Genotype	CL	Fix	pop$	FID$
Z003E0106	152.263297375711	1	NAMRIL	Z003
Z003E0107	129.616215551602	1	NAMRIL	Z003
Z003E0108	136.751270104022	1	NAMRIL	Z003
Z003E0109	154.605652829508	1	NAMRIL	Z003
Z003E0110	135.935335815893	1	NAMRIL	Z003
Z003E0111	157.420694252376	1	NAMRIL	Z003
Z003E0112	139.149979966649	1	NAMRIL	Z003
Z003E0113	161.201675111388	1	NAMRIL	Z003
Z003E0114	138.894130709053	1	NAMRIL	Z003
Z003E0115	151.605971881536	1	NAMRIL	Z003
Z003E0116	138.050697580374	1	NAMRIL	Z003
Z003E0117	129.180335815887	1	NAMRIL	Z003
Z003E0118	118.059743872394	1	NAMRIL	Z003
Z003E0119	147.629380969817	1	NAMRIL	Z003
Z003E0120	143.496630709053	1	NAMRIL	Z003
Z003E0121	134.390771915085	1	NAMRIL	Z003
Z003E0122	141.639296203465	1	NAMRIL	Z003
Z003E0123	138.680694252338	1	NAMRIL	Z003
Z003E0124	136.11929620346	1	NAMRIL	Z003
Z003E0125	149.50421016472	1	NAMRIL	Z003
Z003E0126	117.902140141682	1	NAMRIL	Z003
Z003E0127	134.88227010401	1	NAMRIL	Z003
Z003E0128	131.754704870527	1	NAMRIL	Z003
Z003E0129	159.862950104911	1	NAMRIL	Z003
Z003E0130	141.117122823791	1	NAMRIL	Z003
Z003E0131	157.216796203452	1	NAMRIL	Z003
Z003E0132	141.65021430315	1	NAMRIL	Z003
Z003E0133	132.074265680935	1	NAMRIL	Z003
Z003E0134	155.546686167262	1	NAMRIL	Z003
Z003E0135	146.724144439929	1	NAMRIL	Z003
Z003E0136	164.454819496177	1	NAMRIL	Z003
Z003E0137	113.70405487862	1	NAMRIL	Z003
Z003E0138	161.60324481114	1	NAMRIL	Z003
Z003E0139	146.045382218265	1	NAMRIL	Z003
Z003E0140	186.994921203455	1	NAMRIL	Z003
Z003E0141	149.047464042395	1	NAMRIL	Z003
Z003E0142	121.631215551602	1	NAMRIL	Z003
Z003E0143	150.713551395215	1	NAMRIL	Z003
Z003E0144	118.375771915085	1	NAMRIL	Z003
Z003E0145	158.77324206128	1	NAMRIL	Z003
Z003E0146	121.334404338729	1	NAMRIL	Z003
Z003E0147	152.148965085446	1	NAMRIL	Z003
Z003E0148	140.714265680937	1	NAMRIL	Z003
Z003E0149	131.534964042384	1	NAMRIL	Z003
Z003E0150	119.11204888494	1	NAMRIL	Z003
Z003E0151	134.184771915084	1	NAMRIL	Z003
Z003E0152	162.731354319277	1	NAMRIL	Z003
Z003E0153	152.732771915096	1	NAMRIL	Z003
Z003E0154	137.933551395231	1	NAMRIL	Z003
Z003E0155	148.669270104014	1	NAMRIL	Z003
Z003E0156	130.084640141674	1	NAMRIL	Z003
Z003E0157	144.845460164737	1	NAMRIL	Z003
Z003E0158	128.254015257738	1	NAMRIL	Z003
Z003E0159	144.81371555161	1	NAMRIL	Z003
Z003E0160	124.127048884938	1	NAMRIL	Z003
Z003E0161	153.94730128478	1	NAMRIL	Z003
Z003E0162	139.24688142318	1	NAMRIL	Z003
Z003E0163	128.981408538082	1	NAMRIL	Z003
Z003E0164	135.54913070904	1	NAMRIL	Z003
Z003E0165	126.980569544624	1	NAMRIL	Z003
Z003E0166	129.916047636489	1	NAMRIL	Z003
Z003E0167	128.39731949617	1	NAMRIL	Z003
Z003E0168	117.978551395216	1	NAMRIL	Z003
Z003E0169	152.058881423185	1	NAMRIL	Z003
Z003E0170	146.907048884933	1	NAMRIL	Z003
Z003E0171	152.444068605863	1	NAMRIL	Z003
Z003E0172	153.989640141666	1	NAMRIL	Z003
Z003E0173	144.034265680946	1	NAMRIL	Z003
Z003E0174	174.689296203469	1	NAMRIL	Z003
Z003E0175	144.395797375704	1	NAMRIL	Z003
Z003E0176	129.682882218264	1	NAMRIL	Z003
Z003E0177	152.771458292047	1	NAMRIL	Z003
Z003E0178	145.549895599076	1	NAMRIL	Z003
Z003E0179	125.943671203459	1	NAMRIL	Z003
Z003E0180	149.556686167243	1	NAMRIL	Z003
Z003E0181	151.091242061303	1	NAMRIL	Z003
Z003E0182	143.918829024396	1	NAMRIL	Z003
Z003E0183	134.169640141677	1	NAMRIL	Z003
Z003E0184	140.626562270502	1	NAMRIL	Z003
Z003E0185	103.025471481978	1	NAMRIL	Z003
Z003E0186	137.527228239433	1	NAMRIL	Z003
Z003E0187	142.454265680944	1	NAMRIL	Z003
Z003E0188	137.7310710054	1	NAMRIL	Z003
Z003E0189	133.156394906091	1	NAMRIL	Z003
Z003E0190	130.853551395223	1	NAMRIL	Z003
Z003E0191	144.250270104011	1	NAMRIL	Z003
Z003E0192	161.171394906106	1	NAMRIL	Z003
Z003E0193	154.677771915081	1	NAMRIL	Z003
Z003E0194	121.565652829505	1	NAMRIL	Z003
Z003E0195	122.070173978863	1	NAMRIL	Z003
Z003E0196	137.830473475021	1	NAMRIL	Z003
Z003E0197	123.879743000085	1	NAMRIL	Z003
Z003E0198	123.724853380478	1	NAMRIL	Z003
Z003E0199	144.339921203464	1	NAMRIL	Z003
Z003E0200	156.397228239424	1	NAMRIL	Z003
Z003E0201	134.14218761596	1	NAMRIL	Z003
Z003E0202	126.190785932235	1	NAMRIL	Z003
Z003E0212	110.19691684005	1	NAMRIL	Z003
Z003E0220	111.73950986115	1	NAMRIL	Z003
Z004E0001	125.244438697822	1	NAMRIL	Z004
Z004E0002	130.510614738678	1	NAMRIL	Z004
Z004E0003	136.129543310116	1	NAMRIL	Z004
Z004E0004	120.627990841929	1	NAMRIL	Z004
Z004E0005	134.604508448844	1	NAMRIL	Z004
Z004E0006	134.962970811429	1	NAMRIL	Z004
Z004E0007	134.294705652803	1	NAMRIL	Z004
Z004E0008	126.252959097784	1	NAMRIL	Z004
Z004E0009	141.496686167242	1	NAMRIL	Z004
Z004E0010	155.349728239437	1	NAMRIL	Z004
Z004E0011	124.120847984789	1	NAMRIL	Z004
Z004E0012	153.075460036544	1	NAMRIL	Z004
Z004E0013	142.648478239427	1	NAMRIL	Z004
Z004E0014	141.043328624815	1	NAMRIL	Z004
Z004E0015	141.158771915088	1	NAMRIL	Z004
Z004E0016	128.519311572762	1	NAMRIL	Z004
Z004E0017	130.454960036529	1	NAMRIL	Z004
Z004E0018	133.709543310098	1	NAMRIL	Z004
Z004E0019	105.821329024392	1	NAMRIL	Z004
Z004E0020	137.125960036525	1	NAMRIL	Z004
Z004E0021	128.985517788169	1	NAMRIL	Z004
Z004E0022	121.7270611066	1	NAMRIL	Z004
Z004E0023	152.835561572761	1	NAMRIL	Z004
Z004E0024	115.148061572745	1	NAMRIL	Z004
Z004E0025	150.013571005386	1	NAMRIL	Z004
Z004E0026	136.418569496181	1	NAMRIL	Z004
Z004E0027	115.209241846928	1	NAMRIL	Z004
Z004E0028	148.217276556219	1	NAMRIL	Z004
Z004E0029	121.068894906096	1	NAMRIL	Z004
Z004E0030	143.361919413356	1	NAMRIL	Z004
Z004E0031	121.187335164736	1	NAMRIL	Z004
Z004E0032	135.284959097785	1	NAMRIL	Z004
Z004E0033	137.640144906097	1	NAMRIL	Z004
Z004E0034	127.165561572762	1	NAMRIL	Z004
Z004E0035	119.895614738678	1	NAMRIL	Z004
Z004E0036	116.290490841927	1	NAMRIL	Z004
Z004E0037	132.631811572764	1	NAMRIL	Z004
Z004E0038	128.60692223709	1	NAMRIL	Z004
Z004E0039	136.355257595824	1	NAMRIL	Z004
Z004E0040	130.194900452974	1	NAMRIL	Z004
Z004E0041	152.193983703466	1	NAMRIL	Z004
Z004E0042	122.462537527003	1	NAMRIL	Z004
Z004E0043	148.458071401237	1	NAMRIL	Z004
Z004E0044	140.18431157276	1	NAMRIL	Z004
Z004E0045	102.61595487051	1	NAMRIL	Z004
Z004E0046	122.680452353617	1	NAMRIL	Z004
Z004E0047	129.866562270503	1	NAMRIL	Z004
Z004E0048	134.098347984793	1	NAMRIL	Z004
Z004E0049	135.111972815606	1	NAMRIL	Z004
Z004E0050	115.282477773267	1	NAMRIL	Z004
Z004E0051	120.698478239431	1	NAMRIL	Z004
Z004E0052	131.773347984791	1	NAMRIL	Z004
Z004E0053	117.418894906096	1	NAMRIL	Z004
Z004E0054	152.804470859517	1	NAMRIL	Z004
Z004E0055	123.05607100539	1	NAMRIL	Z004
Z004E0056	136.614062270499	1	NAMRIL	Z004
Z004E0057	132.47648616284	1	NAMRIL	Z004
Z004E0058	135.870571401241	1	NAMRIL	Z004
Z004E0059	156.332460036538	1	NAMRIL	Z004
Z004E0060	127.978325357022	1	NAMRIL	Z004
Z004E0061	131.494883283203	1	NAMRIL	Z004
Z004E0062	125.564296203474	1	NAMRIL	Z004
Z004E0063	132.898705127645	1	NAMRIL	Z004
Z004E0064	112.26047148197	1	NAMRIL	Z004
Z004E0065	137.914717687567	1	NAMRIL	Z004
Z004E0066	116.153894906101	1	NAMRIL	Z004
Z004E0067	109.708541454725	1	NAMRIL	Z004
Z004E0068	116.814288986141	1	NAMRIL	Z004
Z004E0069	132.270716616537	1	NAMRIL	Z004
Z004E0070	125.627644906104	1	NAMRIL	Z004
Z004E0071	103.30668336507	1	NAMRIL	Z004
Z004E0072	115.661686167256	1	NAMRIL	Z004
Z004E0073	135.838940950267	1	NAMRIL	Z004
Z004E0074	131.705546203469	1	NAMRIL	Z004
Z004E0075	132.33788070904	1	NAMRIL	Z004
Z004E0076	131.06854687022	1	NAMRIL	Z004
Z004E0077	134.953061572757	1	NAMRIL	Z004
Z004E0078	142.40799084193	1	NAMRIL	Z004
Z004E0079	125.003671203463	1	NAMRIL	Z004
Z004E0080	126.584921203455	1	NAMRIL	Z004
Z004E0081	107.172702995991	1	NAMRIL	Z004
Z004E0082	115.708130242876	1	NAMRIL	Z004
Z004E0083	157.087595210767	1	NAMRIL	Z004
Z004E0084	124.189270104029	1	NAMRIL	Z004
Z004E0085	99.1810476364759	1	NAMRIL	Z004
Z004E0086	120.580614738682	1	NAMRIL	Z004
Z004E0087	117.521171203459	1	NAMRIL	Z004
Z004E0088	128.30553898614	1	NAMRIL	Z004
Z004E0089	133.704543310121	1	NAMRIL	Z004
Z004E0090	125.057713576203	1	NAMRIL	Z004
Z004E0091	124.363894906094	1	NAMRIL	Z004
Z004E0092	120.019728239431	1	NAMRIL	Z004
Z004E0093	129.664014097786	1	NAMRIL	Z004
Z004E0094	127.987478673028	1	NAMRIL	Z004
Z004E0095	120.770971881544	1	NAMRIL	Z004
Z004E0096	112.13098910985	1	NAMRIL	Z004
Z004E0097	139.537421203456	1	NAMRIL	Z004
Z004E0098	144.672119020272	1	NAMRIL	Z004
Z004E0099	103.431562270501	1	NAMRIL	Z004
Z004E0100	127.748114738678	1	NAMRIL	Z004
Z004E0101	104.720072580371	1	NAMRIL	Z004
Z004E0102	122.306862449869	1	NAMRIL	Z004
Z004E0103	124.230233703472	1	NAMRIL	Z004
Z004E0104	134.063328624827	1	NAMRIL	Z004
Z004E0105	133.249921203462	1	NAMRIL	Z004
Z004E0106	128.683771915088	1	NAMRIL	Z004
Z004E0107	108.420114339104	1	NAMRIL	Z004
Z004E0108	122.571329024419	1	NAMRIL	Z004
Z004E0109	128.669288986131	1	NAMRIL	Z004
Z004E0110	109.715380709049	1	NAMRIL	Z004
Z004E0111	133.139531675719	1	NAMRIL	Z004
Z004E0112	120.395306558746	1	NAMRIL	Z004
Z004E0113	135.044547375703	1	NAMRIL	Z004
Z004E0114	137.852270104014	1	NAMRIL	Z004
Z004E0115	142.468632233245	1	NAMRIL	Z004
Z004E0116	126.311796203474	1	NAMRIL	Z004
Z004E0117	157.530971881554	1	NAMRIL	Z004
Z004E0118	132.445561572759	1	NAMRIL	Z004
Z004E0119	148.875694252381	1	NAMRIL	Z004
Z004E0120	117.987633699074	1	NAMRIL	Z004
Z004E0121	114.702258538381	1	NAMRIL	Z004
Z004E0122	133.364380203555	1	NAMRIL	Z004
Z004E0123	115.196483703467	1	NAMRIL	Z004
Z004E0124	124.70168616726	1	NAMRIL	Z004
Z004E0125	128.638154338732	1	NAMRIL	Z004
Z004E0126	115.078107926475	1	NAMRIL	Z004
Z004E0127	127.719402829511	1	NAMRIL	Z004
Z004E0128	130.183114738685	1	NAMRIL	Z004
Z004E0129	123.108068605871	1	NAMRIL	Z004
Z004E0130	130.587644906098	1	NAMRIL	Z004
Z004E0131	109.254399382869	1	NAMRIL	Z004
Z004E0132	140.498068605877	1	NAMRIL	Z004
Z004E0133	120.814130709039	1	NAMRIL	Z004
Z004E0134	114.496463576213	1	NAMRIL	Z004
Z004E0135	117.5335501016	1	NAMRIL	Z004
Z004E0136	147.441499573099	1	NAMRIL	Z004
Z004E0137	135.948347984795	1	NAMRIL	Z004
Z004E0138	132.958358703464	1	NAMRIL	Z004
Z004E0139	125.917270104022	1	NAMRIL	Z004
Z004E0140	126.075695316548	1	NAMRIL	Z004
Z004E0141	133.15204049709	1	NAMRIL	Z004
Z004E0142	111.651320316547	1	NAMRIL	Z004
Z004E0143	143.190614738681	1	NAMRIL	Z004
Z004E0144	124.050654338731	1	NAMRIL	Z004
Z004E0145	133.726686167252	1	NAMRIL	Z004
Z004E0146	137.992400452973	1	NAMRIL	Z004
Z004E0147	116.197228239427	1	NAMRIL	Z004
Z004E0148	146.322633699078	1	NAMRIL	Z004
Z004E0149	130.57941941336	1	NAMRIL	Z004
Z004E0150	133.713907244459	1	NAMRIL	Z004
Z004E0151	141.927121530167	1	NAMRIL	Z004
Z004E0152	127.775393657631	1	NAMRIL	Z004
Z004E0153	143.325394439926	1	NAMRIL	Z004
Z004E0154	144.542852460971	1	NAMRIL	Z004
Z004E0155	119.182043310108	1	NAMRIL	Z004
Z004E0156	129.144402829515	1	NAMRIL	Z004
Z004E0157	147.464938110915	1	NAMRIL	Z004
Z004E0158	131.821796203473	1	NAMRIL	Z004
Z004E0159	151.571460036527	1	NAMRIL	Z004
Z004E0160	116.381050101598	1	NAMRIL	Z004
Z004E0161	109.239039683091	1	NAMRIL	Z004
Z004E0162	126.470001197822	1	NAMRIL	Z004
Z004E0163	134.203569496175	1	NAMRIL	Z004
Z004E0164	131.424288986148	1	NAMRIL	Z004
Z004E0165	108.247770104021	1	NAMRIL	Z004
Z004E0166	145.186069496182	1	NAMRIL	Z004
Z004E0167	121.196880203553	1	NAMRIL	Z004
Z004E0168	139.791562270504	1	NAMRIL	Z004
Z004E0169	119.234835164739	1	NAMRIL	Z004
Z004E0170	141.731205127655	1	NAMRIL	Z004
Z004E0171	99.8619475803649	1	NAMRIL	Z004
Z004E0172	120.828571005403	1	NAMRIL	Z004
Z004E0173	114.479900452966	1	NAMRIL	Z004
Z004E0174	128.7874694969	1	NAMRIL	Z004
Z004E0175	111.559154116539	1	NAMRIL	Z004
Z004E0176	139.022880709047	1	NAMRIL	Z004
Z004E0177	140.238114738675	1	NAMRIL	Z004
Z004E0178	121.024311572762	1	NAMRIL	Z004
Z004E0179	111.381171203456	1	NAMRIL	Z004
Z004E0180	117.043986162843	1	NAMRIL	Z004
Z004E0181	129.675561572758	1	NAMRIL	Z004
Z004E0182	119.235654338731	1	NAMRIL	Z004
Z004E0183	127.409460036531	1	NAMRIL	Z004
Z004E0184	121.576460036526	1	NAMRIL	Z004
Z004E0185	134.326069496181	1	NAMRIL	Z004
Z004E0186	135.710471481966	1	NAMRIL	Z004
Z004E0187	149.524543310106	1	NAMRIL	Z004
Z004E0188	136.935233703474	1	NAMRIL	Z004
Z004E0189	125.079243000085	1	NAMRIL	Z004
Z004E0190	120.302060126386	1	NAMRIL	Z004
Z004E0191	125.424798221628	1	NAMRIL	Z004
Z004E0192	124.780144906096	1	NAMRIL	Z004
Z004E0193	111.411686167253	1	NAMRIL	Z004
Z004E0194	128.851911377608	1	NAMRIL	Z004
Z004E0195	130.810358083089	1	NAMRIL	Z004
Z004E0196	113.074881423172	1	NAMRIL	Z004
Z004E0197	140.558671203457	1	NAMRIL	Z004
Z004E0198	130.665955652813	1	NAMRIL	Z004
Z004E0199	126.132571759121	1	NAMRIL	Z004
Z004E0200	124.488061572758	1	NAMRIL	Z004
Z004E0201	139.755606890962	1	NAMRIL	Z004
Z004E0202	117.780853820238	1	NAMRIL	Z004
Z004E0208	118.411736783281	1	NAMRIL	Z004
Z004E0232	148.393725066932	1	NAMRIL	Z004
Z005E0001	156.032102136488	1	NAMRIL	Z005
Z005E0002	140.545244811136	1	NAMRIL	Z005
Z005E0003	117.31040950493	1	NAMRIL	Z005
Z005E0004	145.801306808353	1	NAMRIL	Z005
Z005E0005	151.605257595815	1	NAMRIL	Z005
Z005E0006	102.528820316536	1	NAMRIL	Z005
Z005E0007	122.762733703463	1	NAMRIL	Z005
Z005E0008	109.125546203466	1	NAMRIL	Z005
Z005E0009	130.149543310108	1	NAMRIL	Z005
Z005E0010	139.890561572762	1	NAMRIL	Z005
Z005E0011	129.245423961971	1	NAMRIL	Z005
Z005E0012	135.533387716537	1	NAMRIL	Z005
Z005E0013	140.350060135411	1	NAMRIL	Z005
Z005E0014	159.022820951622	1	NAMRIL	Z005
Z005E0015	123.07523767206	1	NAMRIL	Z005
Z005E0016	130.272400452969	1	NAMRIL	Z005
Z005E0017	107.018568443864	1	NAMRIL	Z005
Z005E0018	153.70846003653	1	NAMRIL	Z005
Z005E0019	122.847644906095	1	NAMRIL	Z005
Z005E0020	136.615233703473	1	NAMRIL	Z005
Z005E0021	133.406899382862	1	NAMRIL	Z005
Z005E0022	121.896171203476	1	NAMRIL	Z005
Z005E0023	116.822431993827	1	NAMRIL	Z005
Z005E0024	188.988573947666	1	NAMRIL	Z005
Z005E0025	132.885955652799	1	NAMRIL	Z005
Z005E0026	132.500798884945	1	NAMRIL	Z005
Z005E0027	109.779725725985	1	NAMRIL	Z005
Z005E0028	116.491015082034	1	NAMRIL	Z005
Z005E0029	130.074621530175	1	NAMRIL	Z005
Z005E0030	146.362714303148	1	NAMRIL	Z005
Z005E0031	111.321854319215	1	NAMRIL	Z005
Z005E0032	121.688983703461	1	NAMRIL	Z005
Z005E0033	141.987204870514	1	NAMRIL	Z005
Z005E0034	121.472276556217	1	NAMRIL	Z005
Z005E0035	125.623471881532	1	NAMRIL	Z005
Z005E0036	115.768270104016	1	NAMRIL	Z005
Z005E0037	112.043069544615	1	NAMRIL	Z005
Z005E0038	122.678107616938	1	NAMRIL	Z005
Z005E0039	110.630490841931	1	NAMRIL	Z005
Z005E0040	114.579978673035	1	NAMRIL	Z005
Z005E0041	124.155215085439	1	NAMRIL	Z005
Z005E0042	140.084341391108	1	NAMRIL	Z005
Z005E0043	123.934154116534	1	NAMRIL	Z005
Z005E0044	125.120978239431	1	NAMRIL	Z005
Z005E0045	103.606765680943	1	NAMRIL	Z005
Z005E0046	123.496909660068	1	NAMRIL	Z005
Z005E0047	154.441483703492	1	NAMRIL	Z005
Z005E0048	125.350095210763	1	NAMRIL	Z005
Z005E0049	122.396541454737	1	NAMRIL	Z005
Z005E0050	127.520070316539	1	NAMRIL	Z005
Z005E0051	116.154547375712	1	NAMRIL	Z005
Z005E0052	132.237835815886	1	NAMRIL	Z005
Z005E0053	128.339400053401	1	NAMRIL	Z005
Z005E0054	113.51354612726	1	NAMRIL	Z005
Z005E0055	101.835570095148	1	NAMRIL	Z005
Z005E0056	118.523297375708	1	NAMRIL	Z005
Z005E0057	145.391171203462	1	NAMRIL	Z005
Z005E0058	109.63025557042	1	NAMRIL	Z005
Z005E0059	89.181051395203	1	NAMRIL	Z005
Z005E0060	135.44387231947	1	NAMRIL	Z005
Z005E0061	121.246133283198	1	NAMRIL	Z005
Z005E0062	113.895213576216	1	NAMRIL	Z005
Z005E0063	126.262491692865	1	NAMRIL	Z005
Z005E0064	133.971085164736	1	NAMRIL	Z005
Z005E0065	137.112048884928	1	NAMRIL	Z005
Z005E0066	88.2600592323461	1	NAMRIL	Z005
Z005E0067	113.236098728663	1	NAMRIL	Z005
Z005E0068	158.339399382865	1	NAMRIL	Z005
Z005E0069	134.722108703466	1	NAMRIL	Z005
Z005E0070	100.651764387316	1	NAMRIL	Z005
Z005E0071	127.104130709041	1	NAMRIL	Z005
Z005E0072	136.905070316543	1	NAMRIL	Z005
Z005E0073	104.222048262724	1	NAMRIL	Z005
Z005E0074	140.568358703461	1	NAMRIL	Z005
Z005E0075	138.374238425788	1	NAMRIL	Z005
Z005E0076	107.208743000085	1	NAMRIL	Z005
Z005E0077	101.941407244474	1	NAMRIL	Z005
Z005E0078	124.689445316535	1	NAMRIL	Z005
Z005E0079	135.671388888867	1	NAMRIL	Z005
Z005E0080	157.000630242898	1	NAMRIL	Z005
Z005E0081	115.295971881542	1	NAMRIL	Z005
Z005E0082	123.92475719625	1	NAMRIL	Z005
Z005E0083	120.546410011013	1	NAMRIL	Z005
Z005E0084	116.048671203467	1	NAMRIL	Z005
Z005E0085	148.940614738663	1	NAMRIL	Z005
Z005E0086	143.294244811141	1	NAMRIL	Z005
Z005E0087	130.372400452966	1	NAMRIL	Z005
Z005E0088	121.78563024289	1	NAMRIL	Z005
Z005E0089	122.168785263159	1	NAMRIL	Z005
Z005E0090	123.416460036529	1	NAMRIL	Z005
Z005E0091	159.838258538365	1	NAMRIL	Z005
Z005E0092	127.15179620346	1	NAMRIL	Z005
Z005E0093	122.209402200117	1	NAMRIL	Z005
Z005E0094	120.27704331011	1	NAMRIL	Z005
Z005E0095	113.372108703465	1	NAMRIL	Z005
Z005E0096	127.304887526192	1	NAMRIL	Z005
Z005E0097	145.893423851513	1	NAMRIL	Z005
Z005E0098	100.173770104025	1	NAMRIL	Z005
Z005E0099	113.86753047724	1	NAMRIL	Z005
Z005E0100	106.097813946034	1	NAMRIL	Z005
Z005E0101	112.382054878631	1	NAMRIL	Z005
Z005E0102	125.790546203464	1	NAMRIL	Z005
Z005E0103	126.61663723558	1	NAMRIL	Z005
Z005E0104	123.657622319468	1	NAMRIL	Z005
Z005E0105	114.753471881539	1	NAMRIL	Z005
Z005E0106	131.031214042378	1	NAMRIL	Z005
Z005E0107	131.32731949617	1	NAMRIL	Z005
Z005E0108	155.539757196257	1	NAMRIL	Z005
Z005E0109	139.701686167241	1	NAMRIL	Z005
Z005E0110	127.831630709042	1	NAMRIL	Z005
Z005E0111	119.269702089471	1	NAMRIL	Z005
Z005E0112	131.29467919286	1	NAMRIL	Z005
Z005E0113	109.751970859534	1	NAMRIL	Z005
Z005E0114	122.57229841877	1	NAMRIL	Z005
Z005E0115	116.183743872394	1	NAMRIL	Z005
Z005E0116	118.393358703461	1	NAMRIL	Z005
Z005E0117	118.960004918236	1	NAMRIL	Z005
Z005E0118	121.719130709042	1	NAMRIL	Z005
Z005E0119	117.729042910544	1	NAMRIL	Z005
Z005E0120	124.275811106601	1	NAMRIL	Z005
Z005E0121	137.345692958759	1	NAMRIL	Z005
Z005E0122	126.713471881537	1	NAMRIL	Z005
Z005E0123	131.39668616725	1	NAMRIL	Z005
Z005E0124	112.462431993836	1	NAMRIL	Z005
Z005E0125	125.519186167255	1	NAMRIL	Z005
Z005E0126	133.004296203462	1	NAMRIL	Z005
Z005E0127	112.547464042378	1	NAMRIL	Z005
Z005E0128	133.398986162838	1	NAMRIL	Z005
Z005E0129	125.893983703462	1	NAMRIL	Z005
Z005E0130	111.76398370346	1	NAMRIL	Z005
Z005E0131	113.175364309949	1	NAMRIL	Z005
Z005E0132	136.434132218272	1	NAMRIL	Z005
Z005E0133	160.684543310115	1	NAMRIL	Z005
Z005E0134	141.83742120347	1	NAMRIL	Z005
Z005E0135	141.564296203458	1	NAMRIL	Z005
Z005E0136	117.665955652807	1	NAMRIL	Z005
Z005E0137	121.29246404238	1	NAMRIL	Z005
Z005E0138	140.033785204175	1	NAMRIL	Z005
Z005E0139	126.884054192857	1	NAMRIL	Z005
Z005E0140	148.456714910185	1	NAMRIL	Z005
Z005E0141	123.272400452976	1	NAMRIL	Z005
Z005E0142	131.413963576211	1	NAMRIL	Z005
Z005E0143	117.975614738684	1	NAMRIL	Z005
Z005E0144	141.866214042387	1	NAMRIL	Z005
Z005E0145	121.513685767683	1	NAMRIL	Z005
Z005E0146	147.544243000078	1	NAMRIL	Z005
Z005E0147	107.727712793926	1	NAMRIL	Z005
Z005E0148	126.618114738683	1	NAMRIL	Z005
Z005E0149	119.342435335587	1	NAMRIL	Z005
Z005E0150	140.571630709038	1	NAMRIL	Z005
Z005E0151	121.234728239429	1	NAMRIL	Z005
Z005E0152	99.0243253570179	1	NAMRIL	Z005
Z005E0153	122.652321005397	1	NAMRIL	Z005
Z005E0154	120.56960870346	1	NAMRIL	Z005
Z005E0155	131.122456132644	1	NAMRIL	Z005
Z005E0156	151.540971881536	1	NAMRIL	Z005
Z005E0157	123.201630709048	1	NAMRIL	Z005
Z005E0158	132.453714042378	1	NAMRIL	Z005
Z005E0159	139.024186167249	1	NAMRIL	Z005
Z005E0160	114.998192958747	1	NAMRIL	Z005
Z005E0161	117.642108703462	1	NAMRIL	Z005
Z005E0162	138.760955652806	1	NAMRIL	Z005
Z005E0163	103.931945316539	1	NAMRIL	Z005
Z005E0164	141.960449339832	1	NAMRIL	Z005
Z005E0165	125.628358703461	1	NAMRIL	Z005
Z005E0166	126.678358703463	1	NAMRIL	Z005
Z005E0167	113.321258538382	1	NAMRIL	Z005
Z005E0168	128.122047375716	1	NAMRIL	Z005
Z005E0169	122.405242061322	1	NAMRIL	Z005
Z005E0170	140.350858703471	1	NAMRIL	Z005
Z005E0171	137.273455652804	1	NAMRIL	Z005
Z005E0172	152.623550101622	1	NAMRIL	Z005
Z005E0173	148.554553843223	1	NAMRIL	Z005
Z005E0174	131.504242061311	1	NAMRIL	Z005
Z005E0175	113.852421203465	1	NAMRIL	Z005
Z005E0176	121.719608703459	1	NAMRIL	Z005
Z005E0177	158.94454888493	1	NAMRIL	Z005
Z005E0178	110.918192958739	1	NAMRIL	Z005
Z005E0179	127.098114738679	1	NAMRIL	Z005
Z005E0180	139.94668616726	1	NAMRIL	Z005
Z005E0181	118.651562270497	1	NAMRIL	Z005
Z005E0182	142.786460036536	1	NAMRIL	Z005
Z005E0183	113.344608703465	1	NAMRIL	Z005
Z005E0184	129.829288986139	1	NAMRIL	Z005
Z005E0185	142.741242061305	1	NAMRIL	Z005
Z005E0186	116.198872319475	1	NAMRIL	Z005
Z005E0187	132.057276556212	1	NAMRIL	Z005
Z005E0188	170.946191416403	1	NAMRIL	Z005
Z005E0189	142.469243000075	1	NAMRIL	Z005
Z005E0190	128.468114738676	1	NAMRIL	Z005
Z005E0191	103.833058366426	1	NAMRIL	Z005
Z005E0192	107.150054878622	1	NAMRIL	Z005
Z005E0193	119.063671203461	1	NAMRIL	Z005
Z005E0194	134.009548884933	1	NAMRIL	Z005
Z005E0195	140.319186167254	1	NAMRIL	Z005
Z005E0196	129.747707300072	1	NAMRIL	Z005
Z005E0197	153.931686167267	1	NAMRIL	Z005
Z005E0198	124.973983703464	1	NAMRIL	Z005
Z005E0199	114.816394906097	1	NAMRIL	Z005
Z005E0200	124.459622823794	1	NAMRIL	Z005
Z005E0201	138.941276750797	1	NAMRIL	Z005
Z005E0202	113.074939287078	1	NAMRIL	Z005
Z005E0204	131.239509861143	1	NAMRIL	Z005
Z005E0210	171.739509861151	1	NAMRIL	Z005
Z005E0211	98.739509861139	1	NAMRIL	Z005
Z005E0212	106.239509861147	1	NAMRIL	Z005
Z005E0233	126.239509861144	1	NAMRIL	Z005
Z005E0249	127.739509861153	1	NAMRIL	Z005
Z005E0267	170.739509861157	1	NAMRIL	Z005
Z005E0269	134.739509861145	1	NAMRIL	Z005
Z005E0270	93.739509861132	1	NAMRIL	Z005
Z006E0001	142.823460036511	1	NAMRIL	Z006
Z006E0002	151.613894906094	1	NAMRIL	Z006
Z006E0003	127.587276556227	1	NAMRIL	Z006
