Genotype	CW	Fix	pop$	FID$
Z003E0088	11.0306902944716	1	NAMRIL	Z003
Z003E0089	21.0556797945532	1	NAMRIL	Z003
Z003E0090	18.0522043726894	1	NAMRIL	Z003
Z003E0091	13.7034381241182	1	NAMRIL	Z003
Z003E0092	15.4213673267778	1	NAMRIL	Z003
Z003E0093	26.6475023519426	1	NAMRIL	Z003
Z003E0094	21.2203969070691	1	NAMRIL	Z003
Z003E0095	17.7161889255141	1	NAMRIL	Z003
Z003E0096	15.0947603540831	1	NAMRIL	Z003
Z003E0097	24.7483570595698	1	NAMRIL	Z003
Z003E0098	22.2497006601138	1	NAMRIL	Z003
Z003E0099	15.0519475511325	1	NAMRIL	Z003
Z003E0100	17.2310605584411	1	NAMRIL	Z003
Z003E0101	17.6640578040262	1	NAMRIL	Z003
Z003E0102	10.2590460683712	1	NAMRIL	Z003
Z003E0103	11.9463673267761	1	NAMRIL	Z003
Z003E0104	25.3798456612439	1	NAMRIL	Z003
Z003E0105	21.587617496944	1	NAMRIL	Z003
Z003E0106	18.5927272251077	1	NAMRIL	Z003
Z003E0107	13.4797006601093	1	NAMRIL	Z003
Z003E0108	18.7201064387728	1	NAMRIL	Z003
Z003E0109	24.85010845196	1	NAMRIL	Z003
Z003E0110	16.647354552655	1	NAMRIL	Z003
Z003E0111	23.3376174969438	1	NAMRIL	Z003
Z003E0112	17.8926174969416	1	NAMRIL	Z003
Z003E0113	13.6927708742201	1	NAMRIL	Z003
Z003E0114	15.2260605584422	1	NAMRIL	Z003
Z003E0115	19.3903594947988	1	NAMRIL	Z003
Z003E0116	19.9325594398586	1	NAMRIL	Z003
Z003E0117	22.7916402669427	1	NAMRIL	Z003
Z003E0118	14.9494473219617	1	NAMRIL	Z003
Z003E0119	18.0887258546216	1	NAMRIL	Z003
Z003E0120	19.1927272251095	1	NAMRIL	Z003
Z003E0121	18.6064745607729	1	NAMRIL	Z003
Z003E0122	20.1022043726904	1	NAMRIL	Z003
Z003E0123	13.7933317826535	1	NAMRIL	Z003
Z003E0124	20.9115793726892	1	NAMRIL	Z003
Z003E0125	27.7403049227277	1	NAMRIL	Z003
Z003E0126	16.3136948942768	1	NAMRIL	Z003
Z003E0127	16.8831064387726	1	NAMRIL	Z003
Z003E0128	18.9419248521204	1	NAMRIL	Z003
Z003E0129	26.3717810876638	1	NAMRIL	Z003
Z003E0130	16.0590460683713	1	NAMRIL	Z003
Z003E0131	19.6959543726883	1	NAMRIL	Z003
Z003E0132	16.6720591879551	1	NAMRIL	Z003
Z003E0133	13.0120818869624	1	NAMRIL	Z003
Z003E0134	22.7396452090842	1	NAMRIL	Z003
Z003E0135	23.6457031334781	1	NAMRIL	Z003
Z003E0136	19.9167751186302	1	NAMRIL	Z003
Z003E0137	15.5404101695465	1	NAMRIL	Z003
Z003E0138	26.4842137832443	1	NAMRIL	Z003
Z003E0139	24.5297006601097	1	NAMRIL	Z003
Z003E0140	26.9659543726835	1	NAMRIL	Z003
Z003E0141	20.6010605584468	1	NAMRIL	Z003
Z003E0142	16.3611889255125	1	NAMRIL	Z003
Z003E0143	18.8361889255115	1	NAMRIL	Z003
Z003E0144	16.437474560776	1	NAMRIL	Z003
Z003E0145	23.0750791999591	1	NAMRIL	Z003
Z003E0146	14.9287485536321	1	NAMRIL	Z003
Z003E0147	19.2260312390279	1	NAMRIL	Z003
Z003E0148	21.9397603540823	1	NAMRIL	Z003
Z003E0149	24.8298456612479	1	NAMRIL	Z003
Z003E0150	13.8297006601106	1	NAMRIL	Z003
Z003E0151	18.0474745607733	1	NAMRIL	Z003
Z003E0152	23.7700068642423	1	NAMRIL	Z003
Z003E0153	19.5874745607728	1	NAMRIL	Z003
Z003E0154	20.0233317826579	1	NAMRIL	Z003
Z003E0155	23.5131064387717	1	NAMRIL	Z003
Z003E0156	15.072861560942	1	NAMRIL	Z003
Z003E0157	20.9715549227327	1	NAMRIL	Z003
Z003E0158	22.7773035889352	1	NAMRIL	Z003
Z003E0159	18.1797006601107	1	NAMRIL	Z003
Z003E0160	12.3213673267775	1	NAMRIL	Z003
Z003E0161	21.0412289508212	1	NAMRIL	Z003
Z003E0162	19.8292676417716	1	NAMRIL	Z003
Z003E0163	15.0361889255112	1	NAMRIL	Z003
Z003E0164	18.2260605584427	1	NAMRIL	Z003
Z003E0165	15.2187031334674	1	NAMRIL	Z003
Z003E0166	15.9137258546214	1	NAMRIL	Z003
Z003E0167	20.7751084519629	1	NAMRIL	Z003
Z003E0168	14.1161889255115	1	NAMRIL	Z003
Z003E0169	19.6472676417722	1	NAMRIL	Z003
Z003E0170	16.3797006601076	1	NAMRIL	Z003
Z003E0171	11.9939366721845	1	NAMRIL	Z003
Z003E0172	25.3636948942786	1	NAMRIL	Z003
Z003E0173	24.0804746398004	1	NAMRIL	Z003
Z003E0174	22.1459543726897	1	NAMRIL	Z003
Z003E0175	14.6185605584442	1	NAMRIL	Z003
Z003E0176	13.0513673267791	1	NAMRIL	Z003
Z003E0177	19.0788427144967	1	NAMRIL	Z003
Z003E0178	20.8324005463863	1	NAMRIL	Z003
Z003E0179	17.2022043726903	1	NAMRIL	Z003
Z003E0180	14.081788066232	1	NAMRIL	Z003
Z003E0181	24.3350791999609	1	NAMRIL	Z003
Z003E0182	27.3903594947954	1	NAMRIL	Z003
Z003E0183	14.6519032112288	1	NAMRIL	Z003
Z003E0184	20.8824005463863	1	NAMRIL	Z003
Z003E0185	11.9800714195857	1	NAMRIL	Z003
Z003E0186	19.3486142177967	1	NAMRIL	Z003
Z003E0187	18.016188925511	1	NAMRIL	Z003
Z003E0188	15.8704152202977	1	NAMRIL	Z003
Z003E0189	15.398614217797	1	NAMRIL	Z003
Z003E0190	12.2961889255133	1	NAMRIL	Z003
Z003E0191	20.653106438778	1	NAMRIL	Z003
Z003E0192	22.0177808844607	1	NAMRIL	Z003
Z003E0193	22.6474745607739	1	NAMRIL	Z003
Z003E0194	12.8084417852979	1	NAMRIL	Z003
Z003E0195	14.0777104381028	1	NAMRIL	Z003
Z003E0196	19.4311948942773	1	NAMRIL	Z003
Z003E0197	20.3818456612495	1	NAMRIL	Z003
Z003E0198	15.5177708742224	1	NAMRIL	Z003
Z003E0199	21.1097043726859	1	NAMRIL	Z003
Z003E0200	20.8861142177961	1	NAMRIL	Z003
Z003E0201	20.995655761434	1	NAMRIL	Z003
Z003E0202	11.4583882559803	1	NAMRIL	Z003
Z003E0212	14.1056740728385	1	NAMRIL	Z003
Z003E0220	11.2543125029223	1	NAMRIL	Z003
Z004E0001	16.7759024588976	1	NAMRIL	Z004
Z004E0002	19.522502351941	1	NAMRIL	Z004
Z004E0003	23.2732166376555	1	NAMRIL	Z004
Z004E0004	26.2716862606732	1	NAMRIL	Z004
Z004E0005	17.2882597987896	1	NAMRIL	Z004
Z004E0006	17.1627382329507	1	NAMRIL	Z004
Z004E0007	15.2208969031931	1	NAMRIL	Z004
Z004E0008	24.2540308844714	1	NAMRIL	Z004
Z004E0009	22.5621452090813	1	NAMRIL	Z004
Z004E0010	24.3269475511326	1	NAMRIL	Z004
Z004E0011	14.1954152202977	1	NAMRIL	Z004
Z004E0012	21.6749100524686	1	NAMRIL	Z004
Z004E0013	19.8085737805141	1	NAMRIL	Z004
Z004E0014	26.4014479056894	1	NAMRIL	Z004
Z004E0015	21.3715549227362	1	NAMRIL	Z004
Z004E0016	13.2721452090827	1	NAMRIL	Z004
Z004E0017	22.5350023519418	1	NAMRIL	Z004
Z004E0018	19.4728594947976	1	NAMRIL	Z004
Z004E0019	11.1946452090823	1	NAMRIL	Z004
Z004E0020	16.2359100524713	1	NAMRIL	Z004
Z004E0021	18.308000879039	1	NAMRIL	Z004
Z004E0022	13.9941114633805	1	NAMRIL	Z004
Z004E0023	27.3848642178017	1	NAMRIL	Z004
Z004E0024	20.5006975511308	1	NAMRIL	Z004
Z004E0025	24.8824985536331	1	NAMRIL	Z004
Z004E0026	15.7755251186286	1	NAMRIL	Z004
Z004E0027	18.4940115425526	1	NAMRIL	Z004
Z004E0028	22.6972043726893	1	NAMRIL	Z004
Z004E0029	19.4819475511326	1	NAMRIL	Z004
Z004E0030	20.6570434035313	1	NAMRIL	Z004
Z004E0031	17.8340549227327	1	NAMRIL	Z004
Z004E0032	19.5596435911835	1	NAMRIL	Z004
Z004E0033	17.9694475511308	1	NAMRIL	Z004
Z004E0034	14.3665308844644	1	NAMRIL	Z004
Z004E0035	19.2750023519414	1	NAMRIL	Z004
Z004E0036	18.6656148321009	1	NAMRIL	Z004
Z004E0037	17.7302808844633	1	NAMRIL	Z004
Z004E0038	14.556750780023	1	NAMRIL	Z004
Z004E0039	17.4921452090836	1	NAMRIL	Z004
Z004E0040	22.0371452090839	1	NAMRIL	Z004
Z004E0041	22.6618918726928	1	NAMRIL	Z004
Z004E0042	17.4919003913427	1	NAMRIL	Z004
Z004E0043	22.6141500464674	1	NAMRIL	Z004
Z004E0044	22.1527808844641	1	NAMRIL	Z004
Z004E0045	15.5290081854545	1	NAMRIL	Z004
Z004E0046	18.6914119512255	1	NAMRIL	Z004
Z004E0047	19.2491862606726	1	NAMRIL	Z004
Z004E0048	21.3002576892411	1	NAMRIL	Z004
Z004E0049	22.4702197403493	1	NAMRIL	Z004
Z004E0050	14.6349447967139	1	NAMRIL	Z004
Z004E0051	16.1711142177972	1	NAMRIL	Z004
Z004E0052	17.0015793726893	1	NAMRIL	Z004
Z004E0053	14.814447551137	1	NAMRIL	Z004
Z004E0054	26.5882143519248	1	NAMRIL	Z004
Z004E0055	12.8133318869644	1	NAMRIL	Z004
Z004E0056	15.8895434035302	1	NAMRIL	Z004
Z004E0057	20.2457676417711	1	NAMRIL	Z004
Z004E0058	15.1534357607496	1	NAMRIL	Z004
Z004E0059	26.3439100524621	1	NAMRIL	Z004
Z004E0060	23.8690348188147	1	NAMRIL	Z004
Z004E0061	23.1787502720599	1	NAMRIL	Z004
Z004E0062	15.9790460683694	1	NAMRIL	Z004
Z004E0063	24.6191862606737	1	NAMRIL	Z004
Z004E0064	15.6297142767272	1	NAMRIL	Z004
Z004E0065	19.8690511976419	1	NAMRIL	Z004
Z004E0066	21.1290308844639	1	NAMRIL	Z004
Z004E0067	21.1413327487508	1	NAMRIL	Z004
Z004E0068	12.4200635698596	1	NAMRIL	Z004
Z004E0069	20.2062962962934	1	NAMRIL	Z004
Z004E0070	17.9786142177981	1	NAMRIL	Z004
Z004E0071	12.9293679917234	1	NAMRIL	Z004
Z004E0072	14.1864309233693	1	NAMRIL	Z004
Z004E0073	14.5952212011712	1	NAMRIL	Z004
Z004E0074	18.1972043726872	1	NAMRIL	Z004
Z004E0075	27.7706438917784	1	NAMRIL	Z004
Z004E0076	21.6840660359189	1	NAMRIL	Z004
Z004E0077	19.9011142177979	1	NAMRIL	Z004
Z004E0078	22.7566862606726	1	NAMRIL	Z004
Z004E0079	13.2118918726891	1	NAMRIL	Z004
Z004E0080	10.2828293726917	1	NAMRIL	Z004
Z004E0081	15.4149408458057	1	NAMRIL	Z004
Z004E0082	12.8779285624423	1	NAMRIL	Z004
Z004E0083	21.0136738559859	1	NAMRIL	Z004
Z004E0084	20.480106438771	1	NAMRIL	Z004
Z004E0085	10.648725854624	1	NAMRIL	Z004
Z004E0086	15.1114309233704	1	NAMRIL	Z004
Z004E0087	24.6459543726903	1	NAMRIL	Z004
Z004E0088	14.1929802365257	1	NAMRIL	Z004
Z004E0089	23.1157166376535	1	NAMRIL	Z004
Z004E0090	20.2268456612464	1	NAMRIL	Z004
Z004E0091	15.3089309233704	1	NAMRIL	Z004
Z004E0092	14.7227808844636	1	NAMRIL	Z004
Z004E0093	22.3871435911865	1	NAMRIL	Z004
Z004E0094	15.4037831240833	1	NAMRIL	Z004
Z004E0095	11.9872006601107	1	NAMRIL	Z004
Z004E0096	13.6852684008762	1	NAMRIL	Z004
Z004E0097	21.095227225107	1	NAMRIL	Z004
Z004E0098	19.9000352053747	1	NAMRIL	Z004
Z004E0099	15.7345434035295	1	NAMRIL	Z004
Z004E0100	18.3246452090814	1	NAMRIL	Z004
Z004E0101	12.6675594398582	1	NAMRIL	Z004
Z004E0102	16.8435185185155	1	NAMRIL	Z004
Z004E0103	20.6225168726899	1	NAMRIL	Z004
Z004E0104	19.9639999910144	1	NAMRIL	Z004
Z004E0105	14.8037668726895	1	NAMRIL	Z004
Z004E0106	16.8204745607722	1	NAMRIL	Z004
Z004E0107	14.3761428481553	1	NAMRIL	Z004
Z004E0108	13.6712668726894	1	NAMRIL	Z004
Z004E0109	17.5979802365332	1	NAMRIL	Z004
Z004E0110	15.4885605584431	1	NAMRIL	Z004
Z004E0111	23.0051246419789	1	NAMRIL	Z004
Z004E0112	17.1608957278733	1	NAMRIL	Z004
Z004E0113	18.268560558445	1	NAMRIL	Z004
Z004E0114	20.2986064387684	1	NAMRIL	Z004
Z004E0115	20.0391533693574	1	NAMRIL	Z004
Z004E0116	14.9185737805139	1	NAMRIL	Z004
Z004E0117	22.9700023519455	1	NAMRIL	Z004
Z004E0118	16.2875023519409	1	NAMRIL	Z004
Z004E0119	16.955415220298	1	NAMRIL	Z004
Z004E0120	21.663114832103	1	NAMRIL	Z004
Z004E0121	18.0873047941854	1	NAMRIL	Z004
Z004E0122	21.6396051824394	1	NAMRIL	Z004
Z004E0123	16.199391872689	1	NAMRIL	Z004
Z004E0124	21.0232166376532	1	NAMRIL	Z004
Z004E0125	14.6824005463872	1	NAMRIL	Z004
Z004E0126	17.5704828687193	1	NAMRIL	Z004
Z004E0127	18.614691785296	1	NAMRIL	Z004
Z004E0128	15.7071452090846	1	NAMRIL	Z004
Z004E0129	19.8154366721819	1	NAMRIL	Z004
Z004E0130	19.4102808844631	1	NAMRIL	Z004
Z004E0131	15.6980953758054	1	NAMRIL	Z004
Z004E0132	21.6094366721883	1	NAMRIL	Z004
Z004E0133	15.7281438917769	1	NAMRIL	Z004
Z004E0134	15.0579285624404	1	NAMRIL	Z004
Z004E0135	17.7830688383685	1	NAMRIL	Z004
Z004E0136	26.0336238760146	1	NAMRIL	Z004
Z004E0137	23.2827576892419	1	NAMRIL	Z004
Z004E0138	15.4906418726898	1	NAMRIL	Z004
Z004E0139	19.4356064387728	1	NAMRIL	Z004
Z004E0140	16.9178456612434	1	NAMRIL	Z004
Z004E0141	20.290048979018	1	NAMRIL	Z004
Z004E0142	17.0013456612448	1	NAMRIL	Z004
Z004E0143	19.416073780511	1	NAMRIL	Z004
Z004E0144	11.4608318869607	1	NAMRIL	Z004
Z004E0145	21.4182166376576	1	NAMRIL	Z004
Z004E0146	19.20393092337	1	NAMRIL	Z004
Z004E0147	13.0752808844649	1	NAMRIL	Z004
Z004E0148	17.906329117817	1	NAMRIL	Z004
Z004E0149	17.8813291178181	1	NAMRIL	Z004
Z004E0150	19.862354552657	1	NAMRIL	Z004
Z004E0151	16.8127116955142	1	NAMRIL	Z004
Z004E0152	20.528472745639	1	NAMRIL	Z004
Z004E0153	19.9936947967142	1	NAMRIL	Z004
Z004E0154	22.402295596344	1	NAMRIL	Z004
Z004E0155	23.9467880662259	1	NAMRIL	Z004
Z004E0156	18.1634417852979	1	NAMRIL	Z004
Z004E0157	16.0155413696993	1	NAMRIL	Z004
Z004E0158	14.0215793726931	1	NAMRIL	Z004
Z004E0159	24.3029802365319	1	NAMRIL	Z004
Z004E0160	18.5894974097992	1	NAMRIL	Z004
Z004E0161	10.9374334834458	1	NAMRIL	Z004
Z004E0162	16.5017774588968	1	NAMRIL	Z004
Z004E0163	19.7373545526567	1	NAMRIL	Z004
Z004E0164	13.6179802365255	1	NAMRIL	Z004
Z004E0165	12.5926064387736	1	NAMRIL	Z004
Z004E0166	17.4393918726883	1	NAMRIL	Z004
Z004E0167	17.2729385157752	1	NAMRIL	Z004
Z004E0168	17.7677576892439	1	NAMRIL	Z004
Z004E0169	14.7128049227337	1	NAMRIL	Z004
Z004E0170	20.9791862606713	1	NAMRIL	Z004
Z004E0171	12.6069344398559	1	NAMRIL	Z004
Z004E0172	11.2726174969411	1	NAMRIL	Z004
Z004E0173	18.4878594947992	1	NAMRIL	Z004
Z004E0174	13.2703129855046	1	NAMRIL	Z004
Z004E0175	15.7688544387301	1	NAMRIL	Z004
Z004E0176	15.3543938917772	1	NAMRIL	Z004
Z004E0177	19.8778594947998	1	NAMRIL	Z004
Z004E0178	16.9490308844641	1	NAMRIL	Z004
Z004E0179	15.1128293726876	1	NAMRIL	Z004
Z004E0180	19.7684417852992	1	NAMRIL	Z004
Z004E0181	25.6569475511294	1	NAMRIL	Z004
Z004E0182	14.395415220298	1	NAMRIL	Z004
Z004E0183	15.302146903193	1	NAMRIL	Z004
Z004E0184	16.0909100524717	1	NAMRIL	Z004
Z004E0185	19.1388697994708	1	NAMRIL	Z004
Z004E0186	18.4307857052979	1	NAMRIL	Z004
Z004E0187	23.6442880662237	1	NAMRIL	Z004
Z004E0188	15.2393918726893	1	NAMRIL	Z004
Z004E0189	21.5533456612467	1	NAMRIL	Z004
Z004E0190	20.0486278780035	1	NAMRIL	Z004
Z004E0191	19.9319360646581	1	NAMRIL	Z004
Z004E0192	10.7123642177963	1	NAMRIL	Z004
Z004E0193	15.4321452090829	1	NAMRIL	Z004
Z004E0194	17.0163443830734	1	NAMRIL	Z004
Z004E0195	16.4697239555878	1	NAMRIL	Z004
Z004E0196	12.8492676417704	1	NAMRIL	Z004
Z004E0197	15.6772043726866	1	NAMRIL	Z004
Z004E0198	20.8629802365262	1	NAMRIL	Z004
Z004E0199	17.0587914356919	1	NAMRIL	Z004
Z004E0200	18.8207166376547	1	NAMRIL	Z004
Z004E0201	22.4648516926897	1	NAMRIL	Z004
Z004E0202	18.0694844843448	1	NAMRIL	Z004
Z004E0208	16.8640316851303	1	NAMRIL	Z004
Z004E0232	21.9404160242895	1	NAMRIL	Z004
Z005E0001	20.7219231787792	1	NAMRIL	Z005
Z005E0002	26.2302137832423	1	NAMRIL	Z005
Z005E0003	11.4373821748413	1	NAMRIL	Z005
Z005E0004	24.7466115609423	1	NAMRIL	Z005
Z005E0005	16.6982166376567	1	NAMRIL	Z005
Z005E0006	11.0477242873542	1	NAMRIL	Z005
Z005E0007	12.5681418726915	1	NAMRIL	Z005
Z005E0008	13.6065793726896	1	NAMRIL	Z005
Z005E0009	13.6478594948017	1	NAMRIL	Z005
Z005E0010	32.1881975511346	1	NAMRIL	Z005
Z005E0011	18.0165898659485	1	NAMRIL	Z005
Z005E0012	13.3961451043204	1	NAMRIL	Z005
Z005E0013	20.7116266942163	1	NAMRIL	Z005
Z005E0014	21.7359585281021	1	NAMRIL	Z005
Z005E0015	14.6509417852979	1	NAMRIL	Z005
Z005E0016	17.2792880662269	1	NAMRIL	Z005
Z005E0017	17.065012079123	1	NAMRIL	Z005
Z005E0018	26.5145992873577	1	NAMRIL	Z005
Z005E0019	12.0301419961297	1	NAMRIL	Z005
Z005E0020	29.9518918726941	1	NAMRIL	Z005
Z005E0021	13.8598810900931	1	NAMRIL	Z005
Z005E0022	13.7440793726885	1	NAMRIL	Z005
Z005E0023	15.3458828136601	1	NAMRIL	Z005
Z005E0024	26.4608992538367	1	NAMRIL	Z005
Z005E0025	21.8258969031949	1	NAMRIL	Z005
Z005E0026	20.9713673267776	1	NAMRIL	Z005
Z005E0027	19.8499060353031	1	NAMRIL	Z005
Z005E0028	15.4388456612451	1	NAMRIL	Z005
Z005E0029	20.0212831240834	1	NAMRIL	Z005
Z005E0030	21.1737258546219	1	NAMRIL	Z005
Z005E0031	14.3146799227337	1	NAMRIL	Z005
Z005E0032	18.1159543726888	1	NAMRIL	Z005
Z005E0033	16.9706748521213	1	NAMRIL	Z005
Z005E0034	18.2816862606739	1	NAMRIL	Z005
Z005E0035	21.9489309233718	1	NAMRIL	Z005
Z005E0036	12.049606438773	1	NAMRIL	Z005
Z005E0037	14.0980251186306	1	NAMRIL	Z005
Z005E0038	21.2785545345019	1	NAMRIL	Z005
Z005E0039	11.7513291178163	1	NAMRIL	Z005
Z005E0040	22.8844974097946	1	NAMRIL	Z005
Z005E0041	28.3010312390187	1	NAMRIL	Z005
Z005E0042	24.0860509057515	1	NAMRIL	Z005
Z005E0043	20.9387962962921	1	NAMRIL	Z005
Z005E0044	13.0798642177974	1	NAMRIL	Z005
Z005E0045	13.7704746397996	1	NAMRIL	Z005
Z005E0046	24.0293938917753	1	NAMRIL	Z005
Z005E0047	21.3493918726906	1	NAMRIL	Z005
Z005E0048	22.1681976655157	1	NAMRIL	Z005
Z005E0049	22.692886306467	1	NAMRIL	Z005
Z005E0050	20.0502242873538	1	NAMRIL	Z005
Z005E0051	18.3185605584419	1	NAMRIL	Z005
Z005E0052	17.5687831240828	1	NAMRIL	Z005
Z005E0053	18.8561428481548	1	NAMRIL	Z005
Z005E0054	15.2850857529537	1	NAMRIL	Z005
Z005E0055	16.4817237940351	1	NAMRIL	Z005
Z005E0056	12.7610605584431	1	NAMRIL	Z005
Z005E0057	24.5750168726875	1	NAMRIL	Z005
Z005E0058	13.4950841133584	1	NAMRIL	Z005
Z005E0059	10.7526174969472	1	NAMRIL	Z005
Z005E0060	24.113999991008	1	NAMRIL	Z005
Z005E0061	16.876458605397	1	NAMRIL	Z005
Z005E0062	17.842391137359	1	NAMRIL	Z005
Z005E0063	17.2870370370337	1	NAMRIL	Z005
Z005E0064	22.9459299227285	1	NAMRIL	Z005
Z005E0065	17.7963673267771	1	NAMRIL	Z005
Z005E0066	15.0458897670157	1	NAMRIL	Z005
Z005E0067	11.7640586478237	1	NAMRIL	Z005
Z005E0068	18.8390081854559	1	NAMRIL	Z005
Z005E0069	18.471579372689	1	NAMRIL	Z005
Z005E0070	15.2312831240848	1	NAMRIL	Z005
Z005E0071	22.7931438917831	1	NAMRIL	Z005
Z005E0072	15.4458492873573	1	NAMRIL	Z005
Z005E0073	13.8635857343237	1	NAMRIL	Z005
Z005E0074	19.833766872689	1	NAMRIL	Z005
Z005E0075	18.7507358801352	1	NAMRIL	Z005
Z005E0076	14.1389772251105	1	NAMRIL	Z005
Z005E0077	14.5655688383686	1	NAMRIL	Z005
Z005E0078	13.8695992873564	1	NAMRIL	Z005
Z005E0079	17.7666666666651	1	NAMRIL	Z005
Z005E0080	23.5843456612443	1	NAMRIL	Z005
Z005E0081	14.9550023519403	1	NAMRIL	Z005
Z005E0082	18.417502351942	1	NAMRIL	Z005
Z005E0083	15.0839828303101	1	NAMRIL	Z005
Z005E0084	13.3572043726899	1	NAMRIL	Z005
Z005E0085	25.0667880662266	1	NAMRIL	Z005
Z005E0086	17.8162137832446	1	NAMRIL	Z005
Z005E0087	18.2789309233687	1	NAMRIL	Z005
Z005E0088	16.2544744706915	1	NAMRIL	Z005
Z005E0089	25.0920652388386	1	NAMRIL	Z005
Z005E0090	11.9884100524688	1	NAMRIL	Z005
Z005E0091	27.6765207278758	1	NAMRIL	Z005
Z005E0092	20.9447043726877	1	NAMRIL	Z005
Z005E0093	18.014904709744	1	NAMRIL	Z005
Z005E0094	21.9907166376527	1	NAMRIL	Z005
Z005E0095	14.9781418726888	1	NAMRIL	Z005
Z005E0096	16.5814435185891	1	NAMRIL	Z005
Z005E0097	30.5858452421714	1	NAMRIL	Z005
Z005E0098	15.9014742873534	1	NAMRIL	Z005
Z005E0099	13.0823678005996	1	NAMRIL	Z005
Z005E0100	12.5799851852568	1	NAMRIL	Z005
Z005E0101	14.8124101695475	1	NAMRIL	Z005
Z005E0102	20.2212668726876	1	NAMRIL	Z005
Z005E0103	13.9095993271201	1	NAMRIL	Z005
Z005E0104	20.9438135698606	1	NAMRIL	Z005
Z005E0105	18.80607378051	1	NAMRIL	Z005
Z005E0106	18.236060558444	1	NAMRIL	Z005
Z005E0107	24.8642751186256	1	NAMRIL	Z005
Z005E0108	18.5472142767251	1	NAMRIL	Z005
Z005E0109	22.9796452090809	1	NAMRIL	Z005
Z005E0110	18.4531438917776	1	NAMRIL	Z005
Z005E0111	12.1194611955916	1	NAMRIL	Z005
Z005E0112	17.43613101859	1	NAMRIL	Z005
Z005E0113	13.7507143519236	1	NAMRIL	Z005
Z005E0114	15.7622812390267	1	NAMRIL	Z005
Z005E0115	22.1599473219601	1	NAMRIL	Z005
Z005E0116	14.1237668726884	1	NAMRIL	Z005
Z005E0117	15.78791010812	1	NAMRIL	Z005
Z005E0118	22.373977225112	1	NAMRIL	Z005
Z005E0119	18.3725714195868	1	NAMRIL	Z005
Z005E0120	19.0916114633818	1	NAMRIL	Z005
Z005E0121	16.3827116955123	1	NAMRIL	Z005
Z005E0122	21.5775023519407	1	NAMRIL	Z005
Z005E0123	18.501266872689	1	NAMRIL	Z005
Z005E0124	19.4633828136602	1	NAMRIL	Z005
Z005E0125	21.8835737805115	1	NAMRIL	Z005
Z005E0126	17.2134543726891	1	NAMRIL	Z005
Z005E0127	16.1802272251106	1	NAMRIL	Z005
Z005E0128	16.9096917852969	1	NAMRIL	Z005
Z005E0129	14.2831418726901	1	NAMRIL	Z005
Z005E0130	12.8243918726882	1	NAMRIL	Z005
Z005E0131	19.5063200404629	1	NAMRIL	Z005
Z005E0132	20.9609473219617	1	NAMRIL	Z005
Z005E0133	20.7235737805136	1	NAMRIL	Z005
Z005E0134	33.6872043726858	1	NAMRIL	Z005
Z005E0135	23.5881418726927	1	NAMRIL	Z005
Z005E0136	17.0821469031929	1	NAMRIL	Z005
Z005E0137	14.5843938917767	1	NAMRIL	Z005
Z005E0138	15.1678863064658	1	NAMRIL	Z005
Z005E0139	22.4271726852567	1	NAMRIL	Z005
Z005E0140	38.102475276527	1	NAMRIL	Z005
Z005E0141	18.5897043726909	1	NAMRIL	Z005
Z005E0142	17.4184259812271	1	NAMRIL	Z005
Z005E0143	16.5810737805134	1	NAMRIL	Z005
Z005E0144	18.6577272251104	1	NAMRIL	Z005
Z005E0145	21.503285705299	1	NAMRIL	Z005
Z005E0146	19.7789772251115	1	NAMRIL	Z005
Z005E0147	14.9088357529553	1	NAMRIL	Z005
Z005E0148	23.8464772251108	1	NAMRIL	Z005
Z005E0149	19.9354808608809	1	NAMRIL	Z005
Z005E0150	15.948977225111	1	NAMRIL	Z005
Z005E0151	13.7665308844645	1	NAMRIL	Z005
Z005E0152	14.8810348188194	1	NAMRIL	Z005
Z005E0153	15.2954152202978	1	NAMRIL	Z005
Z005E0154	21.267145209083	1	NAMRIL	Z005
Z005E0155	18.2082972568396	1	NAMRIL	Z005
Z005E0156	26.42500235194	1	NAMRIL	Z005
Z005E0157	15.2973105584422	1	NAMRIL	Z005
Z005E0158	16.9818938917757	1	NAMRIL	Z005
Z005E0159	20.8564309233705	1	NAMRIL	Z005
Z005E0160	13.2902116955122	1	NAMRIL	Z005
Z005E0161	14.6806418726888	1	NAMRIL	Z005
Z005E0162	21.6929802365277	1	NAMRIL	Z005
Z005E0163	15.2614742873567	1	NAMRIL	Z005
Z005E0164	22.9690348188178	1	NAMRIL	Z005
Z005E0165	19.7600168726867	1	NAMRIL	Z005
Z005E0166	19.1112668726899	1	NAMRIL	Z005
Z005E0167	13.8127402858858	1	NAMRIL	Z005
Z005E0168	15.2568938917755	1	NAMRIL	Z005
Z005E0169	17.5776902388446	1	NAMRIL	Z005
Z005E0170	22.7947043726874	1	NAMRIL	Z005
Z005E0171	19.5568571338704	1	NAMRIL	Z005
Z005E0172	25.5427116955101	1	NAMRIL	Z005
Z005E0173	22.0257747861109	1	NAMRIL	Z005
Z005E0174	20.9495791999607	1	NAMRIL	Z005
Z005E0175	18.3665793726895	1	NAMRIL	Z005
Z005E0176	13.5290793726881	1	NAMRIL	Z005
Z005E0177	24.9247006601101	1	NAMRIL	Z005
Z005E0178	10.7194974097975	1	NAMRIL	Z005
Z005E0179	16.4982166376593	1	NAMRIL	Z005
Z005E0180	16.3796452090837	1	NAMRIL	Z005
