Genotype	AKW	Fix	pop$	FID$
Z003E0087	0.276151538741806	1	NAMRIL	Z003
Z003E0088	0.217642394390064	1	NAMRIL	Z003
Z003E0089	0.234488410414692	1	NAMRIL	Z003
Z003E0090	0.206296216222958	1	NAMRIL	Z003
Z003E0091	0.209648700915156	1	NAMRIL	Z003
Z003E0092	0.21165153874185	1	NAMRIL	Z003
Z003E0093	0.225917544957846	1	NAMRIL	Z003
Z003E0094	0.217386250867393	1	NAMRIL	Z003
Z003E0095	0.189282834626319	1	NAMRIL	Z003
Z003E0096	0.220304322920464	1	NAMRIL	Z003
Z003E0097	0.256530587891896	1	NAMRIL	Z003
Z003E0098	0.261910932034256	1	NAMRIL	Z003
Z003E0099	0.213494884946019	1	NAMRIL	Z003
Z003E0100	0.259917544957845	1	NAMRIL	Z003
Z003E0101	0.191487350361411	1	NAMRIL	Z003
Z003E0102	0.251051030068226	1	NAMRIL	Z003
Z003E0103	0.226151538741864	1	NAMRIL	Z003
Z003E0104	0.253571171670857	1	NAMRIL	Z003
Z003E0105	0.232387656253798	1	NAMRIL	Z003
Z003E0106	0.277648700915119	1	NAMRIL	Z003
Z003E0107	0.278651538741847	1	NAMRIL	Z003
Z003E0108	0.25624488494599	1	NAMRIL	Z003
Z003E0109	0.26458955656337	1	NAMRIL	Z003
Z003E0110	0.20655195806483	1	NAMRIL	Z003
Z003E0111	0.294651538741832	1	NAMRIL	Z003
Z003E0112	0.244351030068242	1	NAMRIL	Z003
Z003E0113	0.22821148232951	1	NAMRIL	Z003
Z003E0114	0.241750878291155	1	NAMRIL	Z003
Z003E0115	0.263000878291166	1	NAMRIL	Z003
Z003E0116	0.27816627617664	1	NAMRIL	Z003
Z003E0117	0.255917121063224	1	NAMRIL	Z003
Z003E0118	0.241861388048778	1	NAMRIL	Z003
Z003E0119	0.244282834626367	1	NAMRIL	Z003
Z003E0120	0.200917544957909	1	NAMRIL	Z003
Z003E0121	0.211785932034173	1	NAMRIL	Z003
Z003E0122	0.252385291398228	1	NAMRIL	Z003
Z003E0123	0.191095989587062	1	NAMRIL	Z003
Z003E0124	0.250474787651541	1	NAMRIL	Z003
Z003E0125	0.235860099287091	1	NAMRIL	Z003
Z003E0126	0.195432834626285	1	NAMRIL	Z003
Z003E0127	0.224682384945956	1	NAMRIL	Z003
Z003E0128	0.236518701071245	1	NAMRIL	Z003
Z003E0129	0.337137864981637	1	NAMRIL	Z003
Z003E0130	0.166247257792024	1	NAMRIL	Z003
Z003E0131	0.268000878291214	1	NAMRIL	Z003
Z003E0132	0.23078283462631	1	NAMRIL	Z003
Z003E0133	0.263912834470235	1	NAMRIL	Z003
Z003E0134	0.218378260835045	1	NAMRIL	Z003
Z003E0135	0.222162027319139	1	NAMRIL	Z003
Z003E0136	0.277959556719511	1	NAMRIL	Z003
Z003E0137	0.225151538741808	1	NAMRIL	Z003
Z003E0138	0.315777070579264	1	NAMRIL	Z003
Z003E0139	0.272748982134383	1	NAMRIL	Z003
Z003E0140	0.255474787651557	1	NAMRIL	Z003
Z003E0141	0.254667544957888	1	NAMRIL	Z003
Z003E0142	0.184137656253798	1	NAMRIL	Z003
Z003E0143	0.277929322920413	1	NAMRIL	Z003
Z003E0144	0.340149411392687	1	NAMRIL	Z003
Z003E0145	0.21401870107125	1	NAMRIL	Z003
Z003E0146	0.250092394390101	1	NAMRIL	Z003
Z003E0147	0.245835305226058	1	NAMRIL	Z003
Z003E0148	0.258051030068217	1	NAMRIL	Z003
Z003E0149	0.244667544957862	1	NAMRIL	Z003
Z003E0150	0.219651538741892	1	NAMRIL	Z003
Z003E0151	0.283327321248601	1	NAMRIL	Z003
Z003E0152	0.228478690239625	1	NAMRIL	Z003
Z003E0153	0.240473432034259	1	NAMRIL	Z003
Z003E0154	0.21738765625379	1	NAMRIL	Z003
Z003E0155	0.242807384945989	1	NAMRIL	Z003
Z003E0156	0.17322098958709	1	NAMRIL	Z003
Z003E0157	0.280598432034237	1	NAMRIL	Z003
Z003E0158	0.261028054715478	1	NAMRIL	Z003
Z003E0159	0.235151538741862	1	NAMRIL	Z003
Z003E0160	0.230651538741811	1	NAMRIL	Z003
Z003E0161	0.260402070579166	1	NAMRIL	Z003
Z003E0162	0.245092394390089	1	NAMRIL	Z003
Z003E0163	0.244512656253802	1	NAMRIL	Z003
Z003E0164	0.274655924870742	1	NAMRIL	Z003
Z003E0165	0.220512027319192	1	NAMRIL	Z003
Z003E0166	0.258282834626316	1	NAMRIL	Z003
Z003E0167	0.261701591331432	1	NAMRIL	Z003
Z003E0168	0.23530432292045	1	NAMRIL	Z003
Z003E0169	0.191300051694605	1	NAMRIL	Z003
Z003E0170	0.210651538741883	1	NAMRIL	Z003
Z003E0171	0.262959556719516	1	NAMRIL	Z003
Z003E0172	0.217512834470228	1	NAMRIL	Z003
Z003E0173	0.247782834626242	1	NAMRIL	Z003
Z003E0174	0.203439073365802	1	NAMRIL	Z003
Z003E0175	0.185584211624522	1	NAMRIL	Z003
Z003E0176	0.168551538741889	1	NAMRIL	Z003
Z003E0177	0.25563755188983	1	NAMRIL	Z003
Z003E0178	0.199201591331398	1	NAMRIL	Z003
Z003E0179	0.253439073365832	1	NAMRIL	Z003
Z003E0180	0.196250878291227	1	NAMRIL	Z003
Z003E0181	0.268018701071168	1	NAMRIL	Z003
Z003E0182	0.261750878291166	1	NAMRIL	Z003
Z003E0183	0.208637656253795	1	NAMRIL	Z003
Z003E0184	0.262951591331425	1	NAMRIL	Z003
Z003E0185	0.221202467555333	1	NAMRIL	Z003
Z003E0186	0.224219884750852	1	NAMRIL	Z003
Z003E0187	0.194470989587101	1	NAMRIL	Z003
Z003E0188	0.24094239439012	1	NAMRIL	Z003
Z003E0189	0.167517629248387	1	NAMRIL	Z003
Z003E0190	0.246929322920499	1	NAMRIL	Z003
Z003E0191	0.26682826083498	1	NAMRIL	Z003
Z003E0192	0.203969884750881	1	NAMRIL	Z003
Z003E0193	0.2067234320343	1	NAMRIL	Z003
Z003E0194	0.245473432034207	1	NAMRIL	Z003
Z003E0195	0.277748982134424	1	NAMRIL	Z003
Z003E0196	0.248282834626283	1	NAMRIL	Z003
Z003E0197	0.267773523295722	1	NAMRIL	Z003
Z003E0198	0.210086482329569	1	NAMRIL	Z003
Z003E0199	0.159581930508665	1	NAMRIL	Z003
Z003E0200	0.22880738494598	1	NAMRIL	Z003
Z003E0201	0.2424868287576	1	NAMRIL	Z003
Z003E0202	0.259384754566839	1	NAMRIL	Z003
Z003E0212	0.17096525171626	1	NAMRIL	Z003
Z003E0220	0.249747576037995	1	NAMRIL	Z003
Z004E0001	0.214129410701348	1	NAMRIL	Z004
Z004E0002	0.183209211624515	1	NAMRIL	Z004
Z004E0003	0.25718837829125	1	NAMRIL	Z004
Z004E0004	0.160618257998105	1	NAMRIL	Z004
Z004E0005	0.230464616257025	1	NAMRIL	Z004
Z004E0006	0.214547791528289	1	NAMRIL	Z004
Z004E0007	0.173273523295687	1	NAMRIL	Z004
Z004E0008	0.205489258204112	1	NAMRIL	Z004
Z004E0009	0.208848700915113	1	NAMRIL	Z004
Z004E0010	0.203853260835072	1	NAMRIL	Z004
Z004E0011	0.180489556563403	1	NAMRIL	Z004
Z004E0012	0.255810473195603	1	NAMRIL	Z004
Z004E0013	0.194148700915148	1	NAMRIL	Z004
Z004E0014	0.198682684737123	1	NAMRIL	Z004
Z004E0015	0.220223432034297	1	NAMRIL	Z004
Z004E0016	0.197042544957813	1	NAMRIL	Z004
Z004E0017	0.161146711624483	1	NAMRIL	Z004
Z004E0018	0.170268701071289	1	NAMRIL	Z004
Z004E0019	0.200521711624572	1	NAMRIL	Z004
Z004E0020	0.22891004253697	1	NAMRIL	Z004
Z004E0021	0.182756083775454	1	NAMRIL	Z004
Z004E0022	0.156162027319153	1	NAMRIL	Z004
Z004E0023	0.189219884750829	1	NAMRIL	Z004
Z004E0024	0.189103260835016	1	NAMRIL	Z004
Z004E0025	0.194367394390048	1	NAMRIL	Z004
Z004E0026	0.200389091331435	1	NAMRIL	Z004
Z004E0027	0.151987248854823	1	NAMRIL	Z004
Z004E0028	0.180367644794385	1	NAMRIL	Z004
Z004E0029	0.160403260834948	1	NAMRIL	Z004
Z004E0030	0.217347424664783	1	NAMRIL	Z004
Z004E0031	0.162942182034314	1	NAMRIL	Z004
Z004E0032	0.182494884945976	1	NAMRIL	Z004
Z004E0033	0.198828260835	1	NAMRIL	Z004
Z004E0034	0.163378260835063	1	NAMRIL	Z004
Z004E0035	0.189648700915043	1	NAMRIL	Z004
Z004E0036	0.214712027319176	1	NAMRIL	Z004
Z004E0037	0.194628260835032	1	NAMRIL	Z004
Z004E0038	0.187110099287168	1	NAMRIL	Z004
Z004E0039	0.220292544957828	1	NAMRIL	Z004
Z004E0040	0.200167544957876	1	NAMRIL	Z004
Z004E0041	0.204849787651509	1	NAMRIL	Z004
Z004E0042	0.222773839308437	1	NAMRIL	Z004
Z004E0043	0.187364588981888	1	NAMRIL	Z004
Z004E0044	0.142989258204029	1	NAMRIL	Z004
Z004E0045	0.183518701071247	1	NAMRIL	Z004
Z004E0046	0.165175096491253	1	NAMRIL	Z004
Z004E0047	0.178764091331402	1	NAMRIL	Z004
Z004E0048	0.160472424664734	1	NAMRIL	Z004
Z004E0049	0.168396946562187	1	NAMRIL	Z004
Z004E0050	0.189987027319208	1	NAMRIL	Z004
Z004E0051	0.218478260835048	1	NAMRIL	Z004
Z004E0052	0.193974787651497	1	NAMRIL	Z004
Z004E0053	0.197253260835	1	NAMRIL	Z004
Z004E0054	0.156129550489662	1	NAMRIL	Z004
Z004E0055	0.230550051694703	1	NAMRIL	Z004
Z004E0056	0.175209556719496	1	NAMRIL	Z004
Z004E0057	0.18836825799808	1	NAMRIL	Z004
Z004E0058	0.193159582662592	1	NAMRIL	Z004
Z004E0059	0.223829670214549	1	NAMRIL	Z004
Z004E0060	0.177832467399286	1	NAMRIL	Z004
Z004E0061	0.168208138196859	1	NAMRIL	Z004
Z004E0062	0.214033489587153	1	NAMRIL	Z004
Z004E0063	0.190743257998141	1	NAMRIL	Z004
Z004E0064	0.213570683694699	1	NAMRIL	Z004
Z004E0065	0.216198493715235	1	NAMRIL	Z004
Z004E0066	0.176978260834968	1	NAMRIL	Z004
Z004E0067	0.157509004606417	1	NAMRIL	Z004
Z004E0068	0.222497973195622	1	NAMRIL	Z004
Z004E0069	0.215138190893081	1	NAMRIL	Z004
Z004E0070	0.172828260835039	1	NAMRIL	Z004
Z004E0071	0.206178954623167	1	NAMRIL	Z004
Z004E0072	0.161355044957901	1	NAMRIL	Z004
Z004E0073	0.15583246739929	1	NAMRIL	Z004
Z004E0074	0.232706930508639	1	NAMRIL	Z004
Z004E0075	0.237648700915063	1	NAMRIL	Z004
Z004E0076	0.191301958064778	1	NAMRIL	Z004
Z004E0077	0.150028260835017	1	NAMRIL	Z004
Z004E0078	0.192034924664736	1	NAMRIL	Z004
Z004E0079	0.194651958194966	1	NAMRIL	Z004
Z004E0080	0.177635501937242	1	NAMRIL	Z004
Z004E0081	0.192683796332903	1	NAMRIL	Z004
Z004E0082	0.185332467399347	1	NAMRIL	Z004
Z004E0083	0.222200859993093	1	NAMRIL	Z004
Z004E0084	0.183028260834947	1	NAMRIL	Z004
Z004E0085	0.176960846487465	1	NAMRIL	Z004
Z004E0086	0.186393701071257	1	NAMRIL	Z004
Z004E0087	0.135718624731507	1	NAMRIL	Z004
Z004E0088	0.166396171670898	1	NAMRIL	Z004
Z004E0089	0.211146711624599	1	NAMRIL	Z004
Z004E0090	0.187898523295746	1	NAMRIL	Z004
Z004E0091	0.197271711624534	1	NAMRIL	Z004
Z004E0092	0.221103260834959	1	NAMRIL	Z004
Z004E0093	0.267557384945927	1	NAMRIL	Z004
Z004E0094	0.16999264479439	1	NAMRIL	Z004
Z004E0095	0.172648700915095	1	NAMRIL	Z004
Z004E0096	0.188297156100428	1	NAMRIL	Z004
Z004E0097	0.227834211624557	1	NAMRIL	Z004
Z004E0098	0.214645551812297	1	NAMRIL	Z004
Z004E0099	0.183868257998092	1	NAMRIL	Z004
Z004E0100	0.20212587829116	1	NAMRIL	Z004
Z004E0101	0.17987310558149	1	NAMRIL	Z004
Z004E0102	0.262621117507309	1	NAMRIL	Z004
Z004E0103	0.20272478765149	1	NAMRIL	Z004
Z004E0104	0.205166190239697	1	NAMRIL	Z004
Z004E0105	0.175349787651501	1	NAMRIL	Z004
Z004E0106	0.228942182034213	1	NAMRIL	Z004
Z004E0107	0.179341517028066	1	NAMRIL	Z004
Z004E0108	0.180224787651513	1	NAMRIL	Z004
Z004E0109	0.214029223195622	1	NAMRIL	Z004
Z004E0110	0.158648700915151	1	NAMRIL	Z004
Z004E0111	0.217879992424472	1	NAMRIL	Z004
Z004E0112	0.216318376130415	1	NAMRIL	Z004
Z004E0113	0.189043701071157	1	NAMRIL	Z004
Z004E0114	0.17905738494595	1	NAMRIL	Z004
Z004E0115	0.214362371844185	1	NAMRIL	Z004
Z004E0116	0.23259978765154	1	NAMRIL	Z004
Z004E0117	0.219646711624506	1	NAMRIL	Z004
Z004E0118	0.204042544957854	1	NAMRIL	Z004
Z004E0119	0.21719239439013	1	NAMRIL	Z004
Z004E0120	0.202189556563393	1	NAMRIL	Z004
Z004E0121	0.172559556719425	1	NAMRIL	Z004
Z004E0122	0.199589556563377	1	NAMRIL	Z004
Z004E0123	0.20538550193727	1	NAMRIL	Z004
Z004E0124	0.173417544957822	1	NAMRIL	Z004
Z004E0125	0.17840992466472	1	NAMRIL	Z004
Z004E0126	0.146557379880099	1	NAMRIL	Z004
Z004E0127	0.176784924664862	1	NAMRIL	Z004
Z004E0128	0.201730044957867	1	NAMRIL	Z004
Z004E0129	0.184384004606455	1	NAMRIL	Z004
Z004E0130	0.197344884750833	1	NAMRIL	Z004
Z004E0131	0.155401958194964	1	NAMRIL	Z004
Z004E0132	0.214084556719461	1	NAMRIL	Z004
Z004E0133	0.229355044957854	1	NAMRIL	Z004
Z004E0134	0.212728690239728	1	NAMRIL	Z004
Z004E0135	0.225956930508663	1	NAMRIL	Z004
Z004E0136	0.217174010965716	1	NAMRIL	Z004
Z004E0137	0.167347424664704	1	NAMRIL	Z004
Z004E0138	0.201331930508706	1	NAMRIL	Z004
Z004E0139	0.215803260835011	1	NAMRIL	Z004
Z004E0140	0.18994617167098	1	NAMRIL	Z004
Z004E0141	0.226209968218737	1	NAMRIL	Z004
Z004E0142	0.173696171670941	1	NAMRIL	Z004
Z004E0143	0.146875878291265	1	NAMRIL	Z004
Z004E0144	0.17064239439017	1	NAMRIL	Z004
Z004E0145	0.16143837829113	1	NAMRIL	Z004
Z004E0146	0.230771711624561	1	NAMRIL	Z004
Z004E0147	0.18135326083496	1	NAMRIL	Z004
Z004E0148	0.214487551694753	1	NAMRIL	Z004
Z004E0149	0.227847424664812	1	NAMRIL	Z004
Z004E0150	0.23342121622295	1	NAMRIL	Z004
Z004E0151	0.184756124861589	1	NAMRIL	Z004
Z004E0152	0.19913455671937	1	NAMRIL	Z004
Z004E0153	0.181837027319231	1	NAMRIL	Z004
Z004E0154	0.185589556563439	1	NAMRIL	Z004
Z004E0155	0.165417544957787	1	NAMRIL	Z004
Z004E0156	0.184055757998127	1	NAMRIL	Z004
Z004E0157	0.177612551694728	1	NAMRIL	Z004
Z004E0158	0.175796216222984	1	NAMRIL	Z004
Z004E0159	0.187296171670947	1	NAMRIL	Z004
Z004E0160	0.210814073365819	1	NAMRIL	Z004
Z004E0161	0.212835311185705	1	NAMRIL	Z004
Z004E0162	0.196164678486991	1	NAMRIL	Z004
Z004E0163	0.208456930508704	1	NAMRIL	Z004
Z004E0164	0.226946171670985	1	NAMRIL	Z004
Z004E0165	0.172028260834994	1	NAMRIL	Z004
Z004E0166	0.230189073365832	1	NAMRIL	Z004
Z004E0167	0.176089556563371	1	NAMRIL	Z004
Z004E0168	0.223618257998018	1	NAMRIL	Z004
Z004E0169	0.17900468203421	1	NAMRIL	Z004
Z004E0170	0.24197242466475	1	NAMRIL	Z004
Z004E0171	0.205164772248145	1	NAMRIL	Z004
Z004E0172	0.173712834470292	1	NAMRIL	Z004
Z004E0173	0.263771711624524	1	NAMRIL	Z004
Z004E0174	0.190976030068275	1	NAMRIL	Z004
Z004E0175	0.214695654367479	1	NAMRIL	Z004
Z004E0176	0.190448700915125	1	NAMRIL	Z004
Z004E0177	0.164146711624479	1	NAMRIL	Z004
Z004E0178	0.212378260834984	1	NAMRIL	Z004
Z004E0179	0.205564073365845	1	NAMRIL	Z004
Z004E0180	0.19382826083506	1	NAMRIL	Z004
Z004E0181	0.174753260835016	1	NAMRIL	Z004
Z004E0182	0.185160296192122	1	NAMRIL	Z004
Z004E0183	0.213546171670857	1	NAMRIL	Z004
Z004E0184	0.171654223195638	1	NAMRIL	Z004
Z004E0185	0.226287093051229	1	NAMRIL	Z004
Z004E0186	0.211922887648866	1	NAMRIL	Z004
Z004E0187	0.191084211624534	1	NAMRIL	Z004
Z004E0188	0.14740195819493	1	NAMRIL	Z004
Z004E0189	0.167746171670928	1	NAMRIL	Z004
Z004E0190	0.174921427553249	1	NAMRIL	Z004
Z004E0191	0.221057967102317	1	NAMRIL	Z004
Z004E0192	0.216978260835017	1	NAMRIL	Z004
Z004E0193	0.223098100516215	1	NAMRIL	Z004
Z004E0194	0.178993375870267	1	NAMRIL	Z004
Z004E0195	0.174848700915177	1	NAMRIL	Z004
Z004E0196	0.167050051694717	1	NAMRIL	Z004
Z004E0197	0.195743257998059	1	NAMRIL	Z004
Z004E0198	0.220454773490866	1	NAMRIL	Z004
Z004E0199	0.189506031073211	1	NAMRIL	Z004
Z004E0200	0.17804254495785	1	NAMRIL	Z004
Z004E0201	0.233827743830081	1	NAMRIL	Z004
Z004E0202	0.159983827602948	1	NAMRIL	Z004
Z004E0208	0.215883909600078	1	NAMRIL	Z004
Z004E0232	0.198165555127147	1	NAMRIL	Z004
Z005E0001	0.282218624731507	1	NAMRIL	Z005
Z005E0002	0.267339570579129	1	NAMRIL	Z005
Z005E0003	0.233295535677735	1	NAMRIL	Z005
Z005E0004	0.212741822920458	1	NAMRIL	Z005
Z005E0005	0.222468701071226	1	NAMRIL	Z005
Z005E0006	0.236410042536906	1	NAMRIL	Z005
Z005E0007	0.205242644794365	1	NAMRIL	Z005
Z005E0008	0.250456930508648	1	NAMRIL	Z005
Z005E0009	0.227385291398186	1	NAMRIL	Z005
Z005E0010	0.239844884750816	1	NAMRIL	Z005
Z005E0011	0.213969884750843	1	NAMRIL	Z005
Z005E0012	0.235142043996002	1	NAMRIL	Z005
Z005E0013	0.239157133156237	1	NAMRIL	Z005
Z005E0014	0.291949844238517	1	NAMRIL	Z005
Z005E0015	0.180009004606449	1	NAMRIL	Z005
Z005E0016	0.203188378291219	1	NAMRIL	Z005
Z005E0017	0.208787093051172	1	NAMRIL	Z005
Z005E0018	0.272872973195617	1	NAMRIL	Z005
Z005E0019	0.21688659416497	1	NAMRIL	Z005
Z005E0020	0.225635501937208	1	NAMRIL	Z005
Z005E0021	0.269922791528237	1	NAMRIL	Z005
Z005E0022	0.316814073365828	1	NAMRIL	Z005
Z005E0023	0.312173523490874	1	NAMRIL	Z005
Z005E0024	0.315887864981692	1	NAMRIL	Z005
Z005E0025	0.265496171670969	1	NAMRIL	Z005
Z005E0026	0.308401538741838	1	NAMRIL	Z005
Z005E0027	0.217076568873016	1	NAMRIL	Z005
Z005E0028	0.168398523295719	1	NAMRIL	Z005
Z005E0029	0.225724787651515	1	NAMRIL	Z005
Z005E0030	0.231907834626357	1	NAMRIL	Z005
Z005E0031	0.225526538741878	1	NAMRIL	Z005
Z005E0032	0.215117644794355	1	NAMRIL	Z005
Z005E0033	0.232568701071231	1	NAMRIL	Z005
Z005E0034	0.213928260834994	1	NAMRIL	Z005
Z005E0035	0.223521711624542	1	NAMRIL	Z005
Z005E0036	0.264317182034184	1	NAMRIL	Z005
Z005E0037	0.164039556563349	1	NAMRIL	Z005
Z005E0038	0.286832467399269	1	NAMRIL	Z005
Z005E0039	0.18043075799805	1	NAMRIL	Z005
Z005E0040	0.216385501937218	1	NAMRIL	Z005
Z005E0041	0.203060305225976	1	NAMRIL	Z005
Z005E0042	0.215476895773283	1	NAMRIL	Z005
Z005E0043	0.22955124046994	1	NAMRIL	Z005
Z005E0044	0.190753260835027	1	NAMRIL	Z005
Z005E0045	0.206557834626378	1	NAMRIL	Z005
Z005E0046	0.215028656066186	1	NAMRIL	Z005
Z005E0047	0.206456930508632	1	NAMRIL	Z005
Z005E0048	0.236978260834981	1	NAMRIL	Z005
Z005E0049	0.222509004606388	1	NAMRIL	Z005
Z005E0050	0.179409181609878	1	NAMRIL	Z005
Z005E0051	0.191563378291219	1	NAMRIL	Z005
Z005E0052	0.230742644794414	1	NAMRIL	Z005
Z005E0053	0.134332467399362	1	NAMRIL	Z005
Z005E0054	0.254214458194924	1	NAMRIL	Z005
Z005E0055	0.250936189822954	1	NAMRIL	Z005
Z005E0056	0.203730044957849	1	NAMRIL	Z005
Z005E0057	0.207779996799621	1	NAMRIL	Z005
Z005E0058	0.22836009928717	1	NAMRIL	Z005
Z005E0059	0.178908489587119	1	NAMRIL	Z005
Z005E0060	0.226336023295784	1	NAMRIL	Z005
Z005E0061	0.199701591331428	1	NAMRIL	Z005
Z005E0062	0.233332467399319	1	NAMRIL	Z005
Z005E0063	0.217194273150205	1	NAMRIL	Z005
Z005E0064	0.249043987655155	1	NAMRIL	Z005
Z005E0065	0.244751538741825	1	NAMRIL	Z005
Z005E0066	0.251987189224719	1	NAMRIL	Z005
Z005E0068	0.243118701071196	1	NAMRIL	Z005
Z005E0069	0.185456930508631	1	NAMRIL	Z005
Z005E0070	0.166968624731516	1	NAMRIL	Z005
Z005E0071	0.223834211624496	1	NAMRIL	Z005
Z005E0072	0.350079670214574	1	NAMRIL	Z005
Z005E0073	0.258295535677668	1	NAMRIL	Z005
Z005E0074	0.247724787651519	1	NAMRIL	Z005
Z005E0075	0.259753459088902	1	NAMRIL	Z005
Z005E0076	0.185292544957852	1	NAMRIL	Z005
Z005E0077	0.22761029152824	1	NAMRIL	Z005
Z005E0078	0.238935473195626	1	NAMRIL	Z005
Z005E0079	0.225199908104131	1	NAMRIL	Z005
Z005E0080	0.210721171670937	1	NAMRIL	Z005
Z005E0081	0.256417544957875	1	NAMRIL	Z005
Z005E0082	0.263148700915068	1	NAMRIL	Z005
Z005E0083	0.250452238215381	1	NAMRIL	Z005
Z005E0084	0.253006124861589	1	NAMRIL	Z005
Z005E0085	0.24614870091506	1	NAMRIL	Z005
Z005E0086	0.238745820579175	1	NAMRIL	Z005
Z005E0087	0.226248700915068	1	NAMRIL	Z005
Z005E0088	0.221404017027988	1	NAMRIL	Z005
Z005E0089	0.184986023490896	1	NAMRIL	Z005
Z005E0090	0.229568376130403	1	NAMRIL	Z005
Z005E0091	0.275193376130385	1	NAMRIL	Z005
Z005E0092	0.233974787651525	1	NAMRIL	Z005
Z005E0093	0.227081457097099	1	NAMRIL	Z005
Z005E0094	0.213271711624475	1	NAMRIL	Z005
Z005E0095	0.232742644794382	1	NAMRIL	Z005
Z005E0096	0.242933035098027	1	NAMRIL	Z005
Z005E0097	0.306249049475813	1	NAMRIL	Z005
Z005E0098	0.214743375870332	1	NAMRIL	Z005
Z005E0099	0.242665994000595	1	NAMRIL	Z005
Z005E0100	0.211193128705144	1	NAMRIL	Z005
Z005E0101	0.282151538741831	1	NAMRIL	Z005
Z005E0102	0.212831930508683	1	NAMRIL	Z005
Z005E0103	0.215412834470187	1	NAMRIL	Z005
Z005E0104	0.246096171670935	1	NAMRIL	Z005
Z005E0105	0.195042544957859	1	NAMRIL	Z005
Z005E0106	0.208730044957866	1	NAMRIL	Z005
Z005E0107	0.20801409133147	1	NAMRIL	Z005
Z005E0108	0.27283246739936	1	NAMRIL	Z005
Z005E0109	0.209125878291153	1	NAMRIL	Z005
Z005E0110	0.203480044957864	1	NAMRIL	Z005
Z005E0111	0.225432286965779	1	NAMRIL	Z005
Z005E0112	0.247007897669462	1	NAMRIL	Z005
Z005E0113	0.232069177526613	1	NAMRIL	Z005
Z005E0114	0.214228690239642	1	NAMRIL	Z005
Z005E0115	0.217055232329422	1	NAMRIL	Z005
Z005E0116	0.212492644794428	1	NAMRIL	Z005
Z005E0117	0.26307779416144	1	NAMRIL	Z005
Z005E0118	0.183896711624564	1	NAMRIL	Z005
Z005E0119	0.228404017028046	1	NAMRIL	Z005
Z005E0120	0.21662886901106	1	NAMRIL	Z005
Z005E0121	0.246439073365857	1	NAMRIL	Z005
Z005E0122	0.220896711624527	1	NAMRIL	Z005
Z005E0123	0.187992644794411	1	NAMRIL	Z005
Z005E0124	0.191329773490829	1	NAMRIL	Z005
Z005E0125	0.226021711624569	1	NAMRIL	Z005
Z005E0126	0.198206930508595	1	NAMRIL	Z005
Z005E0127	0.253148700915141	1	NAMRIL	Z005
Z005E0128	0.226993257998124	1	NAMRIL	Z005
Z005E0129	0.197689073365845	1	NAMRIL	Z005
Z005E0130	0.272801958064841	1	NAMRIL	Z005
Z005E0131	0.335411764391184	1	NAMRIL	Z005
Z005E0132	0.296367732329489	1	NAMRIL	Z005
Z005E0133	0.218198700915058	1	NAMRIL	Z005
Z005E0134	0.256456930508679	1	NAMRIL	Z005
Z005E0135	0.21030195806489	1	NAMRIL	Z005
Z005E0136	0.234596171670954	1	NAMRIL	Z005
Z005E0137	0.187375878291116	1	NAMRIL	Z005
Z005E0138	0.216322591537408	1	NAMRIL	Z005
Z005E0139	0.228572256062753	1	NAMRIL	Z005
Z005E0140	0.322582935046089	1	NAMRIL	Z005
Z005E0141	0.2537069305087	1	NAMRIL	Z005
Z005E0142	0.234297791528263	1	NAMRIL	Z005
Z005E0143	0.239855044957876	1	NAMRIL	Z005
Z005E0144	0.275000878291242	1	NAMRIL	Z005
Z005E0145	0.183654017028014	1	NAMRIL	Z005
Z005E0146	0.248584211624471	1	NAMRIL	Z005
Z005E0147	0.273229996799573	1	NAMRIL	Z005
Z005E0148	0.246417544957911	1	NAMRIL	Z005
Z005E0149	0.214370052826445	1	NAMRIL	Z005
Z005E0150	0.222959211624545	1	NAMRIL	Z005
Z005E0151	0.195469884750881	1	NAMRIL	Z005
Z005E0152	0.264182467399289	1	NAMRIL	Z005
Z005E0153	0.229242394390089	1	NAMRIL	Z005
Z005E0154	0.312105044957843	1	NAMRIL	Z005
Z005E0155	0.259702843276162	1	NAMRIL	Z005
Z005E0156	0.287668701071173	1	NAMRIL	Z005
Z005E0157	0.206253651000988	1	NAMRIL	Z005
Z005E0158	0.297125878291207	1	NAMRIL	Z005
Z005E0159	0.209648700915127	1	NAMRIL	Z005
Z005E0160	0.187153359080044	1	NAMRIL	Z005
Z005E0161	0.221296216222944	1	NAMRIL	Z005
Z005E0162	0.246896171670864	1	NAMRIL	Z005
Z005E0163	0.249743375870311	1	NAMRIL	Z005
Z005E0164	0.216832467399316	1	NAMRIL	Z005
Z005E0165	0.224256124861591	1	NAMRIL	Z005
Z005E0166	0.237589458194939	1	NAMRIL	Z005
Z005E0167	0.240795535677679	1	NAMRIL	Z005
Z005E0168	0.24264870091509	1	NAMRIL	Z005
Z005E0169	0.242517273490845	1	NAMRIL	Z005
Z005E0170	0.193724787651558	1	NAMRIL	Z005
Z005E0171	0.209332467399312	1	NAMRIL	Z005
Z005E0172	0.235456930508631	1	NAMRIL	Z005
Z005E0173	0.236413088467746	1	NAMRIL	Z005
Z005E0174	0.239318701071222	1	NAMRIL	Z005
Z005E0175	0.24608193050868	1	NAMRIL	Z005
Z005E0176	0.221206930508678	1	NAMRIL	Z005
Z005E0177	0.252501538741898	1	NAMRIL	Z005
Z005E0178	0.223528359080095	1	NAMRIL	Z005
