Genotype	KRN	Fix	pop$	FID$
Z012E0041	14.9463376893824	1	NAMRIL	Z012
Z012E0042	14.5185185185186	1	NAMRIL	Z012
Z012E0043	13.1930777258562	1	NAMRIL	Z012
Z012E0044	15.2588376893804	1	NAMRIL	Z012
Z012E0045	14.6205050674022	1	NAMRIL	Z012
Z012E0046	15.6692368731192	1	NAMRIL	Z012
Z012E0047	13.9660359260423	1	NAMRIL	Z012
Z012E0048	14.1683713563587	1	NAMRIL	Z012
Z012E0049	13.359338998617	1	NAMRIL	Z012
Z012E0050	16.2645062972834	1	NAMRIL	Z012
Z012E0051	14.9062193531159	1	NAMRIL	Z012
Z012E0052	13.7487507389819	1	NAMRIL	Z012
Z012E0053	14.5838287943309	1	NAMRIL	Z012
Z012E0054	18.2588376893822	1	NAMRIL	Z012
Z012E0055	17.9602962683883	1	NAMRIL	Z012
Z012E0056	12.9073634401406	1	NAMRIL	Z012
Z012E0057	16.2645062972857	1	NAMRIL	Z012
Z012E0058	11.5351053207424	1	NAMRIL	Z012
Z012E0059	16.1930777258545	1	NAMRIL	Z012
Z012E0060	13.4099070100732	1	NAMRIL	Z012
Z012E0061	13.0068332798045	1	NAMRIL	Z012
Z012E0062	16.8838376893815	1	NAMRIL	Z012
Z012E0063	13.5088376893817	1	NAMRIL	Z012
Z012E0064	13.7432403434068	1	NAMRIL	Z012
Z012E0065	14.193077725855	1	NAMRIL	Z012
Z012E0066	14.916760398326	1	NAMRIL	Z012
Z012E0067	13.1930777258559	1	NAMRIL	Z012
Z012E0068	16.0088376893807	1	NAMRIL	Z012
Z012E0069	14.2588376893809	1	NAMRIL	Z012
Z012E0070	13.6216491544266	1	NAMRIL	Z012
Z012E0071	14.8947243226122	1	NAMRIL	Z012
Z012E0072	15.8213376893808	1	NAMRIL	Z012
Z012E0073	14.8653334960039	1	NAMRIL	Z012
Z012E0074	13.0502205829982	1	NAMRIL	Z012
Z012E0075	16.2164818557603	1	NAMRIL	Z012
Z012E0076	15.582084072316	1	NAMRIL	Z012
Z012E0077	13.6216491544266	1	NAMRIL	Z012
Z012E0078	12.3813678245144	1	NAMRIL	Z012
Z012E0079	14.3726366571371	1	NAMRIL	Z012
Z012E0080	13.7138099026037	1	NAMRIL	Z012
Z012E0081	15.6150261241763	1	NAMRIL	Z012
Z012E0082	15.5502205829993	1	NAMRIL	Z012
Z012E0083	19.8213376893811	1	NAMRIL	Z012
Z012E0084	18.4463376893788	1	NAMRIL	Z012
Z012E0085	14.2645062972835	1	NAMRIL	Z012
Z012E0086	11.7830275590366	1	NAMRIL	Z012
Z012E0087	16.9073634401425	1	NAMRIL	Z012
Z012E0088	17.0229610385884	1	NAMRIL	Z012
Z012E0089	15.632702592709	1	NAMRIL	Z012
Z012E0090	14.0978396301409	1	NAMRIL	Z012
Z012E0091	17.4085722418805	1	NAMRIL	Z012
Z012E0092	15.383837689381	1	NAMRIL	Z012
Z012E0093	16.0502205829985	1	NAMRIL	Z012
Z012E0094	12.9794884758645	1	NAMRIL	Z012
Z012E0095	17.0502205829983	1	NAMRIL	Z012
Z012E0096	12.7530676781318	1	NAMRIL	Z012
Z012E0097	17.907363440141	1	NAMRIL	Z012
Z012E0098	13.592592592593	1	NAMRIL	Z012
Z012E0099	14.6963376893812	1	NAMRIL	Z012
Z012E0100	13.9546693999649	1	NAMRIL	Z012
Z012E0101	13.5021961414743	1	NAMRIL	Z012
Z012E0102	13.2434386540754	1	NAMRIL	Z012
Z012E0103	13.366360892371	1	NAMRIL	Z012
Z012E0104	15.7588376893802	1	NAMRIL	Z012
Z012E0105	13.8413140956536	1	NAMRIL	Z012
Z012E0106	13.9073634401411	1	NAMRIL	Z012
Z012E0107	15.2138099026043	1	NAMRIL	Z012
Z012E0108	16.2223116908086	1	NAMRIL	Z012
Z012E0109	15.0502205829981	1	NAMRIL	Z012
Z012E0110	16.863976136947	1	NAMRIL	Z012
Z012E0111	15.2160359260434	1	NAMRIL	Z012
Z012E0112	12.1338376893812	1	NAMRIL	Z012
Z012E0113	12.4787920115695	1	NAMRIL	Z012
Z012E0114	13.2588376893812	1	NAMRIL	Z012
Z012E0115	16.0088376893805	1	NAMRIL	Z012
Z012E0116	16.4787920115698	1	NAMRIL	Z012
Z012E0117	15.2222222222212	1	NAMRIL	Z012
Z012E0118	13.4372118282959	1	NAMRIL	Z012
Z012E0119	14.7645062972845	1	NAMRIL	Z012
Z012E0120	15.2285673658979	1	NAMRIL	Z012
Z012E0121	16.3663608923682	1	NAMRIL	Z012
Z012E0122	15.716481855759	1	NAMRIL	Z012
Z012E0123	14.3213376893811	1	NAMRIL	Z012
Z012E0124	12.0203018962657	1	NAMRIL	Z012
Z012E0125	12.5003501046439	1	NAMRIL	Z012
Z012E0126	16.6787863073187	1	NAMRIL	Z012
Z012E0127	16.428567365897	1	NAMRIL	Z012
Z012E0128	14.0502205829983	1	NAMRIL	Z012
Z012E0129	17.5887244528614	1	NAMRIL	Z012
Z012E0130	12.2403334960047	1	NAMRIL	Z012
Z012E0131	14.7214459207605	1	NAMRIL	Z012
Z012E0132	13.7645062972841	1	NAMRIL	Z012
Z012E0133	13.9463376893825	1	NAMRIL	Z012
Z012E0134	16.6546710231329	1	NAMRIL	Z012
Z012E0135	16.2201111525662	1	NAMRIL	Z012
Z012E0136	13.1930777258548	1	NAMRIL	Z012
Z012E0137	12.7799920682658	1	NAMRIL	Z012
Z012E0138	13.978917696563	1	NAMRIL	Z012
Z012E0139	13.1040630062921	1	NAMRIL	Z012
Z012E0140	15.6941998621978	1	NAMRIL	Z012
Z012E0141	14.7645062972843	1	NAMRIL	Z012
Z012E0142	17.8265736767405	1	NAMRIL	Z012
Z012E0143	11.8359348687119	1	NAMRIL	Z012
Z012E0144	16.0502205829971	1	NAMRIL	Z012
Z012E0145	10.9073634401402	1	NAMRIL	Z012
Z012E0146	16.907363440139	1	NAMRIL	Z012
Z012E0147	15.3838376893807	1	NAMRIL	Z012
Z012E0148	13.4660359260428	1	NAMRIL	Z012
Z012E0149	15.9167603983285	1	NAMRIL	Z012
Z012E0150	14.3359348687122	1	NAMRIL	Z012
Z012E0151	13.1930777258549	1	NAMRIL	Z012
Z012E0152	12.328048939325	1	NAMRIL	Z012
Z012E0153	16.3593389986174	1	NAMRIL	Z012
Z012E0154	12.9776479245459	1	NAMRIL	Z012
Z012E0155	13.2830275590383	1	NAMRIL	Z012
Z012E0156	13.9885750384559	1	NAMRIL	Z012
Z012E0157	14.199694225705	1	NAMRIL	Z012
Z012E0158	14.8187965420214	1	NAMRIL	Z012
Z012E0159	15.0637151683705	1	NAMRIL	Z012
Z012E0160	13.466035926042	1	NAMRIL	Z012
Z012E0161	14.1338376893803	1	NAMRIL	Z012
Z012E0162	14.8229425421565	1	NAMRIL	Z012
Z012E0163	13.4787920115696	1	NAMRIL	Z012
Z012E0164	15.7808227071413	1	NAMRIL	Z012
Z012E0165	14.6150261241757	1	NAMRIL	Z012
Z012E0166	11.531692790844	1	NAMRIL	Z012
Z012E0167	14.5229425421564	1	NAMRIL	Z012
Z012E0168	14.7993692593771	1	NAMRIL	Z012
Z012E0169	12.6216491544273	1	NAMRIL	Z012
Z012E0170	15.6163608923687	1	NAMRIL	Z012
Z012E0171	14.1936721043909	1	NAMRIL	Z012
Z012E0172	13.4167603983268	1	NAMRIL	Z012
Z012E0173	15.6683713563583	1	NAMRIL	Z012
Z012E0174	12.7645062972834	1	NAMRIL	Z012
Z012E0175	14.0049820858273	1	NAMRIL	Z012
Z012E0176	16.6930777258567	1	NAMRIL	Z012
Z012E0177	14.3838376893809	1	NAMRIL	Z012
Z012E0178	14.1338376893815	1	NAMRIL	Z012
Z012E0179	13.883837689381	1	NAMRIL	Z012
Z012E0180	15.5736247129022	1	NAMRIL	Z012
Z012E0181	13.9463376893815	1	NAMRIL	Z012
Z012E0182	12.4787920115693	1	NAMRIL	Z012
Z012E0183	14.5088376893831	1	NAMRIL	Z012
Z012E0184	12.907363440141	1	NAMRIL	Z012
Z012E0185	12.7993692593757	1	NAMRIL	Z012
Z012E0186	13.3885750384571	1	NAMRIL	Z012
Z012E0187	14.6930777258564	1	NAMRIL	Z012
Z012E0188	15.7808227071403	1	NAMRIL	Z012
Z012E0189	15.6443883521908	1	NAMRIL	Z012
Z012E0190	12.5088376893816	1	NAMRIL	Z012
Z012E0191	19.2633622102578	1	NAMRIL	Z012
Z012E0192	11.9463376893813	1	NAMRIL	Z012
Z012E0193	13.8838376893811	1	NAMRIL	Z012
Z012E0194	17.1327025927095	1	NAMRIL	Z012
Z012E0195	13.446455203442	1	NAMRIL	Z012
Z012E0196	12.7588376893816	1	NAMRIL	Z012
Z012E0197	15.9714459207595	1	NAMRIL	Z012
Z012E0198	16.3885750384582	1	NAMRIL	Z012
Z012E0199	15.2024746840411	1	NAMRIL	Z012
Z012E0200	14.5299920682663	1	NAMRIL	Z012
Z012E0201	17.1392109931325	1	NAMRIL	Z012
Z012E0202	12.5183274589828	1	NAMRIL	Z012
Z012E0231	15.1815028454716	1	NAMRIL	Z012
Z012E0260	11.1815028454699	1	NAMRIL	Z012
Z012E0278	15.1815028454705	1	NAMRIL	Z012
Z013E0001	14.1309340766105	1	NAMRIL	Z013
Z013E0002	13.8223741163799	1	NAMRIL	Z013
Z013E0003	12.9430777258562	1	NAMRIL	Z013
Z013E0004	11.9524746840406	1	NAMRIL	Z013
Z013E0005	12.2835722418796	1	NAMRIL	Z013
Z013E0006	17.1292034612902	1	NAMRIL	Z013
Z013E0007	18.7755142135003	1	NAMRIL	Z013
Z013E0008	14.3885750384565	1	NAMRIL	Z013
Z013E0009	14.0555998099406	1	NAMRIL	Z013
Z013E0010	16.8639761369454	1	NAMRIL	Z013
Z013E0011	15.727587689381	1	NAMRIL	Z013
Z013E0012	13.883837689381	1	NAMRIL	Z013
Z013E0013	11.7366735392534	1	NAMRIL	Z013
Z013E0014	12.8213376893817	1	NAMRIL	Z013
Z013E0015	14.9546693999654	1	NAMRIL	Z013
Z013E0016	16.2783402059204	1	NAMRIL	Z013
Z013E0017	13.0555998099407	1	NAMRIL	Z013
Z013E0018	13.6450532843315	1	NAMRIL	Z013
Z013E0019	14.6294345358173	1	NAMRIL	Z013
Z013E0020	12.8047792540941	1	NAMRIL	Z013
Z013E0021	13.9787920115689	1	NAMRIL	Z013
Z013E0022	15.1116735392536	1	NAMRIL	Z013
Z013E0023	13.1644057154146	1	NAMRIL	Z013
Z013E0024	16.3473116908075	1	NAMRIL	Z013
Z013E0025	15.4127426670832	1	NAMRIL	Z013
Z013E0026	13.8525876893816	1	NAMRIL	Z013
Z013E0027	13.1216491544269	1	NAMRIL	Z013
Z013E0028	16.0283402059188	1	NAMRIL	Z013
Z013E0029	16.6270283813694	1	NAMRIL	Z013
Z013E0030	13.7645062972835	1	NAMRIL	Z013
Z013E0031	15.1093389986163	1	NAMRIL	Z013
Z013E0032	16.1103387710583	1	NAMRIL	Z013
Z013E0033	18.3436401220534	1	NAMRIL	Z013
Z013E0034	16.9073634401401	1	NAMRIL	Z013
Z013E0035	13.1270283813682	1	NAMRIL	Z013
Z013E0036	14.678650520268	1	NAMRIL	Z013
Z013E0037	12.6338376893809	1	NAMRIL	Z013
Z013E0038	13.9033402059194	1	NAMRIL	Z013
Z013E0039	17.3639761369459	1	NAMRIL	Z013
Z013E0040	12.9062193531169	1	NAMRIL	Z013
Z013E0041	16.6294345358163	1	NAMRIL	Z013
Z013E0042	16.0657423719767	1	NAMRIL	Z013
Z013E0043	14.8885750384573	1	NAMRIL	Z013
Z013E0044	13.9144057154139	1	NAMRIL	Z013
Z013E0045	14.4729425421563	1	NAMRIL	Z013
Z013E0046	13.1683713563583	1	NAMRIL	Z013
Z013E0047	13.8889783574746	1	NAMRIL	Z013
Z013E0048	13.325193292935	1	NAMRIL	Z013
Z013E0049	12.2033325017512	1	NAMRIL	Z013
Z013E0050	16.4841712385101	1	NAMRIL	Z013
Z013E0051	13.2588376893811	1	NAMRIL	Z013
Z013E0052	14.4354047083751	1	NAMRIL	Z013
Z013E0053	11.6441998621985	1	NAMRIL	Z013
Z013E0054	21.0759554175049	1	NAMRIL	Z013
Z013E0055	15.1963376893816	1	NAMRIL	Z013
Z013E0056	13.4776479245459	1	NAMRIL	Z013
Z013E0057	14.5207296729572	1	NAMRIL	Z013
Z013E0058	14.977587689382	1	NAMRIL	Z013
Z013E0059	14.4787920115693	1	NAMRIL	Z013
Z013E0060	17.5804747637801	1	NAMRIL	Z013
Z013E0061	15.2976007432767	1	NAMRIL	Z013
Z013E0062	11.7278328139844	1	NAMRIL	Z013
Z013E0063	15.9701111525665	1	NAMRIL	Z013
Z013E0064	14.9450068725858	1	NAMRIL	Z013
Z013E0065	13.4776479245455	1	NAMRIL	Z013
Z013E0066	15.621649154427	1	NAMRIL	Z013
Z013E0067	13.7645062972844	1	NAMRIL	Z013
Z013E0068	15.2341712385119	1	NAMRIL	Z013
Z013E0069	15.2739032554689	1	NAMRIL	Z013
Z013E0070	15.3770283813676	1	NAMRIL	Z013
Z013E0071	14.4841712385115	1	NAMRIL	Z013
Z013E0072	14.6454586787131	1	NAMRIL	Z013
Z013E0073	12.4841712385103	1	NAMRIL	Z013
Z013E0074	15.8848741163804	1	NAMRIL	Z013
Z013E0075	15.6555878429956	1	NAMRIL	Z013
Z013E0076	14.402989915974	1	NAMRIL	Z013
Z013E0077	15.0502205829979	1	NAMRIL	Z013
Z013E0078	13.8889331427975	1	NAMRIL	Z013
Z013E0079	13.8705050674037	1	NAMRIL	Z013
Z013E0080	13.732409038644	1	NAMRIL	Z013
Z013E0081	14.6338376893816	1	NAMRIL	Z013
Z013E0082	13.5088376893812	1	NAMRIL	Z013
Z013E0083	17.8203018962652	1	NAMRIL	Z013
Z013E0084	14.4622003176835	1	NAMRIL	Z013
Z013E0085	15.0003501046432	1	NAMRIL	Z013
Z013E0086	15.6973741163775	1	NAMRIL	Z013
Z013E0087	13.8616735392525	1	NAMRIL	Z013
Z013E0088	13.1443883521925	1	NAMRIL	Z013
Z013E0089	14.2294345358187	1	NAMRIL	Z013
Z013E0090	14.644388352194	1	NAMRIL	Z013
Z013E0091	14.27390325547	1	NAMRIL	Z013
Z013E0092	14.8616735392536	1	NAMRIL	Z013
Z013E0093	18.5316927908406	1	NAMRIL	Z013
Z013E0094	11.6957986943137	1	NAMRIL	Z013
Z013E0095	17.5145062972832	1	NAMRIL	Z013
Z013E0096	17.7033325017519	1	NAMRIL	Z013
Z013E0097	16.1963376893824	1	NAMRIL	Z013
Z013E0098	15.6367778192335	1	NAMRIL	Z013
Z013E0099	13.198456952798	1	NAMRIL	Z013
Z013E0100	12.6150261241756	1	NAMRIL	Z013
Z013E0101	14.4354047083757	1	NAMRIL	Z013
Z013E0102	10.9642674099445	1	NAMRIL	Z013
Z013E0103	14.0294345358173	1	NAMRIL	Z013
Z013E0104	14.7588376893822	1	NAMRIL	Z013
Z013E0105	14.3246942257042	1	NAMRIL	Z013
Z013E0106	15.2698855242255	1	NAMRIL	Z013
Z013E0107	15.4150876893823	1	NAMRIL	Z013
Z013E0108	11.6464552034418	1	NAMRIL	Z013
Z013E0109	13.6294345358181	1	NAMRIL	Z013
Z013E0110	15.9463376893813	1	NAMRIL	Z013
Z013E0111	14.435404708376	1	NAMRIL	Z013
Z013E0112	13.4787920115698	1	NAMRIL	Z013
Z013E0113	14.8413140956559	1	NAMRIL	Z013
Z013E0114	15.3838376893833	1	NAMRIL	Z013
Z013E0115	16.3413140956543	1	NAMRIL	Z013
Z013E0116	14.0425902772794	1	NAMRIL	Z013
Z013E0117	13.4033325017518	1	NAMRIL	Z013
Z013E0118	16.1120326886419	1	NAMRIL	Z013
Z013E0119	17.5283402059202	1	NAMRIL	Z013
Z013E0120	15.0657423719773	1	NAMRIL	Z013
Z013E0121	14.7885750384569	1	NAMRIL	Z013
Z013E0122	14.9777216855263	1	NAMRIL	Z013
Z013E0123	14.9841712385123	1	NAMRIL	Z013
Z013E0124	13.6334576377254	1	NAMRIL	Z013
Z013E0125	16.1365452391491	1	NAMRIL	Z013
Z013E0126	11.7588376893816	1	NAMRIL	Z013
Z013E0127	14.80559980994	1	NAMRIL	Z013
Z013E0128	16.6930777258556	1	NAMRIL	Z013
Z013E0129	14.7277216855265	1	NAMRIL	Z013
Z013E0130	15.7598741163789	1	NAMRIL	Z013
Z013E0131	13.6163608923703	1	NAMRIL	Z013
Z013E0132	16.1216491544256	1	NAMRIL	Z013
Z013E0133	13.8726366571364	1	NAMRIL	Z013
Z013E0134	14.1533402059204	1	NAMRIL	Z013
Z013E0135	12.3302123414613	1	NAMRIL	Z013
Z013E0136	10.8101522728096	1	NAMRIL	Z013
Z013E0137	12.8294345358175	1	NAMRIL	Z013
Z013E0138	13.5555998099411	1	NAMRIL	Z013
Z013E0139	14.9686401220525	1	NAMRIL	Z013
Z013E0140	12.5539861211621	1	NAMRIL	Z013
Z013E0141	12.2059699904699	1	NAMRIL	Z013
Z013E0142	12.0639111748822	1	NAMRIL	Z013
Z013E0143	13.5283402059198	1	NAMRIL	Z013
Z013E0144	14.8110550188571	1	NAMRIL	Z013
Z013E0145	15.332849441506	1	NAMRIL	Z013
Z013E0146	13.0888759696988	1	NAMRIL	Z013
Z013E0147	14.8616735392527	1	NAMRIL	Z013
Z013E0148	14.5556450241409	1	NAMRIL	Z013
Z013E0149	13.1948456185221	1	NAMRIL	Z013
Z013E0150	14.8616735392533	1	NAMRIL	Z013
Z013E0151	13.2691773989423	1	NAMRIL	Z013
Z013E0152	13.4229425421564	1	NAMRIL	Z013
Z013E0153	13.1234484880825	1	NAMRIL	Z013
Z013E0154	14.341314095654	1	NAMRIL	Z013
Z013E0155	12.860338771058	1	NAMRIL	Z013
Z013E0156	13.9278328139848	1	NAMRIL	Z013
Z013E0157	14.6627426670845	1	NAMRIL	Z013
Z013E0158	14.9278328139847	1	NAMRIL	Z013
Z013E0159	11.1278328139852	1	NAMRIL	Z013
Z013E0160	11.623448488082	1	NAMRIL	Z013
Z013E0161	13.322942542157	1	NAMRIL	Z013
Z013E0162	15.5885069470386	1	NAMRIL	Z013
Z013E0163	12.411389313596	1	NAMRIL	Z013
Z013E0164	13.4127426670828	1	NAMRIL	Z013
Z013E0165	12.9777216855259	1	NAMRIL	Z013
Z013E0166	14.7885750384565	1	NAMRIL	Z013
Z013E0167	11.2698855242265	1	NAMRIL	Z013
Z013E0168	14.6950068725859	1	NAMRIL	Z013
Z013E0169	11.6885750384567	1	NAMRIL	Z013
Z013E0170	10.7305778415485	1	NAMRIL	Z013
Z013E0171	12.8979610385892	1	NAMRIL	Z013
Z013E0172	13.9436721043907	1	NAMRIL	Z013
Z013E0173	13.6389783574759	1	NAMRIL	Z013
Z013E0174	12.55559980994	1	NAMRIL	Z013
Z013E0175	15.7729425421562	1	NAMRIL	Z013
Z013E0176	12.3959588862977	1	NAMRIL	Z013
Z013E0177	11.3278328139842	1	NAMRIL	Z013
Z013E0178	14.4278328139852	1	NAMRIL	Z013
Z013E0179	15.2691773989413	1	NAMRIL	Z013
Z013E0180	12.8191973638183	1	NAMRIL	Z013
Z013E0181	11.2383536248605	1	NAMRIL	Z013
Z013E0182	13.594845618523	1	NAMRIL	Z013
Z013E0183	11.8110550188593	1	NAMRIL	Z013
Z013E0184	15.8622003176832	1	NAMRIL	Z013
Z013E0185	15.8413140956537	1	NAMRIL	Z013
Z013E0186	13.5283402059205	1	NAMRIL	Z013
Z013E0187	11.6984569527971	1	NAMRIL	Z013
Z013E0188	13.6116735392526	1	NAMRIL	Z013
Z013E0189	15.0555998099399	1	NAMRIL	Z013
Z013E0190	13.2425902772786	1	NAMRIL	Z013
Z013E0191	13.9436721043916	1	NAMRIL	Z013
Z013E0192	14.8622003176854	1	NAMRIL	Z013
Z013E0193	14.5948456185227	1	NAMRIL	Z013
Z013E0194	14.2882260370421	1	NAMRIL	Z013
Z013E0195	11.462200317685	1	NAMRIL	Z013
Z013E0196	11.9800016589652	1	NAMRIL	Z013
Z013E0197	12.414405715415	1	NAMRIL	Z013
Z013E0198	13.1950068725853	1	NAMRIL	Z013
Z013E0199	14.3110550188588	1	NAMRIL	Z013
Z013E0200	13.4229425421571	1	NAMRIL	Z013
Z013E0201	17.4749738698031	1	NAMRIL	Z013
Z013E0202	12.9569054298031	1	NAMRIL	Z013
Z013E0204	11.9292985068352	1	NAMRIL	Z013
Z013E0207	13.2220673318751	1	NAMRIL	Z013
Z013E0208	14.1815028454708	1	NAMRIL	Z013
Z013E0211	18.1815028454698	1	NAMRIL	Z013
Z013E0213	13.7220673318747	1	NAMRIL	Z013
Z013E0216	15.9554006673967	1	NAMRIL	Z013
Z013E0218	14.1815028454713	1	NAMRIL	Z013
Z013E0220	15.1815028454702	1	NAMRIL	Z013
Z013E0221	16.1815028454706	1	NAMRIL	Z013
Z013E0222	16.1815028454717	1	NAMRIL	Z013
Z013E0224	13.3887339985413	1	NAMRIL	Z013
Z013E0225	16.1815028454704	1	NAMRIL	Z013
Z013E0227	15.2220673318746	1	NAMRIL	Z013
Z013E0229	17.1815028454689	1	NAMRIL	Z013
Z013E0231	14.5959651735031	1	NAMRIL	Z013
Z013E0232	16.5959651735021	1	NAMRIL	Z013
Z013E0233	12.222067331875	1	NAMRIL	Z013
Z013E0234	13.7220673318752	1	NAMRIL	Z013
Z013E0235	14.1815028454698	1	NAMRIL	Z013
Z013E0236	12.4292984958935	1	NAMRIL	Z013
Z013E0238	14.0554006706807	1	NAMRIL	Z013
Z013E0239	12.3054006706804	1	NAMRIL	Z013
Z013E0240	12.9554006673972	1	NAMRIL	Z013
Z013E0241	14.1815028454687	1	NAMRIL	Z013
Z013E0242	14.1815028454711	1	NAMRIL	Z013
Z013E0244	13.1815028454708	1	NAMRIL	Z013
Z013E0247	17.1815028454717	1	NAMRIL	Z013
Z013E0249	15.1815028454694	1	NAMRIL	Z013
Z013E0251	15.8054006652077	1	NAMRIL	Z013
Z013E0256	13.3554006673979	1	NAMRIL	Z013
Z013E0288	15.9292985068344	1	NAMRIL	Z013
Z013E0289	13.1292984893228	1	NAMRIL	Z013
Z013E0290	13.9292985068361	1	NAMRIL	Z013
Z013E0291	15.5959651516122	1	NAMRIL	Z013
Z013E0292	15.2626318401694	1	NAMRIL	Z013
Z013E0308	14.5959651735024	1	NAMRIL	Z013
Z013E0311	15.5959651516129	1	NAMRIL	Z013
Z013E0316	12.5959651735019	1	NAMRIL	Z013
Z013E0319	14.9292984958913	1	NAMRIL	Z013
Z013E0323	14.9292984958911	1	NAMRIL	Z013
Z014E0001	13.6464552034418	1	NAMRIL	Z014
Z014E0002	10.9483594575079	1	NAMRIL	Z014
Z014E0003	11.4099070100733	1	NAMRIL	Z014
Z014E0004	13.6338376893816	1	NAMRIL	Z014
Z014E0005	12.1983915064836	1	NAMRIL	Z014
Z014E0006	12.0088376893808	1	NAMRIL	Z014
Z014E0007	15.409907010074	1	NAMRIL	Z014
Z014E0008	13.5088376893819	1	NAMRIL	Z014
Z014E0009	14.4073634401411	1	NAMRIL	Z014
Z014E0010	11.9932403434073	1	NAMRIL	Z014
Z014E0011	13.0765736767418	1	NAMRIL	Z014
Z014E0012	14.2009872474319	1	NAMRIL	Z014
Z014E0013	15.8826570706443	1	NAMRIL	Z014
Z014E0014	16.6216491544274	1	NAMRIL	Z014
Z014E0015	16.1930777258547	1	NAMRIL	Z014
Z014E0016	12.1683713563591	1	NAMRIL	Z014
Z014E0017	15.8602624206737	1	NAMRIL	Z014
Z014E0018	12.1216491544267	1	NAMRIL	Z014
Z014E0019	14.9787920115699	1	NAMRIL	Z014
Z014E0020	14.419236873119	1	NAMRIL	Z014
Z014E0021	13.1111111086789	1	NAMRIL	Z014
Z014E0022	14.1205050674024	1	NAMRIL	Z014
Z014E0023	13.9099070100733	1	NAMRIL	Z014
Z014E0024	14.6216491544264	1	NAMRIL	Z014
Z014E0025	15.2160359260414	1	NAMRIL	Z014
Z014E0026	10.2830275590374	1	NAMRIL	Z014
Z014E0027	12.5088376893812	1	NAMRIL	Z014
Z014E0028	13.3593389986165	1	NAMRIL	Z014
Z014E0029	10.1163608923701	1	NAMRIL	Z014
Z014E0030	14.3359348687124	1	NAMRIL	Z014
Z014E0031	13.4787920115698	1	NAMRIL	Z014
Z014E0032	13.2633622102602	1	NAMRIL	Z014
Z014E0033	12.9776479245451	1	NAMRIL	Z014
Z014E0034	13.1205050674025	1	NAMRIL	Z014
Z014E0035	15.6270283813677	1	NAMRIL	Z014
Z014E0036	13.1873963396253	1	NAMRIL	Z014
Z014E0037	12.4127426670833	1	NAMRIL	Z014
Z014E0038	13.907363440141	1	NAMRIL	Z014
Z014E0039	12.633837689381	1	NAMRIL	Z014
Z014E0040	15.3838376893824	1	NAMRIL	Z014
Z014E0041	13.9099070100732	1	NAMRIL	Z014
Z014E0042	15.1930777258549	1	NAMRIL	Z014
Z014E0043	13.6163608923712	1	NAMRIL	Z014
Z014E0044	12.5782618512325	1	NAMRIL	Z014
Z014E0045	14.3838376893826	1	NAMRIL	Z014
Z014E0046	14.520729672959	1	NAMRIL	Z014
Z014E0047	14.3532696633482	1	NAMRIL	Z014
Z014E0048	14.6708701279585	1	NAMRIL	Z014
Z014E0049	12.9464552034422	1	NAMRIL	Z014
Z014E0050	14.2164818557596	1	NAMRIL	Z014
Z014E0051	11.8838376893818	1	NAMRIL	Z014
Z014E0052	13.5130439061205	1	NAMRIL	Z014
Z014E0053	12.8838376893808	1	NAMRIL	Z014
Z014E0054	13.761212666736	1	NAMRIL	Z014
Z014E0055	14.1216491544262	1	NAMRIL	Z014
Z014E0056	15.0765736767406	1	NAMRIL	Z014
Z014E0057	12.5088376893815	1	NAMRIL	Z014
Z014E0058	14.8838376893816	1	NAMRIL	Z014
Z014E0059	13.576573676741	1	NAMRIL	Z014
Z014E0060	15.6216491544282	1	NAMRIL	Z014
Z014E0061	11.5596175411839	1	NAMRIL	Z014
Z014E0062	13.8540630062927	1	NAMRIL	Z014
Z014E0063	19.3838376893813	1	NAMRIL	Z014
Z014E0064	16.2588376893827	1	NAMRIL	Z014
Z014E0065	14.3265736767406	1	NAMRIL	Z014
Z014E0066	14.7588376893808	1	NAMRIL	Z014
Z014E0067	10.9932403434061	1	NAMRIL	Z014
Z014E0068	14.0255142135005	1	NAMRIL	Z014
Z014E0069	14.7645062972843	1	NAMRIL	Z014
Z014E0070	10.8787920115694	1	NAMRIL	Z014
Z014E0071	14.6338376893812	1	NAMRIL	Z014
Z014E0072	13.7269990439251	1	NAMRIL	Z014
Z014E0073	15.1599070100748	1	NAMRIL	Z014
Z014E0074	14.4496942257032	1	NAMRIL	Z014
Z014E0075	11.9301539140972	1	NAMRIL	Z014
Z014E0076	11.7645062972841	1	NAMRIL	Z014
Z014E0077	14.3023518651959	1	NAMRIL	Z014
Z014E0078	14.5283402059198	1	NAMRIL	Z014
Z014E0079	12.8265736767407	1	NAMRIL	Z014
Z014E0080	12.2542034612907	1	NAMRIL	Z014
Z014E0081	13.854063006293	1	NAMRIL	Z014
Z014E0082	12.5502205829981	1	NAMRIL	Z014
Z014E0083	15.8538784949628	1	NAMRIL	Z014
Z014E0084	13.243438654075	1	NAMRIL	Z014
Z014E0085	13.1447243226121	1	NAMRIL	Z014
Z014E0086	10.6216491544267	1	NAMRIL	Z014
Z014E0087	17.4787920115688	1	NAMRIL	Z014
Z014E0088	14.8540630062926	1	NAMRIL	Z014
Z014E0089	11.7612126667355	1	NAMRIL	Z014
Z014E0090	16.5264110587123	1	NAMRIL	Z014
Z014E0091	14.7885750384586	1	NAMRIL	Z014
Z014E0092	14.5969427849294	1	NAMRIL	Z014
Z014E0093	12.264506297283	1	NAMRIL	Z014
Z014E0094	10.8347907816887	1	NAMRIL	Z014
