Genotype	CD	Fix	pop$	FID$
Z025E0039	27.9598530202287	1	NAMRIL	Z025
Z025E0040	24.5012815916575	1	NAMRIL	Z025
Z025E0041	27.348267473009	1	NAMRIL	Z025
Z025E0042	23.4323841998919	1	NAMRIL	Z025
Z025E0043	30.1739264155902	1	NAMRIL	Z025
Z025E0044	25.0901276507284	1	NAMRIL	Z025
Z025E0045	24.3425210394487	1	NAMRIL	Z025
Z025E0046	24.8379363767608	1	NAMRIL	Z025
Z025E0047	29.252754671131	1	NAMRIL	Z025
Z025E0048	26.2191387345149	1	NAMRIL	Z025
Z025E0049	26.9019958773718	1	NAMRIL	Z025
Z025E0050	25.129996121001	1	NAMRIL	Z025
Z025E0051	28.700021039449	1	NAMRIL	Z025
Z025E0052	24.8350210394487	1	NAMRIL	Z025
Z025E0053	27.4891877061155	1	NAMRIL	Z025
Z025E0054	27.837754671131	1	NAMRIL	Z025
Z025E0055	25.0478960703357	1	NAMRIL	Z025
Z025E0056	27.5684244488006	1	NAMRIL	Z025
Z025E0057	27.2816877061156	1	NAMRIL	Z025
Z025E0058	29.2357546711307	1	NAMRIL	Z025
Z025E0059	24.3458489388339	1	NAMRIL	Z025
Z025E0060	28.3153841998916	1	NAMRIL	Z025
Z025E0061	24.8650210394489	1	NAMRIL	Z025
Z025E0062	31.0291970449921	1	NAMRIL	Z025
Z025E0063	27.3158543727823	1	NAMRIL	Z025
Z025E0064	28.3704363767607	1	NAMRIL	Z025
Z025E0065	26.5866877061155	1	NAMRIL	Z025
Z025E0066	27.8833543727823	1	NAMRIL	Z025
Z025E0067	27.0650303783254	1	NAMRIL	Z025
Z025E0068	24.9779201171768	1	NAMRIL	Z025
Z025E0069	23.9333543727822	1	NAMRIL	Z025
Z025E0070	25.757521039449	1	NAMRIL	Z025
Z025E0071	25.4283841998921	1	NAMRIL	Z025
Z025E0072	25.4133201985139	1	NAMRIL	Z025
Z025E0073	26.5934609840617	1	NAMRIL	Z025
Z025E0074	27.3858543727824	1	NAMRIL	Z025
Z025E0075	30.4242316440372	1	NAMRIL	Z025
Z025E0076	29.4926276507278	1	NAMRIL	Z025
Z025E0077	27.4791877061156	1	NAMRIL	Z025
Z025E0078	27.2187507918007	1	NAMRIL	Z025
Z025E0079	25.1637697100941	1	NAMRIL	Z025
Z025E0080	28.5918826046664	1	NAMRIL	Z025
Z025E0081	27.3333841998918	1	NAMRIL	Z025
Z025E0082	23.5442413971909	1	NAMRIL	Z025
Z025E0083	30.7962815916577	1	NAMRIL	Z025
Z025E0084	31.4903954065441	1	NAMRIL	Z025
Z025E0085	28.9012815916577	1	NAMRIL	Z025
Z025E0086	27.1992674730085	1	NAMRIL	Z025
Z025E0087	30.4808543727824	1	NAMRIL	Z025
Z025E0088	28.337809541482	1	NAMRIL	Z025
Z025E0089	24.0674332275544	1	NAMRIL	Z025
Z025E0090	27.8227079364866	1	NAMRIL	Z025
Z025E0091	26.6275210394489	1	NAMRIL	Z025
Z025E0092	26.7263841998919	1	NAMRIL	Z025
Z025E0093	28.437627650728	1	NAMRIL	Z025
Z025E0094	29.9527101630865	1	NAMRIL	Z025
Z025E0095	24.351384199892	1	NAMRIL	Z025
Z025E0096	26.4825895370733	1	NAMRIL	Z025
Z025E0097	29.7903089918622	1	NAMRIL	Z025
Z025E0098	25.2833543727823	1	NAMRIL	Z025
Z025E0099	19.5987888716504	1	NAMRIL	Z025
Z025E0100	26.2763075323791	1	NAMRIL	Z025
Z025E0101	27.1932674730079	1	NAMRIL	Z025
Z025E0102	28.0625303783255	1	NAMRIL	Z025
Z025E0103	26.3277546711309	1	NAMRIL	Z025
Z025E0104	27.1629913971912	1	NAMRIL	Z025
Z025E0105	29.1437546711307	1	NAMRIL	Z025
Z025E0106	27.4103020145255	1	NAMRIL	Z025
Z025E0107	27.8775210394489	1	NAMRIL	Z025
Z025E0108	25.5475210394491	1	NAMRIL	Z025
Z025E0109	17.9430079930194	1	NAMRIL	Z025
Z025E0110	29.5775210394483	1	NAMRIL	Z025
Z025E0111	26.2577101630863	1	NAMRIL	Z025
Z025E0112	28.6369958773721	1	NAMRIL	Z025
Z025E0113	25.5861526671963	1	NAMRIL	Z025
Z025E0114	26.0758543727823	1	NAMRIL	Z025
Z025E0115	28.4875210394489	1	NAMRIL	Z025
Z025E0116	26.1591387345148	1	NAMRIL	Z025
Z025E0117	33.4900210394484	1	NAMRIL	Z025
Z025E0118	32.2200210394486	1	NAMRIL	Z025
Z025E0119	27.6455673059434	1	NAMRIL	Z025
Z025E0120	28.3187546711308	1	NAMRIL	Z025
Z025E0121	25.3516877061155	1	NAMRIL	Z025
Z025E0122	29.7155673059437	1	NAMRIL	Z025
Z025E0123	28.0282278573264	1	NAMRIL	Z025
Z025E0124	28.961169856017	1	NAMRIL	Z025
Z025E0125	31.3469958773722	1	NAMRIL	Z025
Z025E0126	25.6825210394489	1	NAMRIL	Z025
Z025E0127	27.8025649773701	1	NAMRIL	Z025
Z025E0128	29.4227101630862	1	NAMRIL	Z025
Z025E0129	28.7919958773717	1	NAMRIL	Z025
Z025E0130	26.3803954065436	1	NAMRIL	Z025
Z025E0131	30.7766877061155	1	NAMRIL	Z025
Z025E0132	30.3404363767606	1	NAMRIL	Z025
Z025E0133	26.1534244488006	1	NAMRIL	Z025
Z025E0134	31.5806622803456	1	NAMRIL	Z025
Z025E0135	29.8497546711308	1	NAMRIL	Z025
Z025E0136	29.0616877061156	1	NAMRIL	Z025
Z025E0137	25.2021030434275	1	NAMRIL	Z025
Z025E0138	30.1326420296053	1	NAMRIL	Z025
Z025E0139	25.1425210394492	1	NAMRIL	Z025
Z025E0140	27.15222126092	1	NAMRIL	Z025
Z025E0141	30.301794317395	1	NAMRIL	Z025
Z025E0142	25.6441387345148	1	NAMRIL	Z025
Z025E0143	28.4426420296052	1	NAMRIL	Z025
Z025E0144	28.1791387345149	1	NAMRIL	Z025
Z025E0145	24.6412815916576	1	NAMRIL	Z025
Z025E0146	30.3893089918619	1	NAMRIL	Z025
Z025E0147	29.5758543727824	1	NAMRIL	Z025
Z025E0148	26.4812815916577	1	NAMRIL	Z025
Z025E0149	24.7805673059435	1	NAMRIL	Z025
Z025E0150	23.6241877061155	1	NAMRIL	Z025
Z025E0151	29.2675210394491	1	NAMRIL	Z025
Z025E0152	25.4462461210009	1	NAMRIL	Z025
Z025E0153	24.9204058401421	1	NAMRIL	Z025
Z025E0154	25.9923089918619	1	NAMRIL	Z025
Z025E0155	28.1447546711308	1	NAMRIL	Z025
Z025E0156	27.0752674730085	1	NAMRIL	Z025
Z025E0157	29.0300649773702	1	NAMRIL	Z025
Z025E0158	32.9959609840618	1	NAMRIL	Z025
Z025E0159	26.1404363767608	1	NAMRIL	Z025
Z025E0160	23.7691877061156	1	NAMRIL	Z025
Z025E0161	25.5433841998919	1	NAMRIL	Z025
Z025E0162	27.7916970449922	1	NAMRIL	Z025
Z025E0163	26.0312980195676	1	NAMRIL	Z025
Z025E0164	33.1132830319519	1	NAMRIL	Z025
Z025E0165	30.1205673059435	1	NAMRIL	Z025
Z025E0166	25.0195849305191	1	NAMRIL	Z025
Z025E0167	27.2159244488005	1	NAMRIL	Z025
Z025E0168	26.4301276507284	1	NAMRIL	Z025
Z025E0169	23.1473841998921	1	NAMRIL	Z025
Z025E0170	28.4073089918623	1	NAMRIL	Z025
Z025E0171	29.0383543727817	1	NAMRIL	Z025
Z025E0172	23.8348530202291	1	NAMRIL	Z025
Z025E0173	27.5084244488007	1	NAMRIL	Z025
Z025E0174	27.6072674730085	1	NAMRIL	Z025
Z025E0175	24.8301276507283	1	NAMRIL	Z025
Z025E0176	27.3600210394494	1	NAMRIL	Z025
Z025E0177	25.4233983107031	1	NAMRIL	Z025
Z025E0178	27.1787546711309	1	NAMRIL	Z025
Z025E0179	29.4477101630861	1	NAMRIL	Z025
Z025E0180	25.5021030434275	1	NAMRIL	Z025
Z025E0181	29.5447810707143	1	NAMRIL	Z025
Z025E0182	30.137754671131	1	NAMRIL	Z025
Z025E0183	26.1841387345147	1	NAMRIL	Z025
Z025E0184	32.2527101630863	1	NAMRIL	Z025
Z025E0185	31.4534244488004	1	NAMRIL	Z025
Z025E0186	30.0805673059436	1	NAMRIL	Z025
Z025E0187	22.8059524697615	1	NAMRIL	Z025
Z025E0188	34.2834244488003	1	NAMRIL	Z025
Z025E0189	26.6417316440366	1	NAMRIL	Z025
Z025E0190	25.8934244488005	1	NAMRIL	Z025
Z025E0191	29.1921030434274	1	NAMRIL	Z025
Z025E0192	30.1691877061156	1	NAMRIL	Z025
Z025E0193	25.8141877061156	1	NAMRIL	Z025
Z025E0194	29.8605673059434	1	NAMRIL	Z025
Z025E0195	23.6998922133371	1	NAMRIL	Z025
Z025E0196	28.6266576088219	1	NAMRIL	Z025
Z025E0197	28.6506513141093	1	NAMRIL	Z025
Z025E0198	28.2765563413242	1	NAMRIL	Z025
Z025E0199	29.8803954065437	1	NAMRIL	Z025
Z025E0200	25.7362815916578	1	NAMRIL	Z025
Z025E0201	29.9826466716578	1	NAMRIL	Z025
Z025E0202	26.3682665390617	1	NAMRIL	Z025
Z025E0211	24.0235812773837	1	NAMRIL	Z025
Z025E0218	30.7251462556561	1	NAMRIL	Z025
Z025E0226	27.5235812773837	1	NAMRIL	Z025
Z025E0238	26.4662831392862	1	NAMRIL	Z025
Z025E0246	29.0235812773837	1	NAMRIL	Z025
Z025E0267	29.0235812773837	1	NAMRIL	Z025
Z026E0001	28.457521039449	1	NAMRIL	Z026
Z026E0002	25.6958150513744	1	NAMRIL	Z026
Z026E0003	25.1918871041743	1	NAMRIL	Z026
Z026E0004	30.2430673059438	1	NAMRIL	Z026
Z026E0005	28.5630025513743	1	NAMRIL	Z026
Z026E0006	25.1473976169706	1	NAMRIL	Z026
Z026E0007	29.5717525513745	1	NAMRIL	Z026
Z026E0008	25.5360990381168	1	NAMRIL	Z026
Z026E0009	25.3226420296052	1	NAMRIL	Z026
Z026E0010	28.3280532573534	1	NAMRIL	Z026
Z026E0011	24.1282382185652	1	NAMRIL	Z026
Z026E0012	24.5316483851243	1	NAMRIL	Z026
Z026E0013	27.0357954840431	1	NAMRIL	Z026
Z026E0014	29.3255090276071	1	NAMRIL	Z026
Z026E0015	25.9639811057391	1	NAMRIL	Z026
Z026E0016	25.0467658777828	1	NAMRIL	Z026
Z026E0017	24.4182393580121	1	NAMRIL	Z026
Z026E0018	26.9483543727823	1	NAMRIL	Z026
Z026E0019	26.9705506216344	1	NAMRIL	Z026
Z026E0020	32.1240740740726	1	NAMRIL	Z026
Z026E0021	27.3850250722979	1	NAMRIL	Z026
Z026E0022	26.5402777777761	1	NAMRIL	Z026
Z026E0023	25.9901420296051	1	NAMRIL	Z026
Z026E0024	31.2319958773718	1	NAMRIL	Z026
Z026E0025	23.611871121001	1	NAMRIL	Z026
Z026E0026	27.480025072298	1	NAMRIL	Z026
Z026E0027	25.2202204375076	1	NAMRIL	Z026
Z026E0028	28.3779363767607	1	NAMRIL	Z026
Z026E0029	25.3708150513745	1	NAMRIL	Z026
Z026E0030	27.7957393580121	1	NAMRIL	Z026
Z026E0031	25.6336762030678	1	NAMRIL	Z026
Z026E0032	26.1481371041743	1	NAMRIL	Z026
Z026E0033	27.7933543727823	1	NAMRIL	Z026
Z026E0034	25.4977485535511	1	NAMRIL	Z026
Z026E0035	27.4473743046628	1	NAMRIL	Z026
Z026E0036	23.7316346842144	1	NAMRIL	Z026
Z026E0037	30.1551900513743	1	NAMRIL	Z026
Z026E0038	28.8325330770493	1	NAMRIL	Z026
Z026E0039	26.7607382185652	1	NAMRIL	Z026
Z026E0040	24.1057393580121	1	NAMRIL	Z026
Z026E0041	28.5373261701678	1	NAMRIL	Z026
Z026E0042	28.7783543727816	1	NAMRIL	Z026
Z026E0043	26.1948775513743	1	NAMRIL	Z026
Z026E0044	27.7021667899937	1	NAMRIL	Z026
Z026E0045	26.0105025513744	1	NAMRIL	Z026
Z026E0046	31.5325250722977	1	NAMRIL	Z026
Z026E0047	23.8776900513746	1	NAMRIL	Z026
Z026E0048	28.3680610714102	1	NAMRIL	Z026
Z026E0049	24.8584609840617	1	NAMRIL	Z026
Z026E0050	27.0726900513745	1	NAMRIL	Z026
Z026E0051	26.6366387345147	1	NAMRIL	Z026
Z026E0052	27.2804739728075	1	NAMRIL	Z026
Z026E0053	25.5141556647342	1	NAMRIL	Z026
Z026E0054	25.8500402202177	1	NAMRIL	Z026
Z026E0055	27.5096679294407	1	NAMRIL	Z026
Z026E0056	29.9561275513745	1	NAMRIL	Z026
Z026E0057	32.1986275513743	1	NAMRIL	Z026
Z026E0058	27.7341223160629	1	NAMRIL	Z026
Z026E0059	26.9889748854964	1	NAMRIL	Z026
Z026E0060	26.8271667899938	1	NAMRIL	Z026
Z026E0061	30.1404629629611	1	NAMRIL	Z026
Z026E0062	29.1403822151549	1	NAMRIL	Z026
Z026E0063	27.040382215155	1	NAMRIL	Z026
Z026E0064	30.3556362794403	1	NAMRIL	Z026
Z026E0065	25.889803770841	1	NAMRIL	Z026
Z026E0066	27.7530673059436	1	NAMRIL	Z026
Z026E0067	27.9767525513745	1	NAMRIL	Z026
Z026E0068	28.6817691119343	1	NAMRIL	Z026
Z026E0069	30.3630025513743	1	NAMRIL	Z026
Z026E0070	30.2189536437264	1	NAMRIL	Z026
Z026E0071	28.6550250722976	1	NAMRIL	Z026
Z026E0072	26.5944958773719	1	NAMRIL	Z026
Z026E0073	24.1398530202291	1	NAMRIL	Z026
Z026E0074	27.8583150513744	1	NAMRIL	Z026
Z026E0075	23.8308150513744	1	NAMRIL	Z026
Z026E0076	26.3739400513746	1	NAMRIL	Z026
Z026E0077	30.5949148086863	1	NAMRIL	Z026
Z026E0078	32.1356477724056	1	NAMRIL	Z026
Z026E0079	28.6873775513743	1	NAMRIL	Z026
Z026E0080	24.594936053551	1	NAMRIL	Z026
Z026E0081	29.3968107865836	1	NAMRIL	Z026
Z026E0082	24.7450250722979	1	NAMRIL	Z026
Z026E0083	26.181099038117	1	NAMRIL	Z026
Z026E0084	27.0643107865837	1	NAMRIL	Z026
Z026E0085	25.2995193868842	1	NAMRIL	Z026
Z026E0086	28.9339400513744	1	NAMRIL	Z026
Z026E0087	28.5789536437264	1	NAMRIL	Z026
Z026E0088	27.5944972005011	1	NAMRIL	Z026
Z026E0089	24.8407473627635	1	NAMRIL	Z026
Z026E0090	25.5871679294407	1	NAMRIL	Z026
Z026E0091	24.9777204375077	1	NAMRIL	Z026
Z026E0092	27.189803770841	1	NAMRIL	Z026
Z026E0093	25.7155025513744	1	NAMRIL	Z026
Z026E0094	28.1939400513745	1	NAMRIL	Z026
Z026E0095	28.661162098735	1	NAMRIL	Z026
Z026E0096	26.0076900513744	1	NAMRIL	Z026
Z026E0097	28.5107670296052	1	NAMRIL	Z026
Z026E0098	24.622205590516	1	NAMRIL	Z026
Z026E0099	25.4448775513744	1	NAMRIL	Z026
Z026E0100	25.4899074074058	1	NAMRIL	Z026
Z026E0101	26.0243096471366	1	NAMRIL	Z026
Z026E0102	28.8275250722978	1	NAMRIL	Z026
Z026E0103	30.0668107865835	1	NAMRIL	Z026
Z026E0104	29.7970650513743	1	NAMRIL	Z026
Z026E0105	29.9710917474914	1	NAMRIL	Z026
Z026E0106	26.1331823714502	1	NAMRIL	Z026
Z026E0107	27.6833307391088	1	NAMRIL	Z026
Z026E0108	26.4889400513745	1	NAMRIL	Z026
Z026E0109	24.5301900513744	1	NAMRIL	Z026
Z026E0110	23.5911275513744	1	NAMRIL	Z026
Z026E0111	31.2250330770489	1	NAMRIL	Z026
Z026E0112	25.6965774052306	1	NAMRIL	Z026
Z026E0113	24.6285965008693	1	NAMRIL	Z026
Z026E0114	28.9778822151549	1	NAMRIL	Z026
Z026E0115	23.3814536437265	1	NAMRIL	Z026
Z026E0116	23.2260965008693	1	NAMRIL	Z026
Z026E0117	27.3816877061154	1	NAMRIL	Z026
Z026E0118	29.6433543727822	1	NAMRIL	Z026
Z026E0119	31.2518107865834	1	NAMRIL	Z026
Z026E0120	28.4590724240203	1	NAMRIL	Z026
Z026E0121	28.8482450448086	1	NAMRIL	Z026
Z026E0122	24.7848131097176	1	NAMRIL	Z026
Z026E0123	21.9174938413241	1	NAMRIL	Z026
Z026E0124	25.7619183335169	1	NAMRIL	Z026
Z026E0125	28.6118107865836	1	NAMRIL	Z026
Z026E0126	26.675561053551	1	NAMRIL	Z026
Z026E0127	27.5550239328509	1	NAMRIL	Z026
Z026E0128	24.6045650513746	1	NAMRIL	Z026
Z026E0129	30.4134244488006	1	NAMRIL	Z026
Z026E0130	25.5139400513744	1	NAMRIL	Z026
Z026E0131	25.5328822151545	1	NAMRIL	Z026
Z026E0132	28.1343107865835	1	NAMRIL	Z026
Z026E0133	28.6084609840618	1	NAMRIL	Z026
Z026E0134	26.7589400513745	1	NAMRIL	Z026
Z026E0135	26.9786275513744	1	NAMRIL	Z026
Z026E0136	26.2430506216345	1	NAMRIL	Z026
Z026E0137	27.0037697100941	1	NAMRIL	Z026
Z026E0138	28.2086275513745	1	NAMRIL	Z026
Z026E0139	25.8208150513745	1	NAMRIL	Z026
Z026E0140	29.2751276507284	1	NAMRIL	Z026
Z026E0141	26.3275907924812	1	NAMRIL	Z026
Z026E0142	28.5613932938445	1	NAMRIL	Z026
Z026E0143	27.2333879422531	1	NAMRIL	Z026
Z026E0144	27.3937815916577	1	NAMRIL	Z026
Z026E0145	30.8273775513746	1	NAMRIL	Z026
Z026E0146	25.9036045056209	1	NAMRIL	Z026
Z026E0147	27.1514616484778	1	NAMRIL	Z026
Z026E0148	34.4798144390726	1	NAMRIL	Z026
Z026E0149	27.3841365747339	1	NAMRIL	Z026
Z026E0150	24.0951900513744	1	NAMRIL	Z026
Z026E0151	27.3814400513743	1	NAMRIL	Z026
Z026E0152	26.2159113516516	1	NAMRIL	Z026
Z026E0153	28.7713943868844	1	NAMRIL	Z026
Z026E0154	27.762150892083	1	NAMRIL	Z026
Z026E0155	26.5804377061153	1	NAMRIL	Z026
Z026E0156	26.0895771746575	1	NAMRIL	Z026
Z026E0157	24.9896043727822	1	NAMRIL	Z026
Z026E0158	27.9816387345149	1	NAMRIL	Z026
Z026E0159	26.6830673059434	1	NAMRIL	Z026
Z026E0160	23.9892525513744	1	NAMRIL	Z026
Z026E0161	25.628953643726	1	NAMRIL	Z026
Z026E0162	26.1781652202177	1	NAMRIL	Z026
Z026E0163	25.2120650513744	1	NAMRIL	Z026
Z026E0164	26.4098775513744	1	NAMRIL	Z026
Z026E0165	25.1316427133433	1	NAMRIL	Z026
Z026E0166	27.7998775513745	1	NAMRIL	Z026
Z026E0167	26.4883150513745	1	NAMRIL	Z026
Z026E0168	28.8405025513745	1	NAMRIL	Z026
Z026E0169	26.1045650513745	1	NAMRIL	Z026
Z026E0170	28.1312815916577	1	NAMRIL	Z026
Z026E0171	29.6383150513745	1	NAMRIL	Z026
Z026E0172	29.9023775513741	1	NAMRIL	Z026
Z026E0173	29.1880673059434	1	NAMRIL	Z026
Z026E0174	26.5551900513744	1	NAMRIL	Z026
Z026E0175	26.0705025513745	1	NAMRIL	Z026
Z026E0176	29.1248775513744	1	NAMRIL	Z026
Z026E0177	26.4241387345148	1	NAMRIL	Z026
Z026E0178	28.8400197100941	1	NAMRIL	Z026
Z026E0179	27.4883150513744	1	NAMRIL	Z026
Z026E0180	28.0000197100942	1	NAMRIL	Z026
Z026E0181	26.3992674730085	1	NAMRIL	Z026
Z026E0182	26.5935953614223	1	NAMRIL	Z026
Z026E0183	26.5939905662472	1	NAMRIL	Z026
Z026E0184	30.4005025513744	1	NAMRIL	Z026
Z026E0185	27.8161275513743	1	NAMRIL	Z026
Z026E0186	24.5600250722977	1	NAMRIL	Z026
Z026E0187	29.9251900513744	1	NAMRIL	Z026
Z026E0188	27.1430025513745	1	NAMRIL	Z026
Z026E0189	26.8526900513747	1	NAMRIL	Z026
Z026E0190	27.0709244488007	1	NAMRIL	Z026
Z026E0191	29.486752551374	1	NAMRIL	Z026
Z026E0192	28.0923530202292	1	NAMRIL	Z026
Z026E0193	24.1374332275542	1	NAMRIL	Z026
Z026E0194	27.406599894221	1	NAMRIL	Z026
Z026E0195	28.3055025513744	1	NAMRIL	Z026
Z026E0196	26.782882215155	1	NAMRIL	Z026
Z026E0197	29.3117525513744	1	NAMRIL	Z026
Z026E0198	25.0662438413242	1	NAMRIL	Z026
Z026E0199	29.8912250218688	1	NAMRIL	Z026
Z026E0200	27.5617525513745	1	NAMRIL	Z026
Z026E0201	29.3770362288745	1	NAMRIL	Z026
Z026E0202	26.7628283999678	1	NAMRIL	Z026
Z026E0222	27.5235812773837	1	NAMRIL	Z026
Z026E0225	30.0235812773838	1	NAMRIL	Z026
Z026E0230	25.5235812773837	1	NAMRIL	Z026
Z026E0231	19.5235812773838	1	NAMRIL	Z026
Z026E0232	26.0235812773837	1	NAMRIL	Z026
B73xZ001E0002	27.3066666666686	1	BxRIL	Z001
B73xZ001E0003	28.2850000000001	1	BxRIL	Z001
B73xZ001E0004	27.3000000000001	1	BxRIL	Z001
B73xZ001E0006	25.5082021648797	1	BxRIL	Z001
B73xZ001E0016	25.4066666666669	1	BxRIL	Z001
B73xZ001E0030	26.4380054121993	1	BxRIL	Z001
B73xZ001E0038	26.8850000000001	1	BxRIL	Z001
B73xZ001E0078	27.1683333333335	1	BxRIL	Z001
B73xZ001E0101	27.3250000000001	1	BxRIL	Z001
B73xZ001E0112	23.2875	1	BxRIL	Z001
B73xZ001E0128	27.6400000000002	1	BxRIL	Z001
B73xZ001E0151	27.2333333333335	1	BxRIL	Z001
B73xZ001E0170	27.5650000000001	1	BxRIL	Z001
B73xZ001E0198	26.0455054121992	1	BxRIL	Z001
B73xZ002E0001	27.8062021648797	1	BxRIL	Z002
B73xZ002E0023	26.5883333333335	1	BxRIL	Z002
B73xZ002E0046	27.5733333333335	1	BxRIL	Z002
B73xZ002E0106	26.47420216488	1	BxRIL	Z002
B73xZ002E0116	24.0602021648805	1	BxRIL	Z002
B73xZ002E0126	28.6516666666669	1	BxRIL	Z002
B73xZ002E0136	28.4302021648798	1	BxRIL	Z002
B73xZ002E0152	28.215	1	BxRIL	Z002
B73xZ002E0156	27.0633333333335	1	BxRIL	Z002
B73xZ002E0159	27.0816666666668	1	BxRIL	Z002
B73xZ002E0163	25.5602021648798	1	BxRIL	Z002
B73xZ002E0175	28.6100000000001	1	BxRIL	Z002
B73xZ002E0187	29.0383333333336	1	BxRIL	Z002
B73xZ002E0193	28.1900000000002	1	BxRIL	Z002
B73xZ002E0197	26.9562021648798	1	BxRIL	Z002
B73xZ002E0217	27.0662021648798	1	BxRIL	Z002
B73xZ003E0008	25.9130054121993	1	BxRIL	Z003
B73xZ003E0022	28.7666666666671	1	BxRIL	Z003
B73xZ003E0071	29.7249999999998	1	BxRIL	Z003
B73xZ003E0075	27.3862021648798	1	BxRIL	Z003
B73xZ003E0077	29.9466666666667	1	BxRIL	Z003
B73xZ003E0088	25.3166666666669	1	BxRIL	Z003
B73xZ003E0098	27.4430054121993	1	BxRIL	Z003
B73xZ003E0195	27.0150000000002	1	BxRIL	Z003
B73xZ003E0197	28.9433333333334	1	BxRIL	Z003
B73xZ003E0212	28.356666666667	1	BxRIL	Z003
B73xZ004E0001	26.0600000000001	1	BxRIL	Z004
B73xZ004E0005	25.0900000000004	1	BxRIL	Z004
B73xZ004E0021	26.36	1	BxRIL	Z004
B73xZ004E0027	27.9662021648798	1	BxRIL	Z004
B73xZ004E0040	25.8780054121994	1	BxRIL	Z004
B73xZ004E0043	27.8066666666668	1	BxRIL	Z004
B73xZ004E0046	25.7083333333333	1	BxRIL	Z004
B73xZ004E0049	24.92779783512	1	BxRIL	Z004
B73xZ004E0052	29.2766666666671	1	BxRIL	Z004
B73xZ004E0054	28.1400000000002	1	BxRIL	Z004
B73xZ004E0058	24.5080054121995	1	BxRIL	Z004
B73xZ004E0061	27.6950000000002	1	BxRIL	Z004
B73xZ004E0063	29.6950000000002	1	BxRIL	Z004
B73xZ004E0069	31.2557978351205	1	BxRIL	Z004
B73xZ004E0071	26.4950000000003	1	BxRIL	Z004
B73xZ004E0081	24.7783333333335	1	BxRIL	Z004
B73xZ004E0083	24.2376774910649	1	BxRIL	Z004
B73xZ004E0096	26.5682021648798	1	BxRIL	Z004
B73xZ004E0098	27.0182021648798	1	BxRIL	Z004
B73xZ004E0102	24.0550000000004	1	BxRIL	Z004
B73xZ004E0111	26.3583333333337	1	BxRIL	Z004
B73xZ004E0115	29.8405054121993	1	BxRIL	Z004
B73xZ004E0126	27.7266666666669	1	BxRIL	Z004
B73xZ004E0136	28.9433333333337	1	BxRIL	Z004
B73xZ004E0141	29.8300000000004	1	BxRIL	Z004
B73xZ004E0161	24.8300000000001	1	BxRIL	Z004
B73xZ004E0162	27.1343441577318	1	BxRIL	Z004
B73xZ004E0163	29.9650000000003	1	BxRIL	Z004
B73xZ004E0175	28.9830054121994	1	BxRIL	Z004
B73xZ004E0190	28.7076774910651	1	BxRIL	Z004
B73xZ004E0191	29.7583333333332	1	BxRIL	Z004
B73xZ004E0199	28.4016666666669	1	BxRIL	Z004
B73xZ004E0208	26.0882021648797	1	BxRIL	Z004
B73xZ004E0232	29.1383333333334	1	BxRIL	Z004
B73xZ005E0004	29.7533333333339	1	BxRIL	Z005
B73xZ005E0012	27.0733333333335	1	BxRIL	Z005
B73xZ005E0013	30.3349999999997	1	BxRIL	Z005
B73xZ005E0014	28.346666666667	1	BxRIL	Z005
B73xZ005E0021	24.0633333333338	1	BxRIL	Z005
B73xZ005E0027	29.3902021648798	1	BxRIL	Z005
B73xZ005E0042	26.6383333333334	1	BxRIL	Z005
B73xZ005E0043	28.875	1	BxRIL	Z005
B73xZ005E0048	28.0705054121993	1	BxRIL	Z005
B73xZ005E0055	27.4133333333335	1	BxRIL	Z005
B73xZ005E0061	28.1422021648798	1	BxRIL	Z005
B73xZ005E0063	27.5502021648798	1	BxRIL	Z005
B73xZ005E0066	29.0610108243986	1	BxRIL	Z005
B73xZ005E0075	27.3300000000002	1	BxRIL	Z005
B73xZ005E0079	27.7333333333335	1	BxRIL	Z005
B73xZ005E0083	27.5050000000001	1	BxRIL	Z005
B73xZ005E0093	27.7866666666669	1	BxRIL	Z005
B73xZ005E0096	24.8963297252011	1	BxRIL	Z005
B73xZ005E0097	30.346666666667	1	BxRIL	Z005
B73xZ005E0099	26.2716666666669	1	BxRIL	Z005
B73xZ005E0100	25.8910108243987	1	BxRIL	Z005
B73xZ005E0111	25.7519945878011	1	BxRIL	Z005
B73xZ005E0112	29.2349999999999	1	BxRIL	Z005
B73xZ005E0113	27.6900000000002	1	BxRIL	Z005
B73xZ005E0117	24.7303369414665	1	BxRIL	Z005
B73xZ005E0119	27.1866666666668	1	BxRIL	Z005
B73xZ005E0139	28.0833333333334	1	BxRIL	Z005
B73xZ005E0149	28.2657978351206	1	BxRIL	Z005
B73xZ005E0155	28.1062021648799	1	BxRIL	Z005
B73xZ005E0158	25.9642021648798	1	BxRIL	Z005
B73xZ005E0173	29.6600000000001	1	BxRIL	Z005
B73xZ006E0012	24.3983333333335	1	BxRIL	Z006
B73xZ006E0016	27.1157978351205	1	BxRIL	Z006
B73xZ006E0027	26.8316666666668	1	BxRIL	Z006
B73xZ006E0028	26.8333333333334	1	BxRIL	Z006
B73xZ006E0041	29.3633333333336	1	BxRIL	Z006
B73xZ006E0088	25.7502021648798	1	BxRIL	Z006
B73xZ006E0124	25.4416666666669	1	BxRIL	Z006
B73xZ006E0125	23.7150000000005	1	BxRIL	Z006
B73xZ006E0147	25.2462021648802	1	BxRIL	Z006
B73xZ006E0154	22.7456558422675	1	BxRIL	Z006
