Genotype	TKW	Fix	pop$	FID$
Z003E0083	85.0626396833026	1	NAMRIL	Z003
Z003E0084	16.6959238415542	1	NAMRIL	Z003
Z003E0085	55.0772584567733	1	NAMRIL	Z003
Z003E0086	56.4094279611136	1	NAMRIL	Z003
Z003E0087	27.8484501278119	1	NAMRIL	Z003
Z003E0088	40.8593684311906	1	NAMRIL	Z003
Z003E0089	53.3538805495015	1	NAMRIL	Z003
Z003E0090	73.6817241964986	1	NAMRIL	Z003
Z003E0091	61.4165971881869	1	NAMRIL	Z003
Z003E0092	54.5967075969495	1	NAMRIL	Z003
Z003E0093	74.6952529259952	1	NAMRIL	Z003
Z003E0094	35.7398944820209	1	NAMRIL	Z003
Z003E0095	47.7350973741728	1	NAMRIL	Z003
Z003E0096	69.3786534043746	1	NAMRIL	Z003
Z003E0097	76.6305634338924	1	NAMRIL	Z003
Z003E0098	58.2322584567733	1	NAMRIL	Z003
Z003E0099	25.3571992606862	1	NAMRIL	Z003
Z003E0100	34.7242450634222	1	NAMRIL	Z003
Z003E0101	39.4714190342179	1	NAMRIL	Z003
Z003E0102	51.5450935124568	1	NAMRIL	Z003
Z003E0103	41.1522584567718	1	NAMRIL	Z003
Z003E0104	78.5082982230782	1	NAMRIL	Z003
Z003E0105	53.5068374994233	1	NAMRIL	Z003
Z003E0106	56.8665971881812	1	NAMRIL	Z003
Z003E0107	63.4522584567649	1	NAMRIL	Z003
Z003E0108	27.5024240504923	1	NAMRIL	Z003
Z003E0109	53.8381291574875	1	NAMRIL	Z003
Z003E0110	48.7932059531618	1	NAMRIL	Z003
Z003E0111	49.235591790108	1	NAMRIL	Z003
Z003E0112	42.9417601791391	1	NAMRIL	Z003
Z003E0113	48.8939599260207	1	NAMRIL	Z003
Z003E0114	55.5992450634106	1	NAMRIL	Z003
Z003E0115	54.9229012064148	1	NAMRIL	Z003
Z003E0116	32.6045990989949	1	NAMRIL	Z003
Z003E0117	60.5954134524311	1	NAMRIL	Z003
Z003E0118	42.9586638415051	1	NAMRIL	Z003
Z003E0119	80.1723604825964	1	NAMRIL	Z003
Z003E0120	69.4825783967435	1	NAMRIL	Z003
Z003E0121	67.9908374994294	1	NAMRIL	Z003
Z003E0122	60.9916155903503	1	NAMRIL	Z003
Z003E0123	59.3515105472289	1	NAMRIL	Z003
Z003E0124	66.4654741964919	1	NAMRIL	Z003
Z003E0125	41.9419960105131	1	NAMRIL	Z003
Z003E0126	31.8145725588095	1	NAMRIL	Z003
Z003E0127	59.6499240504821	1	NAMRIL	Z003
Z003E0128	50.7250599244886	1	NAMRIL	Z003
Z003E0129	80.7223580933638	1	NAMRIL	Z003
Z003E0130	54.8468046415247	1	NAMRIL	Z003
Z003E0131	39.5149845597925	1	NAMRIL	Z003
Z003E0132	58.0890271492648	1	NAMRIL	Z003
Z003E0133	71.2317452295149	1	NAMRIL	Z003
Z003E0134	49.7123957831403	1	NAMRIL	Z003
Z003E0135	63.6958301923784	1	NAMRIL	Z003
Z003E0136	56.8773438583912	1	NAMRIL	Z003
Z003E0137	30.458450127827	1	NAMRIL	Z003
Z003E0138	65.4619142950875	1	NAMRIL	Z003
Z003E0139	35.320213260203	1	NAMRIL	Z003
Z003E0140	50.5185991965019	1	NAMRIL	Z003
Z003E0141	45.2265971881717	1	NAMRIL	Z003
Z003E0142	46.1315105472348	1	NAMRIL	Z003
Z003E0143	53.6530917901024	1	NAMRIL	Z003
Z003E0144	45.7126396833164	1	NAMRIL	Z003
Z003E0145	59.5458118890926	1	NAMRIL	Z003
Z003E0146	46.1118684311876	1	NAMRIL	Z003
Z003E0147	55.6827657609089	1	NAMRIL	Z003
Z003E0148	60.1534268457907	1	NAMRIL	Z003
Z003E0149	75.5882982230591	1	NAMRIL	Z003
Z003E0150	48.0022584567653	1	NAMRIL	Z003
Z003E0151	47.6169441405133	1	NAMRIL	Z003
Z003E0152	67.9032025061133	1	NAMRIL	Z003
Z003E0153	62.3568374994208	1	NAMRIL	Z003
Z003E0154	53.0429391186614	1	NAMRIL	Z003
Z003E0155	66.4374240504801	1	NAMRIL	Z003
Z003E0156	41.2198521946464	1	NAMRIL	Z003
Z003E0157	53.5019718489035	1	NAMRIL	Z003
Z003E0158	59.7377850881721	1	NAMRIL	Z003
Z003E0159	65.4939251234306	1	NAMRIL	Z003
Z003E0160	51.5522584567729	1	NAMRIL	Z003
Z003E0161	58.0708178434945	1	NAMRIL	Z003
Z003E0162	47.3099820971275	1	NAMRIL	Z003
Z003E0163	72.1960990942502	1	NAMRIL	Z003
Z003E0164	96.0790705874598	1	NAMRIL	Z003
Z003E0165	47.1898301923665	1	NAMRIL	Z003
Z003E0166	51.7660367260957	1	NAMRIL	Z003
Z003E0167	35.0338550378358	1	NAMRIL	Z003
Z003E0168	48.3786534043751	1	NAMRIL	Z003
Z003E0169	46.9106065115141	1	NAMRIL	Z003
Z003E0170	54.7439251234275	1	NAMRIL	Z003
Z003E0171	70.4973438583928	1	NAMRIL	Z003
Z003E0172	42.6656065115245	1	NAMRIL	Z003
Z003E0173	48.454335691207	1	NAMRIL	Z003
Z003E0174	52.0772584567663	1	NAMRIL	Z003
Z003E0175	45.3092450634145	1	NAMRIL	Z003
Z003E0176	42.5859142950897	1	NAMRIL	Z003
Z003E0177	19.6997537647633	1	NAMRIL	Z003
Z003E0178	48.8534900469278	1	NAMRIL	Z003
Z003E0179	62.8106329040667	1	NAMRIL	Z003
Z003E0180	73.6966814974221	1	NAMRIL	Z003
Z003E0181	62.4658118891004	1	NAMRIL	Z003
Z003E0182	61.4229012064136	1	NAMRIL	Z003
Z003E0183	48.7030917900962	1	NAMRIL	Z003
Z003E0184	51.9320614755014	1	NAMRIL	Z003
Z003E0185	36.7555672286426	1	NAMRIL	Z003
Z003E0186	55.6862275107664	1	NAMRIL	Z003
Z003E0187	69.1143676900828	1	NAMRIL	Z003
Z003E0188	43.8935350978563	1	NAMRIL	Z003
Z003E0189	45.4814788965289	1	NAMRIL	Z003
Z003E0190	48.7057962615209	1	NAMRIL	Z003
Z003E0191	65.9832214273952	1	NAMRIL	Z003
Z003E0192	27.5199845597969	1	NAMRIL	Z003
Z003E0193	69.5768374994124	1	NAMRIL	Z003
Z003E0194	35.1782218489184	1	NAMRIL	Z003
Z003E0195	60.6199415499011	1	NAMRIL	Z003
Z003E0196	52.462572558813	1	NAMRIL	Z003
Z003E0197	64.7163313066406	1	NAMRIL	Z003
Z003E0198	64.9689599260154	1	NAMRIL	Z003
Z003E0199	63.2199734724067	1	NAMRIL	Z003
Z003E0200	78.2741992606834	1	NAMRIL	Z003
Z003E0201	74.1101528035113	1	NAMRIL	Z003
Z003E0202	57.4783895485896	1	NAMRIL	Z003
Z003E0212	15.7099066051644	1	NAMRIL	Z003
Z003E0220	28.653219741357	1	NAMRIL	Z003
Z004E0001	79.248347091583	1	NAMRIL	Z004
Z004E0002	70.3059672117085	1	NAMRIL	Z004
Z004E0003	81.0781100688561	1	NAMRIL	Z004
Z004E0004	69.2839662326367	1	NAMRIL	Z004
Z004E0005	66.1644036839976	1	NAMRIL	Z004
Z004E0006	47.0574832338514	1	NAMRIL	Z004
Z004E0007	37.7867717589718	1	NAMRIL	Z004
Z004E0008	61.4396279659691	1	NAMRIL	Z004
Z004E0009	65.5173810070636	1	NAMRIL	Z004
Z004E0010	71.9654012064109	1	NAMRIL	Z004
Z004E0011	53.9317452295141	1	NAMRIL	Z004
Z004E0012	60.9336855946644	1	NAMRIL	Z004
Z004E0013	48.8257143404037	1	NAMRIL	Z004
Z004E0014	63.1658163619278	1	NAMRIL	Z004
Z004E0015	66.177596848899	1	NAMRIL	Z004
Z004E0016	50.3227529259941	1	NAMRIL	Z004
Z004E0017	63.2777529259975	1	NAMRIL	Z004
Z004E0018	68.1075599244882	1	NAMRIL	Z004
Z004E0019	55.3623957831374	1	NAMRIL	Z004
Z004E0020	119.157735883464	1	NAMRIL	Z004
Z004E0021	64.4315379278824	1	NAMRIL	Z004
Z004E0022	54.9396585105603	1	NAMRIL	Z004
Z004E0023	62.9349845597808	1	NAMRIL	Z004
Z004E0024	68.9587345397339	1	NAMRIL	Z004
Z004E0025	60.2193684311898	1	NAMRIL	Z004
Z004E0026	39.7309383711523	1	NAMRIL	Z004
Z004E0027	56.2941522821233	1	NAMRIL	Z004
Z004E0028	51.2967241964956	1	NAMRIL	Z004
Z004E0029	57.5470678730796	1	NAMRIL	Z004
Z004E0030	72.4799186183522	1	NAMRIL	Z004
Z004E0031	49.3400968489075	1	NAMRIL	Z004
Z004E0032	77.7031992606741	1	NAMRIL	Z004
Z004E0033	43.5149845397443	1	NAMRIL	Z004
Z004E0034	63.0345678730816	1	NAMRIL	Z004
Z004E0035	45.3673810070666	1	NAMRIL	Z004
Z004E0036	60.4113471897839	1	NAMRIL	Z004
Z004E0037	53.3870678730869	1	NAMRIL	Z004
Z004E0038	28.816996010506	1	NAMRIL	Z004
Z004E0039	47.8306100688573	1	NAMRIL	Z004
Z004E0040	67.082395783142	1	NAMRIL	Z004
Z004E0041	87.0151616965003	1	NAMRIL	Z004
Z004E0042	77.9895401351059	1	NAMRIL	Z004
Z004E0043	76.9464019776704	1	NAMRIL	Z004
Z004E0044	35.964627965962	1	NAMRIL	Z004
Z004E0045	48.1567265911559	1	NAMRIL	Z004
Z004E0046	54.7256352856765	1	NAMRIL	Z004
Z004E0047	60.1781329040745	1	NAMRIL	Z004
Z004E0048	66.8395614755009	1	NAMRIL	Z004
Z004E0049	64.1918829136416	1	NAMRIL	Z004
Z004E0050	50.0409085105566	1	NAMRIL	Z004
Z004E0051	62.2374845397443	1	NAMRIL	Z004
Z004E0052	64.4198491965044	1	NAMRIL	Z004
Z004E0053	54.4091512064112	1	NAMRIL	Z004
Z004E0054	67.5408429396895	1	NAMRIL	Z004
Z004E0055	63.356411889516	1	NAMRIL	Z004
Z004E0056	53.9075865655743	1	NAMRIL	Z004
Z004E0057	41.8909820971299	1	NAMRIL	Z004
Z004E0058	77.5452519396886	1	NAMRIL	Z004
Z004E0059	62.5303102593045	1	NAMRIL	Z004
Z004E0060	61.7032059531587	1	NAMRIL	Z004
Z004E0061	64.8912122551343	1	NAMRIL	Z004
Z004E0062	77.2090105472316	1	NAMRIL	Z004
Z004E0063	71.0909900469304	1	NAMRIL	Z004
Z004E0064	44.8714020438502	1	NAMRIL	Z004
Z004E0065	58.0039792651338	1	NAMRIL	Z004
Z004E0066	41.8241512064192	1	NAMRIL	Z004
Z004E0067	53.8591069907754	1	NAMRIL	Z004
Z004E0068	60.6640613554604	1	NAMRIL	Z004
Z004E0069	83.8721399960429	1	NAMRIL	Z004
Z004E0070	68.5679012064136	1	NAMRIL	Z004
Z004E0071	61.8276570693572	1	NAMRIL	Z004
Z004E0072	42.408824354569	1	NAMRIL	Z004
Z004E0073	37.4895549778793	1	NAMRIL	Z004
Z004E0074	88.4885991965039	1	NAMRIL	Z004
Z004E0075	53.6565971881873	1	NAMRIL	Z004
Z004E0076	56.7970549778838	1	NAMRIL	Z004
Z004E0077	63.8991512064123	1	NAMRIL	Z004
Z004E0078	77.3949186183584	1	NAMRIL	Z004
Z004E0079	53.8885546624237	1	NAMRIL	Z004
Z004E0080	47.3642241964984	1	NAMRIL	Z004
Z004E0081	47.814665069687	1	NAMRIL	Z004
Z004E0082	50.393205953167	1	NAMRIL	Z004
Z004E0083	67.5934105187138	1	NAMRIL	Z004
Z004E0084	61.0947214273916	1	NAMRIL	Z004
Z004E0085	35.181830027931	1	NAMRIL	Z004
Z004E0086	47.4603118890945	1	NAMRIL	Z004
Z004E0087	43.6866681718071	1	NAMRIL	Z004
Z004E0088	35.9160613554625	1	NAMRIL	Z004
Z004E0089	61.1327529259992	1	NAMRIL	Z004
Z004E0090	47.2897516689434	1	NAMRIL	Z004
Z004E0091	58.155252925994	1	NAMRIL	Z004
Z004E0092	50.0679012064258	1	NAMRIL	Z004
Z004E0093	79.6071992606905	1	NAMRIL	Z004
Z004E0094	48.1935704957843	1	NAMRIL	Z004
Z004E0095	38.100213260214	1	NAMRIL	Z004
Z004E0096	65.7173281549993	1	NAMRIL	Z004
Z004E0097	55.9400783967434	1	NAMRIL	Z004
Z004E0098	89.5300949016116	1	NAMRIL	Z004
Z004E0099	63.1627757612086	1	NAMRIL	Z004
Z004E0100	68.852752926006	1	NAMRIL	Z004
Z004E0101	52.7775520579972	1	NAMRIL	Z004
Z004E0102	64.26172692289	1	NAMRIL	Z004
Z004E0103	64.5426616964974	1	NAMRIL	Z004
Z004E0104	30.4442059531587	1	NAMRIL	Z004
Z004E0105	68.9054741964858	1	NAMRIL	Z004
Z004E0106	44.2703374994257	1	NAMRIL	Z004
Z004E0107	41.6421163295481	1	NAMRIL	Z004
Z004E0108	60.2892241964986	1	NAMRIL	Z004
Z004E0109	55.8808818694759	1	NAMRIL	Z004
Z004E0110	45.6759056743353	1	NAMRIL	Z004
Z004E0111	48.4820426207417	1	NAMRIL	Z004
Z004E0112	62.0855042595747	1	NAMRIL	Z004
Z004E0113	43.7348118890875	1	NAMRIL	Z004
Z004E0114	34.1236740504766	1	NAMRIL	Z004
Z004E0115	59.5215762582499	1	NAMRIL	Z004
Z004E0116	57.2584672117043	1	NAMRIL	Z004
Z004E0117	70.9459672117152	1	NAMRIL	Z004
Z004E0118	64.367038640293	1	NAMRIL	Z004
Z004E0119	82.1735350978529	1	NAMRIL	Z004
Z004E0120	61.0786576481439	1	NAMRIL	Z004
Z004E0121	59.7649599304142	1	NAMRIL	Z004
Z004E0122	68.6936576481604	1	NAMRIL	Z004
Z004E0123	60.1096419243532	1	NAMRIL	Z004
Z004E0124	47.9166814974257	1	NAMRIL	Z004
Z004E0125	64.9285350978527	1	NAMRIL	Z004
Z004E0126	53.5841355941521	1	NAMRIL	Z004
Z004E0127	36.9280217044891	1	NAMRIL	Z004
Z004E0128	58.688110068857	1	NAMRIL	Z004
Z004E0129	50.1435587130999	1	NAMRIL	Z004
Z004E0130	59.9049845597811	1	NAMRIL	Z004
Z004E0131	44.9660546624177	1	NAMRIL	Z004
Z004E0132	71.2443438583859	1	NAMRIL	Z004
Z004E0133	51.7346617300807	1	NAMRIL	Z004
Z004E0134	49.9632025061126	1	NAMRIL	Z004
Z004E0135	52.6530217044978	1	NAMRIL	Z004
Z004E0136	66.4882701262432	1	NAMRIL	Z004
Z004E0137	50.2388471897766	1	NAMRIL	Z004
Z004E0138	56.0723491964947	1	NAMRIL	Z004
Z004E0139	60.9532214274014	1	NAMRIL	Z004
Z004E0140	58.0547982230771	1	NAMRIL	Z004
Z004E0141	48.0683844288391	1	NAMRIL	Z004
Z004E0142	53.5022982230754	1	NAMRIL	Z004
Z004E0143	45.9427529259929	1	NAMRIL	Z004
Z004E0144	38.6277017645174	1	NAMRIL	Z004
Z004E0145	49.4263243545654	1	NAMRIL	Z004
Z004E0146	74.0038243545721	1	NAMRIL	Z004
Z004E0147	52.36956787308	1	NAMRIL	Z004
Z004E0148	52.5337452295189	1	NAMRIL	Z004
Z004E0149	53.7720614755035	1	NAMRIL	Z004
Z004E0150	64.3967717045014	1	NAMRIL	Z004
Z004E0151	51.7455970892376	1	NAMRIL	Z004
Z004E0152	52.4600865655733	1	NAMRIL	Z004
Z004E0153	56.8429918438926	1	NAMRIL	Z004
Z004E0154	56.2581291574878	1	NAMRIL	Z004
Z004E0155	65.0409672117229	1	NAMRIL	Z004
Z004E0156	51.0696883711625	1	NAMRIL	Z004
Z004E0157	45.0706065115222	1	NAMRIL	Z004
Z004E0158	45.6970366965007	1	NAMRIL	Z004
Z004E0159	58.7975485361393	1	NAMRIL	Z004
Z004E0160	69.5616681718223	1	NAMRIL	Z004
Z004E0161	42.9488200173709	1	NAMRIL	Z004
Z004E0162	62.161784591587	1	NAMRIL	Z004
Z004E0163	56.3860704957865	1	NAMRIL	Z004
Z004E0164	58.0879652028032	1	NAMRIL	Z004
Z004E0165	38.741221427396	1	NAMRIL	Z004
Z004E0166	59.3132133529341	1	NAMRIL	Z004
Z004E0167	59.5519909814917	1	NAMRIL	Z004
Z004E0168	62.0059900469213	1	NAMRIL	Z004
Z004E0169	43.0663468489056	1	NAMRIL	Z004
Z004E0170	73.1013471897899	1	NAMRIL	Z004
Z004E0171	40.841927057987	1	NAMRIL	Z004
Z004E0172	31.0846815651676	1	NAMRIL	Z004
Z004E0173	49.7523957831439	1	NAMRIL	Z004
Z004E0174	44.6446768457871	1	NAMRIL	Z004
Z004E0175	57.8831745901274	1	NAMRIL	Z004
Z004E0176	31.2925971881757	1	NAMRIL	Z004
Z004E0177	74.0277529260028	1	NAMRIL	Z004
Z004E0178	67.0283178730715	1	NAMRIL	Z004
Z004E0179	51.2204741964947	1	NAMRIL	Z004
Z004E0180	67.8305217044981	1	NAMRIL	Z004
Z004E0181	83.0716512064347	1	NAMRIL	Z004
Z004E0182	45.5327395662481	1	NAMRIL	Z004
Z004E0183	66.0833818694701	1	NAMRIL	Z004
Z004E0184	32.266685594663	1	NAMRIL	Z004
Z004E0185	54.4794350067048	1	NAMRIL	Z004
Z004E0186	48.4316781231815	1	NAMRIL	Z004
Z004E0187	51.6452529259831	1	NAMRIL	Z004
Z004E0188	47.4815271492653	1	NAMRIL	Z004
Z004E0189	44.7077982230674	1	NAMRIL	Z004
Z004E0190	52.1651296505706	1	NAMRIL	Z004
Z004E0191	65.7939816763986	1	NAMRIL	Z004
Z004E0192	67.705401206407	1	NAMRIL	Z004
Z004E0193	68.4595678730835	1	NAMRIL	Z004
Z004E0194	48.5114858834402	1	NAMRIL	Z004
Z004E0195	47.8198810070643	1	NAMRIL	Z004
Z004E0196	40.3843565115141	1	NAMRIL	Z004
Z004E0197	55.850161696501	1	NAMRIL	Z004
Z004E0198	88.9834739605623	1	NAMRIL	Z004
Z004E0199	75.047232394306	1	NAMRIL	Z004
Z004E0200	58.6602529259991	1	NAMRIL	Z004
Z004E0201	81.9662527846323	1	NAMRIL	Z004
Z004E0202	7.47234950325234	1	NAMRIL	Z004
Z004E0208	27.6125062507056	1	NAMRIL	Z004
Z004E0232	82.5540631732625	1	NAMRIL	Z004
Z005E0001	97.7883348385114	1	NAMRIL	Z005
Z005E0002	95.8559142950648	1	NAMRIL	Z005
Z005E0003	44.5103889221939	1	NAMRIL	Z005
Z005E0004	58.8269622881927	1	NAMRIL	Z005
Z005E0005	51.1592265911547	1	NAMRIL	Z005
Z005E0006	22.7832144774299	1	NAMRIL	Z005
Z005E0007	59.247974196501	1	NAMRIL	Z005
Z005E0008	49.702349196502	1	NAMRIL	Z005
Z005E0009	60.7840476737402	1	NAMRIL	Z005
Z005E0010	85.2949845597995	1	NAMRIL	Z005
Z005E0011	42.2084056743474	1	NAMRIL	Z005
Z005E0012	55.2047280884971	1	NAMRIL	Z005
Z005E0013	85.9623374873168	1	NAMRIL	Z005
Z005E0014	65.2929421645286	1	NAMRIL	Z005
Z005E0015	48.3624039207976	1	NAMRIL	Z005
Z005E0016	44.2657143404198	1	NAMRIL	Z005
Z005E0017	58.0369350067018	1	NAMRIL	Z005
Z005E0018	72.4330319679514	1	NAMRIL	Z005
Z005E0019	55.0655400947479	1	NAMRIL	Z005
Z005E0020	68.5682866964937	1	NAMRIL	Z005
Z005E0021	54.4756975195668	1	NAMRIL	Z005
Z005E0022	57.7526616964989	1	NAMRIL	Z005
Z005E0023	54.7812760563576	1	NAMRIL	Z005
Z005E0024	126.322887089254	1	NAMRIL	Z005
Z005E0025	68.4283818694815	1	NAMRIL	Z005
Z005E0026	83.0560084567776	1	NAMRIL	Z005
Z005E0027	49.3880882560598	1	NAMRIL	Z005
Z005E0028	35.857251668964	1	NAMRIL	Z005
Z005E0029	61.4328562100688	1	NAMRIL	Z005
Z005E0030	74.754860482583	1	NAMRIL	Z005
Z005E0031	52.3668009853559	1	NAMRIL	Z005
Z005E0032	58.6910991964992	1	NAMRIL	Z005
Z005E0033	64.7979765911558	1	NAMRIL	Z005
Z005E0034	50.070632904068	1	NAMRIL	Z005
Z005E0035	55.8284672117131	1	NAMRIL	Z005
Z005E0036	30.1847214273821	1	NAMRIL	Z005
Z005E0037	42.1796556743637	1	NAMRIL	Z005
Z005E0038	55.6478883112194	1	NAMRIL	Z005
Z005E0039	48.9517043326384	1	NAMRIL	Z005
Z005E0040	36.5814276386281	1	NAMRIL	Z005
Z005E0041	50.2768220251872	1	NAMRIL	Z005
Z005E0042	58.7846310021485	1	NAMRIL	Z005
Z005E0043	68.4201296019347	1	NAMRIL	Z005
Z005E0044	45.9045678730802	1	NAMRIL	Z005
Z005E0045	36.9923604825918	1	NAMRIL	Z005
Z005E0046	70.8434117300762	1	NAMRIL	Z005
Z005E0047	67.0870366964988	1	NAMRIL	Z005
Z005E0048	78.5262345397499	1	NAMRIL	Z005
Z005E0049	54.677127965968	1	NAMRIL	Z005
Z005E0050	31.7666162486181	1	NAMRIL	Z005
Z005E0051	38.4217450634188	1	NAMRIL	Z005
Z005E0052	66.2700015051603	1	NAMRIL	Z005
Z005E0053	49.3645549778751	1	NAMRIL	Z005
Z005E0054	51.9435137559107	1	NAMRIL	Z005
Z005E0055	53.3587538213339	1	NAMRIL	Z005
Z005E0056	46.9421617300796	1	NAMRIL	Z005
Z005E0057	69.7624830328883	1	NAMRIL	Z005
Z005E0058	43.7919960105152	1	NAMRIL	Z005
Z005E0059	24.5247248329468	1	NAMRIL	Z005
Z005E0060	53.1310613554582	1	NAMRIL	Z005
Z005E0061	56.8574186183557	1	NAMRIL	Z005
Z005E0062	56.0332059531599	1	NAMRIL	Z005
Z005E0063	53.9379769228953	1	NAMRIL	Z005
Z005E0064	71.7334676520149	1	NAMRIL	Z005
Z005E0065	66.8993417901017	1	NAMRIL	Z005
Z005E0066	48.1405562867648	1	NAMRIL	Z005
Z005E0068	54.4075750214786	1	NAMRIL	Z005
Z005E0069	50.6698491964994	1	NAMRIL	Z005
Z005E0070	34.863205953164	1	NAMRIL	Z005
Z005E0071	58.8200783967495	1	NAMRIL	Z005
Z005E0072	47.2098153382046	1	NAMRIL	Z005
Z005E0073	40.1067518624145	1	NAMRIL	Z005
Z005E0074	81.6170366964851	1	NAMRIL	Z005
Z005E0075	67.1243223706729	1	NAMRIL	Z005
Z005E0076	32.4335971881803	1	NAMRIL	Z005
Z005E0077	30.6930970892379	1	NAMRIL	Z005
Z005E0078	45.4130319679651	1	NAMRIL	Z005
Z005E0079	65.5899999999901	1	NAMRIL	Z005
Z005E0080	62.8972982230653	1	NAMRIL	Z005
Z005E0081	69.2709672117191	1	NAMRIL	Z005
Z005E0082	69.8673810070631	1	NAMRIL	Z005
Z005E0083	55.4645888691914	1	NAMRIL	Z005
Z005E0084	47.5353403767053	1	NAMRIL	Z005
Z005E0085	53.3007143404117	1	NAMRIL	Z005
Z005E0086	73.8524142950995	1	NAMRIL	Z005
Z005E0087	71.305714340406	1	NAMRIL	Z005
Z005E0088	59.7362982230633	1	NAMRIL	Z005
Z005E0089	39.4437700450835	1	NAMRIL	Z005
Z005E0090	45.4642542595686	1	NAMRIL	Z005
Z005E0091	102.771129259557	1	NAMRIL	Z005
Z005E0092	72.4876616964907	1	NAMRIL	Z005
Z005E0093	58.2323555752319	1	NAMRIL	Z005
Z005E0094	64.1713243545658	1	NAMRIL	Z005
Z005E0095	64.205474196498	1	NAMRIL	Z005
Z005E0096	64.5356846137458	1	NAMRIL	Z005
Z005E0097	84.9421650696838	1	NAMRIL	Z005
Z005E0098	23.866547810784	1	NAMRIL	Z005
Z005E0099	53.1385590698832	1	NAMRIL	Z005
Z005E0100	62.9784971137415	1	NAMRIL	Z005
Z005E0101	51.589950127824	1	NAMRIL	Z005
Z005E0102	58.8379741964987	1	NAMRIL	Z005
Z005E0103	61.0733578579104	1	NAMRIL	Z005
Z005E0104	50.22579822307	1	NAMRIL	Z005
Z005E0105	61.3516814974241	1	NAMRIL	Z005
Z005E0106	50.8967450634162	1	NAMRIL	Z005
Z005E0107	67.8676050378331	1	NAMRIL	Z005
Z005E0108	69.4395549778845	1	NAMRIL	Z005
Z005E0109	67.3570386402859	1	NAMRIL	Z005
Z005E0110	44.3465971881779	1	NAMRIL	Z005
Z005E0111	59.8914919165696	1	NAMRIL	Z005
Z005E0112	62.0844346137444	1	NAMRIL	Z005
Z005E0113	55.116830447073	1	NAMRIL	Z005
Z005E0114	46.5568220251924	1	NAMRIL	Z005
Z005E0115	42.1586638415163	1	NAMRIL	Z005
Z005E0116	47.3739116965061	1	NAMRIL	Z005
Z005E0117	49.2158871884244	1	NAMRIL	Z005
Z005E0118	59.05216173008	1	NAMRIL	Z005
Z005E0119	76.9710449009728	1	NAMRIL	Z005
Z005E0120	38.6478889221869	1	NAMRIL	Z005
Z005E0121	63.8517847815036	1	NAMRIL	Z005
Z005E0122	49.0513243545706	1	NAMRIL	Z005
Z005E0123	60.3104741964889	1	NAMRIL	Z005
Z005E0124	31.7267760563602	1	NAMRIL	Z005
Z005E0125	60.3898957831374	1	NAMRIL	Z005
Z005E0126	54.5754741964966	1	NAMRIL	Z005
Z005E0127	56.4265971881915	1	NAMRIL	Z005
Z005E0128	54.3588550378313	1	NAMRIL	Z005
Z005E0129	59.6379741964947	1	NAMRIL	Z005
Z005E0130	51.0630441617761	1	NAMRIL	Z005
Z005E0131	96.2664109350895	1	NAMRIL	Z005
Z005E0132	99.8004279611091	1	NAMRIL	Z005
Z005E0133	97.1282143404048	1	NAMRIL	Z005
Z005E0134	116.112661696511	1	NAMRIL	Z005
Z005E0135	51.4344727332043	1	NAMRIL	Z005
Z005E0136	53.8884142951103	1	NAMRIL	Z005
Z005E0137	53.5625783967482	1	NAMRIL	Z005
Z005E0138	43.1521279659654	1	NAMRIL	Z005
Z005E0139	56.3283774831117	1	NAMRIL	Z005
Z005E0140	134.879143751489	1	NAMRIL	Z005
Z005E0141	69.4789116965074	1	NAMRIL	Z005
Z005E0142	67.3180970892437	1	NAMRIL	Z005
Z005E0143	44.7645386402797	1	NAMRIL	Z005
Z005E0144	67.8084117300843	1	NAMRIL	Z005
Z005E0145	52.0681877581212	1	NAMRIL	Z005
Z005E0146	83.4613283967392	1	NAMRIL	Z005
Z005E0147	60.7337196191819	1	NAMRIL	Z005
Z005E0148	45.9065971881852	1	NAMRIL	Z005
Z005E0149	57.9902312262224	1	NAMRIL	Z005
Z005E0150	63.8271617300809	1	NAMRIL	Z005
Z005E0151	32.2349845597931	1	NAMRIL	Z005
Z005E0152	43.6302059531587	1	NAMRIL	Z005
Z005E0153	42.3577017645228	1	NAMRIL	Z005
Z005E0154	81.9009672117081	1	NAMRIL	Z005
Z005E0155	62.0210308408931	1	NAMRIL	Z005
Z005E0156	105.216311889103	1	NAMRIL	Z005
Z005E0157	31.1621874166588	1	NAMRIL	Z005
Z005E0158	70.9671617300859	1	NAMRIL	Z005
Z005E0159	71.2173810070733	1	NAMRIL	Z005
Z005E0160	48.4742450634087	1	NAMRIL	Z005
Z005E0161	68.6785991965048	1	NAMRIL	Z005
Z005E0162	75.0858818694774	1	NAMRIL	Z005
Z005E0163	48.0598153382017	1	NAMRIL	Z005
Z005E0164	39.0832059531661	1	NAMRIL	Z005
Z005E0165	70.8774832338432	1	NAMRIL	Z005
Z005E0166	60.5131975195632	1	NAMRIL	Z005
Z005E0167	47.4348441995803	1	NAMRIL	Z005
Z005E0168	66.4265971881854	1	NAMRIL	Z005
Z005E0169	55.5393950450732	1	NAMRIL	Z005
Z005E0170	73.5557866964919	1	NAMRIL	Z005
Z005E0171	67.4062216445432	1	NAMRIL	Z005
Z005E0172	68.9283348384951	1	NAMRIL	Z005
Z005E0173	77.0627317585111	1	NAMRIL	Z005
Z005E0174	78.0758118890903	1	NAMRIL	Z005
Z005E0175	61.6820366964985	1	NAMRIL	Z005
Z005E0176	51.794224196496	1	NAMRIL	Z005
