Genotype	pop	FID	CD	KRN	AKW	CL	CW	KC	TKW
Z023E0201	NAMRIL	Z023	29.9334782451243	16.97668754026	0.228807993654066	133.602891965961	21.1800864989394	323.619647474863	72.1307903063026
Z023E0202	NAMRIL	Z023	22.3173093892453	14.0319345158989	0.240255552349586	142.153301165073	14.5983303827792	258.045173980908	58.6185941445653
Z023E0217	NAMRIL	Z023	23.5235812773838	16.1815028454697	0.237247576037977	142.739509861139	15.9543125029245	322.031693337226	76.4532197413666
Z023E0225	NAMRIL	Z023	28.0235812773836	17.6815028454698	0.214747576037981	154.239509861144	22.9543125029239	315.115963000155	65.4532197413657
Z023E0229	NAMRIL	Z023	28.0235812773838	15.18150284547	0.18474757603797	157.239509861138	17.2043125029245	361.380668882493	60.7032197413666
Z023E0230	NAMRIL	Z023	25.5235812773837	14.1815028454699	0.194747576037972	129.239509861141	17.2043125029244	330.81966672237	59.8698864113659
Z023E0231	NAMRIL	Z023	23.5235812773839	14.1815028454699	0.234747576037976	163.239509861141	19.0043125029244	344.843235727426	80.4032197413667
Z023E0265	NAMRIL	Z023	27.0235812773838	15.18150284547	0.394747576037981	148.739509861141	34.0543125029249	313.037015631724	140.353219741363
Z023E0269	NAMRIL	Z023	26.5235812773838	13.1815028454698	0.219747576037979	188.739509861142	27.1043125029245	345.591572756253	73.8032197413648
Z023E0272	NAMRIL	Z023	23.0235812773839	18.1815028454702	0.229747576037977	138.739509861141	11.1543125029248	224.383404860613	52.2532197413662
Z023E0274	NAMRIL	Z023	27.0235812773838	16.1815028454703	0.257247576037973	120.239509861141	14.1543125029245	257.090189804266	69.2532197413662
Z024E0001	NAMRIL	Z024	30.5803274052305	16.6759682051049	0.205894109597283	138.316876324243	22.3513103345597	221.429091789486	49.7334739605597
Z024E0002	NAMRIL	Z024	27.064848668819	15.7216042473318	0.202154017028024	139.14734258081	16.244627435342	254.821992303806	52.8356877581205
Z024E0003	NAMRIL	Z024	26.7595849305192	15.1885750384567	0.203902070579161	120.006244811138	13.634213783247	259.660389001237	57.4119142950955
Z024E0004	NAMRIL	Z024	27.2626708498036	14.0944078572723	0.262918737980136	113.072388379166	13.3466691165694	189.842091742528	51.932130285425
Z024E0005	NAMRIL	Z024	24.9045650513745	14.2588376893817	0.209153359080095	120.120546203464	11.5534543726894	222.66669022269	45.8073491964993
Z024E0006	NAMRIL	Z024	24.0783744478798	14.3552580034927	0.191319515497588	80.0571706227317	6.81656075644392	71.6198557649985	19.1794453157955
Z024E0007	NAMRIL	Z024	28.1473490381169	14.5637676646366	0.221473432034251	121.004548884937	18.0722006601105	188.733804587637	49.2429257643896
Z024E0008	NAMRIL	Z024	24.5709259259243	13.4814814814813	0.197452308583325	125.693518518496	9.01740740740502	242.159353057295	49.4069811117105
Z024E0009	NAMRIL	Z024	25.1896480422732	15.2382168126648	0.190135618975292	126.359334422644	10.9961987042573	310.994160917261	57.5368702620274
Z024E0010	NAMRIL	Z024	25.9575330770493	16.2419055752123	0.164735291528256	128.156542240005	9.67666680437935	242.286605939114	31.2805672286356
Z024E0011	NAMRIL	Z024	27.5401900513745	14.3373896846668	0.195620662997303	135.91547148197	13.8740793726892	254.929249036223	58.9585556921923
Z024E0012	NAMRIL	Z024	21.994914830109	13.5040563513334	0.188770662997302	137.023459598105	10.4269258952504	242.331284835736	45.2774669251611
Z024E0013	NAMRIL	Z024	32.164911711475	20.120301896266	0.226398523295749	96.7826223194719	15.2292302365265	234.483830002983	54.3900613554591
Z024E0014	NAMRIL	Z024	27.8444937154538	14.8433090925289	0.218628869011048	129.241644439932	15.8259417852971	165.536537206859	27.2348087131018
Z024E0015	NAMRIL	Z024	24.4728810757079	14.3838376893812	0.204510501937248	95.7311712034628	9.41470437268923	186.859613875538	36.2817241964983
Z024E0016	NAMRIL	Z024	24.7576234775624	12.3138099026042	0.239310473195601	109.24946003653	10.6079100524712	166.260117697964	39.4966855946683
Z024E0017	NAMRIL	Z024	22.3049625620576	12.3333333341439	0.199279705159623	91.0427636963211	6.79104848349277	174.282559980005	27.3778000094566
Z024E0018	NAMRIL	Z024	25.4121890049455	11.5539861211613	0.28719119043475	130.169380969817	14.6750440166601	156.802095988042	53.3860367260892
Z024E0019	NAMRIL	Z024	29.5664811057395	17.9464552034423	0.143018701071203	106.567743872389	13.7752581854546	235.88400977804	31.583393257825
Z024E0020	NAMRIL	Z024	25.8682393580121	14.6203018962657	0.168625878291199	124.030971881537	12.8489309233696	295.638012151644	47.3707143404033
Z024E0021	NAMRIL	Z024	21.542642029605	10.7289176965643	0.265807035200254	106.865070316541	9.87709928735623	110.431848545643	34.9098153382057
Z024E0022	NAMRIL	Z024	23.6732450448085	13.2151741179592	0.175637838340922	137.426788986139	10.0181191248596	282.101043243466	47.793798536141
Z024E0023	NAMRIL	Z024	22.8083150513743	12.8213376893815	0.130917544957863	96.7511712034631	5.38970437268901	188.872018422914	23.1159117300825
Z024E0024	NAMRIL	Z024	28.5981477724057	13.5765736767402	0.229541102260602	141.023038203847	20.0260915187881	248.001677520903	54.6660693582102
Z024E0025	NAMRIL	Z024	23.7702297763842	12.9372118282957	0.193009556719466	100.086226990973	10.093472745642	169.159975291471	36.4413365655741
Z024E0026	NAMRIL	Z024	21.6035181032886	12.5209588862975	0.202574592856079	97.6040423934811	8.23609921004392	134.332473087589	23.1715933247594
Z024E0027	NAMRIL	Z024	26.2804735962518	15.2203018962656	0.215937643151338	123.652614339111	14.9093571338691	206.729807051256	39.4709739605594
Z024E0028	NAMRIL	Z024	23.1427110058875	12.9817180396089	0.214332299204071	102.767393789837	8.14482930092037	147.25938399938	29.8517296682548
Z024E0029	NAMRIL	Z024	23.8831362794401	13.3464552034421	0.206048523490866	116.855431993834	12.8998828136598	170.349276513711	35.8959739605666
Z024E0030	NAMRIL	Z024	25.2513345965837	14.4203018962657	0.225648700915113	114.093829024392	9.89678806622688	191.588389490915	43.1007143404035
Z024E0031	NAMRIL	Z024	24.8483307391089	13.1205050674028	0.249702467555393	116.816900053395	10.3799220977043	176.421083382166	52.6055672286347
Z024E0032	NAMRIL	Z024	24.4525250722979	12.8881125874268	0.200398700915114	116.923829024394	8.25964520908438	188.51701696964	36.9690476737346
Z024E0033	NAMRIL	Z024	23.8783834635814	11.9096438973624	0.244175489019997	98.2262281321094	11.254620812438	178.476934563448	41.8705130588262
Z024E0034	NAMRIL	Z024	28.164078378142	15.5610361347871	0.195758767793251	113.270122319473	11.1667302365264	259.912540087657	53.0525556921911
Z024E0035	NAMRIL	Z024	22.624396443051	14.0792209853084	0.197969584200718	104.042258538384	8.35193667218432	120.009302627687	25.608227815353
Z024E0036	NAMRIL	Z024	26.4001420296052	14.0941998621981	0.161185473195596	129.390743000069	14.3120992873564	346.540938194956	54.1305319679622
Z024E0037	NAMRIL	Z024	23.6747593105373	15.553444485899	0.147332467399301	112.420471481966	9.69792856244047	325.460922575091	45.9728883112162
Z024E0038	NAMRIL	Z024	26.7291362794401	13.5464552034421	0.216798523490864	122.216431993831	12.9388828136598	239.206846196888	42.7059739605626
Z024E0039	NAMRIL	Z024	29.5963075323795	13.8556496921808	0.270411764391166	130.733058366412	22.7824559582212	164.069956313364	41.9664109350434
Z024E0040	NAMRIL	Z024	24.106818791335	14.6585722418792	0.197418192397578	129.97745440435	13.1480953758079	259.693650307864	46.2595616468432
Z024E0041	NAMRIL	Z024	24.3504735962517	13.6919336388312	0.181654017028019	87.2983111065978	7.34149999101208	129.27037555477	26.6056877581253
Z024E0042	NAMRIL	Z024	23.0905223389456	11.6206527871611	0.215732172641819	120.382376652994	9.84571068326021	124.840471385603	41.4763700594885
Z024E0043	NAMRIL	Z024	22.9140877170186	12.98571297897	0.184747576037977	98.058287737687	7.25075543103742	116.380668882498	21.9846276954562
Z024E0044	NAMRIL	Z024	24.6985886255949	16.3954858487775	0.163376380919466	130.481044888784	10.9044831471014	234.845568266081	33.614704088249
Z024E0045	NAMRIL	Z024	26.6670650513745	13.0713376893814	0.204010501937248	113.951185767681	13.3534543726894	245.599362632142	49.9264020438371
Z024E0046	NAMRIL	Z024	25.3109410808341	13.9865352567104	0.195079670214566	122.42316729556	11.7116378711596	227.915508676363	38.263643592635
Z024E0047	NAMRIL	Z024	23.7808150513743	13.4463376893814	0.176724787651524	127.376171203465	12.5453293726893	311.47226994304	53.1367241964985
Z024E0048	NAMRIL	Z024	24.3481640906738	14.8714392658011	0.178048192241484	139.739959279359	15.2469231787793	310.184285121081	68.3468827294262
Z024E0049	NAMRIL	Z024	23.9203822151549	15.4660359260423	0.16995921162452	109.689728239429	9.87035949479834	242.497739214966	37.2320678730789
Z024E0050	NAMRIL	Z024	24.9646346842144	11.8792209853083	0.222974593051189	93.4142585383843	6.87574028588403	166.26501224817	34.6018080256617
Z024E0051	NAMRIL	Z024	30.0601362794398	14.8023518651965	0.20208698433426	114.341927087181	10.3088828136597	239.418809401692	47.2012943621256
Z024E0052	NAMRIL	Z024	31.9064525042794	16.0480344911808	0.269762027319185	113.970133699074	16.9674005463873	162.607535439378	46.0415933247599
Z024E0053	NAMRIL	Z024	25.4370330319522	15.1853429113407	0.198736023490868	103.841285263169	7.57956523884274	164.283217572662	28.5208652469209
Z024E0054	NAMRIL	Z024	23.4731640906739	13.506833279804	0.211332467399307	123.149244993644	9.19692317877924	184.030250744418	34.8165971881894
Z024E0055	NAMRIL	Z024	23.9907889827298	13.6685670525063	0.220026434737134	107.67896508544	8.4510312390266	134.042722764328	32.2933163619202
Z024E0056	NAMRIL	Z024	26.0707543836851	12.98571297897	0.235937643151339	130.929121071015	11.6688828136598	191.607287037295	46.5084739605616
Z024E0057	NAMRIL	Z024	27.90613627944	14.0464552034421	0.220923523490864	113.584431993833	12.03788281366	222.141923722634	50.1262760563609
Z024E0058	NAMRIL	Z024	24.4077166736428	14.9829617020475	0.255985970825132	100.340819570987	11.6326555071876	119.049570627869	34.8214810887518
Z024E0059	NAMRIL	Z024	25.2988029454401	15.0523518651963	0.244255220713949	107.147431993836	12.3942161476596	169.422943506397	45.9101406255623
Z024E0060	NAMRIL	Z024	29.9997593105374	16.4776479245457	0.209002467555394	111.07761433911	15.6079285624408	206.831652964209	39.1497338953015
Z024E0061	NAMRIL	Z024	25.9307811639149	20.4885374090024	0.146769583940572	127.637792994806	13.6096420027857	294.897139283753	54.2662275107599
Z024E0062	NAMRIL	Z024	24.1896679294407	10.8387244528617	0.25778689651311	99.6159556528073	7.64750235194165	110.302617101093	28.1644596210154
Z024E0063	NAMRIL	Z024	24.3251900513744	13.0088376893814	0.233796216222957	108.284296203463	12.7653293726893	190.055819190226	44.1073491964963
Z024E0064	NAMRIL	Z024	23.8771362794402	13.2464552034422	0.188111023490868	116.938431993834	10.8788828136599	206.365436555895	36.7592760563594
Z024E0065	NAMRIL	Z024	23.8582450448086	14.6873963396258	0.150671171670929	117.405955652806	8.63256356985959	270.748914568323	39.7404652028071
Z024E0066	NAMRIL	Z024	25.0460196985146	16.3203018962655	0.189523523295748	95.55921584893	9.10724173781973	162.847905587015	31.8300613554604
Z024E0067	NAMRIL	Z024	23.7168107865835	12.6040630062924	0.201068701071201	113.348829024394	10.5310737805126	169.060093039496	30.773393257822
Z024E0068	NAMRIL	Z024	24.8560537708411	14.0493692593755	0.181878260834997	93.7197282394292	9.22861421779727	164.722837144809	29.1837345397468
Z024E0069	NAMRIL	Z024	21.9849117114753	12.9464552034421	0.169861023490866	117.727622319473	7.74673023652709	153.69411819913	19.2992760563606
Z024E0070	NAMRIL	Z024	28.8526164533945	20.5040563513328	0.135970662997295	97.2454714819696	12.968642848155	458.92725448029	61.0560876614935
Z024E0071	NAMRIL	Z024	23.4624117114753	14.3610361347871	0.136508767793236	114.174288986139	6.89339690319305	129.486357384111	18.789555692195
Z024E0072	NAMRIL	Z024	24.8364811057391	13.3265736767405	0.184168701071196	127.785538203849	11.4002581854542	225.872943187911	34.7083932578234
Z024E0073	NAMRIL	Z024	27.8865774052306	14.4634033656556	0.22305577080511	106.90812632424	13.1388103345596	139.101229187828	45.5346276954559
Z024E0074	NAMRIL	Z024	22.9270650513743	12.3592884896805	0.196279996799589	113.071171203462	11.195329372689	151.466130408175	33.7624830328968
Z024E0075	NAMRIL	Z024	22.0074117114751	14.5523518651964	0.147560776263955	111.018455652807	12.8350635698597	251.093734969191	30.5541985802532
Z024E0076	NAMRIL	Z024	24.1465783781418	15.7707296729592	0.211921171670918	130.237622319472	15.1800635698597	226.700153383969	53.4479652028081
Z024E0077	NAMRIL	Z024	24.9632450448086	15.0207296729589	0.193671171670924	112.145955652807	10.5350635698594	212.55255185906	43.4404652028081
Z024E0078	NAMRIL	Z024	25.7371362794402	16.1692368731194	0.22998602349087	96.9214319938318	8.46888281365969	116.644112626757	32.499276056361
Z024E0079	NAMRIL	Z024	24.8831362794402	15.246455203442	0.173423523490868	130.449431993833	9.46488281365958	269.390802030454	50.86527605636
Z024E0080	NAMRIL	Z024	24.9401362794401	13.0464552034421	0.219986023490867	129.358431993833	10.7588828136598	211.513957766321	50.8392760563618
Z024E0081	NAMRIL	Z024	23.0439536437264	13.2707296729591	0.1675187010712	125.693829024395	9.28321663765506	219.214491409028	41.9775750214773
Z024E0082	NAMRIL	Z024	25.5695650513744	17.149690422661	0.183218624731514	117.519296203463	12.7365793726894	268.374043192907	49.4559013046341
Z024E0083	NAMRIL	Z024	27.4607612000051	14.8877236130635	0.208583837248873	121.004758561832	12.6097914274852	263.068171623416	48.5910478144937
Z024E0084	NAMRIL	Z024	24.8333150513744	15.3540630062927	0.213320662997301	99.7842962034627	10.3884543726894	151.240822981926	30.7012544023012
Z024E0085	NAMRIL	Z024	28.4071362794401	16.0464552034422	0.236861023490868	119.310662527006	16.7488828136597	287.74223883302	63.4192760563613
Z024E0086	NAMRIL	Z024	21.7630506216345	13.0203018962655	0.176998700915118	129.485971881537	8.99224173782013	286.426694077275	43.3440613554564
Z024E0087	NAMRIL	Z024	21.3132830319523	13.1853429113406	0.208394109597285	109.542535263169	6.22956523884272	185.368980350857	32.4875319135794
Z024E0088	NAMRIL	Z024	25.7140783781417	16.4373963396257	0.19417117167092	111.29678898614	10.8533969031931	307.816412253526	58.0879652028074
Z024E0089	NAMRIL	Z024	26.1225250722978	15.9073634401411	0.172709211624534	126.500971881537	12.8625023519413	239.446014338926	44.9116814974251
Z024E0090	NAMRIL	Z024	25.5782543836852	17.4085722418797	0.210802467555392	93.6024544043508	7.79967589465973	163.744829035084	31.5994206540641
Z024E0091	NAMRIL	Z024	25.4904735962517	13.6205050674027	0.226362350361356	110.42904291054	11.8007857052978	196.886962949731	45.1992591866944
Z024E0092	NAMRIL	Z024	25.9485631097176	13.8792209853083	0.230059556719467	115.543258538384	11.3584727456419	169.17996844681	33.3463365655749
Z024E0093	NAMRIL	Z024	23.5397593105374	13.4919055752127	0.199035800885394	109.776661953397	10.2300714195835	162.73175514856	36.8139005619678
Z024E0094	NAMRIL	Z024	22.7614811057391	12.3280489393251	0.155568179543594	122.077204870515	7.98942485212153	203.291277177697	37.6940693582099
Z024E0095	NAMRIL	Z024	27.4476164533944	18.8203018962663	0.162772887453721	104.417614339112	10.8864999910119	378.353712137609	60.4004634222828
Z024E0096	NAMRIL	Z024	23.7419937154537	13.4938019166535	0.211242528080893	119.617477773265	7.56161146338027	210.01130235636	41.5694884669775
Z024E0097	NAMRIL	Z024	24.2769021676803	14.2633622102597	0.211570662997302	120.826185767683	12.1614999910121	269.867591279511	63.2394634222822
Z024E0098	NAMRIL	Z024	29.3011603821203	15.1313678245142	0.194012027319182	139.288311106599	13.6199447967134	336.438060961009	60.9117418438917
Z024E0099	NAMRIL	Z024	26.1641400218007	14.8264472174914	0.191957768927266	141.613436728191	16.1891176041285	285.6666343701	41.1106781231835
Z024E0100	NAMRIL	Z024	22.9315783781418	13.9455780293776	0.218446267793241	108.206686167251	7.66256356985938	185.573104084265	41.9175735053535
Z024E0101	NAMRIL	Z024	26.9218107865835	15.3359348687122	0.146459211624533	127.923829024395	14.5932166376555	293.540855798358	41.3259672117124
Z024E0102	NAMRIL	Z024	21.9058150513745	15.0969427849297	0.218151958194927	110.189296203463	9.36282937268938	242.1003015931	45.7603403767063
Z024E0103	NAMRIL	Z024	21.8220196985147	12.5203018962658	0.179674435333788	127.026215848928	6.78724173781976	277.12716702847	42.4925735053522
Z024E0104	NAMRIL	Z024	25.6270650513744	14.0088376893814	0.191689073365815	103.979921203462	10.139079372689	162.279455511659	32.9610991964997
Z024E0105	NAMRIL	Z024	28.390023932851	16.645053284331	0.141743257998079	98.2541444399315	10.7609719749585	233.392453703946	31.1527757612117
Z024E0106	NAMRIL	Z024	24.3281415521634	14.0887244528614	0.203836896513111	108.543210064266	12.0705953163349	235.661658728877	42.1077929543495
Z024E0107	NAMRIL	Z024	23.9791362794399	13.4273518651962	0.272560776263946	121.305538203849	10.6358828136597	136.264262158105	54.4334739605596
Z024E0108	NAMRIL	Z024	22.3489563168414	14.0381059324679	0.166548192241486	118.213832406079	9.08838434513345	225.294055683084	38.6268827294253
Z024E0109	NAMRIL	Z024	24.5423321290404	14.1692368731193	0.190659181609812	91.7359315587431	5.37589572787409	71.9787483626492	16.0681775329147
Z024E0110	NAMRIL	Z024	25.2040877170186	14.4085722418791	0.195702467555401	105.747454404352	9.53825543103763	164.878312571763	32.8305672286362
Z024E0111	NAMRIL	Z024	25.9433064728086	16.7385374090024	0.203769583940565	105.537792994807	12.0971443222377	308.774257143606	61.5736435926347
Z024E0112	NAMRIL	Z024	24.9500239328509	12.2641009029026	0.222201591331421	113.37941941336	11.3359719749587	157.613494784844	36.2899186183561
Z024E0113	NAMRIL	Z024	24.5260196985145	13.1040630062924	0.183923523490866	117.38928898614	10.9532417378198	144.8368626597	33.264723960562
Z024E0114	NAMRIL	Z024	20.0903822151552	12.0502205829981	0.163368701071204	110.777400452966	9.19964520908364	228.517962891756	37.1383932578237
Z024E0115	NAMRIL	Z024	25.9865783781417	14.5207296729591	0.205071171670928	116.882622319472	9.43756356985976	180.617170680779	31.2104652028098
Z024E0116	NAMRIL	Z024	23.7440877170183	13.4273518651962	0.245894109597281	91.397454404353	6.57825543103778	75.6554593060394	25.8741837864494
Z024E0117	NAMRIL	Z024	25.5215783781419	15.8540630062923	0.195071171670925	111.68428898614	11.2042302365263	313.001622386964	57.1937985361409
Z024E0118	NAMRIL	Z024	24.7798148148132	14.2222222222221	0.225647704231918	116.881296296273	12.5553703703681	211.680991221476	42.7825319494759
Z024E0119	NAMRIL	Z024	25.8278270487871	16.2147011578476	0.277862027319186	146.8508111066	15.410910052471	364.053694940685	77.4646855946695
Z024E0120	NAMRIL	Z024	24.3399452177871	14.0552871222906	0.194443929882306	148.401861565085	12.8908685387079	242.145589309266	47.7146187111582
Z024E0121	NAMRIL	Z024	22.0189536437264	14.1216491544266	0.17441754495787	107.732400452966	10.6639309233698	273.91904553719	44.8709672117115
Z024E0122	NAMRIL	Z024	25.3665877170186	15.9085722418795	0.188672887648832	125.494954404351	12.5057554310377	264.887864821923	52.9866781231862
Z024E0123	NAMRIL	Z024	20.9858150513747	10.8213376893816	0.156987350361363	107.681796203463	6.03470437268891	157.002744670037	25.7292241964985
Z024E0124	NAMRIL	Z024	27.9949117114752	16.6203018962658	0.169273523295747	122.547622319473	12.5758969031933	320.174423111464	58.1780613554577
Z024E0125	NAMRIL	Z024	23.7767214447166	13.3865452391489	0.216411764391169	114.903161377613	13.2253550097901	242.133221619485	38.3488555182691
Z024E0126	NAMRIL	Z024	26.4327546711308	13.5285673658978	0.279844884750839	116.888270104017	14.243106438771	122.306521686228	31.2259056743587
Z024E0127	NAMRIL	Z024	26.7346864028833	14.3865452391489	0.225079670214574	119.528161377613	11.7113443830737	248.566351469618	54.046976925968
Z024E0128	NAMRIL	Z024	23.1398144390723	10.5765736767404	0.200518701071201	115.900538203849	8.76214359118452	115.430075904303	21.0957372541271
Z024E0129	NAMRIL	Z024	22.7705181032887	14.253067678132	0.16682586141422	105.313042393479	7.83309921004455	201.143283875163	33.3832384669795
Z024E0130	NAMRIL	Z024	24.95113627944	15.5523518651964	0.176361023490847	110.368431993833	11.7333957278736	109.167040526604	35.5015108662489
Z024E0131	NAMRIL	Z024	23.6728955073399	13.7018956321487	0.197918179348477	102.572921142682	11.0218798335894	177.863043952884	35.9948546573078
Z024E0132	NAMRIL	Z024	24.5910727986762	17.2423278642591	0.149579670214586	110.936189349374	9.81515142419359	257.377299026307	48.5503102593017
Z024E0133	NAMRIL	Z024	25.71230821883	14.9610361347868	0.201586896513113	117.367638226338	12.9105953163344	225.001272607233	42.3361262876813
Z024E0134	NAMRIL	Z024	24.3611777982934	14.5885750384572	0.189651538741833	141.697882218271	10.754213783247	201.405724667723	43.001914295095
Z024E0135	NAMRIL	Z024	29.5231362794403	17.7967366989888	0.213055770805089	114.789431993834	11.4078828136601	253.277142735029	66.7346276954538
Z024E0136	NAMRIL	Z024	24.7595650513744	17.1963376893813	0.164224787651547	120.365471481969	12.4457857052978	343.523506325222	53.2292591866933
Z024E0137	NAMRIL	Z024	29.1126900513744	15.1338376893815	0.248831930508674	121.469296203463	14.3647043726895	240.231450691063	58.8487584474913
Z024E0138	NAMRIL	Z024	23.7010965008694	14.3881125874272	0.207707935046101	114.177400452966	10.185359494798	176.94622879788	46.5625750214771
Z024E0139	NAMRIL	Z024	25.2106234775625	13.6365452391489	0.217576709203595	112.67346003653	11.4149100524712	192.57824697143	42.8802358834475
Z024E0140	NAMRIL	Z024	26.0051900513743	14.0359291644616	0.201859226631891	107.994757196254	9.00470437268968	196.28904578168	42.2669596210153
Z024E0141	NAMRIL	Z024	26.7032889827297	14.6919336388313	0.212402070579156	110.880546203463	13.8268645723599	188.258066820705	39.9477657609136
Z024E0142	NAMRIL	Z024	25.2362127879138	14.6367778192321	0.217632467399305	98.6139409502645	8.18105453450425	115.594662981821	28.6720549778829
Z024E0143	NAMRIL	Z024	21.0840450248235	12.8347907816884	0.195321171670928	130.661900053397	11.6888809434408	116.857541995392	26.3160207583117
Z024E0144	NAMRIL	Z024	22.6123841998921	14.0379504867929	0.205946267793235	105.500743000069	6.92784566124632	277.100946748659	55.4953695898669
Z024E0145	NAMRIL	Z024	27.4136603821204	13.6938019166535	0.213434837353573	109.535811106599	13.6616114633802	229.948832538544	49.4530876614933
Z024E0146	NAMRIL	Z024	23.8771362794402	14.0523518651966	0.200060776263933	125.644431993834	11.6148828136603	122.408297499652	25.2709739605614
Z024E0147	NAMRIL	Z024	28.1790783781419	14.3540630062924	0.24513376779325	112.325955652806	11.9783969031935	167.457874538622	50.9145556921917
Z024E0148	NAMRIL	Z024	26.8189400513744	16.906219353117	0.192018701071201	117.505471481969	14.6739309233698	288.059488115101	54.024226591156
Z024E0149	NAMRIL	Z024	26.3493841998918	14.3941998621981	0.213910042536927	110.500743000069	9.46984566124633	194.480229477847	38.0447516689495
Z024E0150	NAMRIL	Z024	23.3910965008693	12.7645062972838	0.152218701071206	108.803114738681	10.0146452090843	187.962795694813	30.3275750214768
Z024E0151	NAMRIL	Z024	25.0569157462593	14.736288045291	NA	114.178072124612	11.5997568028568	NA	36.5213001014954
Z024E0152	NAMRIL	Z024	25.4873261701678	16.4124299794333	0.201171868076746	109.444718707942	9.60801139585107	256.712541762767	55.0610472825875
Z024E0153	NAMRIL	Z024	25.0131572329144	13.7857129789699	0.183437643151346	106.616440950263	8.03688786783739	151.580857326738	25.3341837864492
Z024E0154	NAMRIL	Z024	24.9270196985144	13.0523518651963	0.222227442930599	111.775215848928	11.8302417378197	71.3803974829603	42.3672239605609
Z024E0155	NAMRIL	Z024	23.1046679294409	13.4073634401409	0.16125087829121	99.9116861672528	7.80035949479871	191.797511409242	28.9645386402815
Z024E0156	NAMRIL	Z024	27.8723321290404	14.2180263120173	0.226909181609805	101.032181558744	10.3008957278734	94.1408870231874	20.7916162486289
Z024E0157	NAMRIL	Z024	21.5760965008692	13.5713376893815	0.192218701071211	100.635546203462	6.68607378051377	185.935054527157	34.3600599244898
Z024E0158	NAMRIL	Z024	23.4018110535508	11.9101053207417	0.178421862703491	125.969242517465	10.3143601852564	201.557888107916	37.7042191546206
Z024E0159	NAMRIL	Z024	26.9851362794399	17.3023518651964	0.173394109597276	125.19878526317	13.2008828136597	270.886573333673	40.3041985802504
Z024E0160	NAMRIL	Z024	27.0539536437264	14.6216491544269	0.255834211624534	109.002622319473	18.6589100524708	302.870587011634	67.7336855946684
Z024E0161	NAMRIL	Z024	25.8526346842144	14.785916709553	0.13225467060479	99.7552585383841	7.73174028588419	219.434884610171	31.2390014274724
Z024E0162	NAMRIL	Z024	25.7468107865835	16.020729672959	0.171871171670929	97.6367889861391	8.28702616151181	298.588773856474	34.1657291164252
Z024E0163	NAMRIL	Z024	21.3540450248235	11.4207230180001	0.177370662997304	99.2483286248262	7.60364284815569	178.331792543873	28.4024669251614
Z024E0164	NAMRIL	Z024	24.3153822151551	14.5502205829983	0.151959211624536	112.968829024395	10.3310737805123	212.267402471712	36.4995386402824
Z024E0165	NAMRIL	Z024	25.9924556493964	14.1103387710581	0.194035305226039	124.750631752107	10.6676979056938	258.215815813945	44.4244324275807
Z024E0166	NAMRIL	Z024	25.6596759341921	15.525514213501	0.155610291528252	95.5965422400044	8.91238109009337	201.811154513714	31.9981975195645
Z024E0167	NAMRIL	Z024	25.7176164533946	12.4701111525656	0.163532467399286	99.8060429105403	7.34697618144046	197.914528563165	33.7407967556829
Z024E0168	NAMRIL	Z024	27.581622316063	18.6103387710582	0.171835305226031	114.172298418773	13.8493645723601	362.035563174986	61.5494324275812
Z024E0169	NAMRIL	Z024	21.3175250722983	12.888112587427	0.170148700915109	137.54954331011	11.7017880662272	234.328587318348	37.5173810070714
Z024E0170	NAMRIL	Z024	26.3051900513744	15.0544523269466	0.185579735839834	113.491185767682	11.0861627060643	160.714313107972	31.9844727336333
Z024E0171	NAMRIL	Z024	22.798147772406	13.9099070100738	0.158318701071212	119.068038203849	8.71692485212145	175.49277216692	34.2792265911572
Z024E0172	NAMRIL	Z024	23.8472266271777	13.78571297897	0.207429996799588	131.286023501306	10.0462491500992	258.715930602391	49.6433163662319
Z024E0173	NAMRIL	Z024	26.5954735962514	16.4776479245457	0.188362350361354	116.138328624826	13.0007857052978	278.312490712166	47.102830615265
Z024E0174	NAMRIL	Z024	22.450882604666	14.3269656440644	0.184449592856082	90.8295695446203	5.08870313347023	157.080134763672	24.9216666305754
Z024E0175	NAMRIL	Z024	21.0361362794398	12.4464552034422	0.206173523490861	133.919431993833	10.9538828136598	148.023122864963	29.4862760563611
Z024E0176	NAMRIL	Z024	22.7435824129258	12.8318148823358	0.161511765171607	131.083072124612	10.0997568028566	154.429289755849	29.9868922705255
Z024E0177	NAMRIL	Z024	25.5953069478166	14.7203018962659	0.215982467399316	120.397024749761	11.1526374644932	203.356462284418	38.6190476737373
Z024E0178	NAMRIL	Z024	25.0555599605109	14.5259551563471	0.197279996799592	112.710190167973	10.4995824834327	238.545457255478	35.617575021476
Z024E0179	NAMRIL	Z024	24.8298144390725	14.0873147008035	0.234655924870731	102.651371537182	9.64359151878745	152.205887842732	41.1975750214766
Z024E0180	NAMRIL	Z024	24.2047593105374	13.1919336388313	0.183112350361353	139.464757196253	9.80149999101189	226.700341288528	42.7871163295501
Z024E0181	NAMRIL	Z024	28.6590157047834	14.7809194571167	0.183975047118656	119.41288221827	13.2797006601106	282.077450232443	56.392763386294
Z024E0182	NAMRIL	Z024	24.1789400513743	14.5490764959741	0.171653359080089	124.123046203463	10.9584543726899	239.186497094022	38.8916155903476
Z024E0183	NAMRIL	Z024	26.6435821290404	16.9192368731193	0.199276709463751	118.915931558745	11.9883957278739	337.143040775144	58.8692542595754
